trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
0,TrialState.COMPLETE,0.016324456483411715,auc,optseed4,7202,0.7713962710945015,0.7918205204963198,5.4468927952463494e-05,0.016324456483411715,0.06899232483287943,0.00035549228356854007,1615,100,16.15,10,33,15.15,9,32,False,34.758642588043585,34.69597648293711,0.014458126854151487,result/trials/trial_0000_info.arrow,result/trials/trial_0000_pop.arrow,result/trials/trial_0000_agent.arrow
1,TrialState.COMPLETE,0.016472960002724846,auc,optseed4,7202,0.858445045702909,0.9613564510576332,3.7137905422134186e-05,0.016472960002724846,0.06842535281010151,0.0004225468350251713,1609,100,16.09,10,31,15.09,9,30,False,36.04228710196912,35.97128976904787,0.012423353968188167,result/trials/trial_0001_info.arrow,result/trials/trial_0001_pop.arrow,result/trials/trial_0001_agent.arrow
2,TrialState.COMPLETE,0.016727514891630428,auc,optseed4,7202,0.7452725954947825,0.746414961305761,5.4468927952463494e-05,0.016727514891630428,0.06895518692745728,0.0004190393661797475,1600,100,16.0,10,31,15.0,9,30,False,35.555636164033785,35.48614568891935,0.01919552218168974,result/trials/trial_0002_info.arrow,result/trials/trial_0002_pop.arrow,result/trials/trial_0002_agent.arrow
3,TrialState.COMPLETE,0.016824747240634513,auc,optseed4,7202,0.7912635324953583,0.5648343284008004,3.218618469918296e-05,0.016824747240634513,0.06878187670215401,0.0003218618469918297,1604,100,16.04,10,29,15.04,9,28,False,35.60237330500968,35.5360602370929,0.014100862899795175,result/trials/trial_0003_info.arrow,result/trials/trial_0003_pop.arrow,result/trials/trial_0003_agent.arrow
4,TrialState.COMPLETE,0.016792590909336047,auc,optseed4,7202,0.7064504277657007,0.6110607161978288,6.684822975984154e-05,0.016792590909336047,0.06872493191384006,0.0005001237930180738,1582,100,15.82,10,32,14.82,9,31,False,35.241116669029,35.17410347284749,0.017521603032946587,result/trials/trial_0004_info.arrow,result/trials/trial_0004_pop.arrow,result/trials/trial_0004_agent.arrow
5,TrialState.COMPLETE,0.016468881937347236,auc,optseed4,7202,0.7497810698555109,0.6543631982893515,4.9517207229512264e-05,0.016468881937347236,0.06889576627878188,0.0004759841544936866,1647,100,16.47,10,32,15.47,9,31,False,37.54745586309582,37.476791504072025,0.01953133591450751,result/trials/trial_0005_info.arrow,result/trials/trial_0005_pop.arrow,result/trials/trial_0005_agent.arrow
6,TrialState.COMPLETE,0.01659544278499709,auc,optseed4,7202,0.7366302405686596,0.8233335821829058,3.961376578360981e-05,0.01659544278499709,0.06884624907155237,0.0002566641908063052,1567,100,15.67,10,30,14.67,9,29,False,36.561637280043215,36.498852503020316,0.011777715990319848,result/trials/trial_0006_info.arrow,result/trials/trial_0006_pop.arrow,result/trials/trial_0006_agent.arrow
7,TrialState.COMPLETE,0.016420382202748676,auc,optseed4,7202,0.6928414485692593,0.7865739170024448,5.942064867541471e-05,0.016420382202748676,0.06899727655360238,0.0003936617974746225,1634,100,16.34,10,32,15.34,9,31,False,35.746396463830024,35.67889526183717,0.011883038096129894,result/trials/trial_0007_info.arrow,result/trials/trial_0007_pop.arrow,result/trials/trial_0007_agent.arrow
8,TrialState.COMPLETE,0.01636836176434341,auc,optseed4,7202,0.8810293061932579,0.7416638469217296,5.199306759098787e-05,0.01636836176434341,0.06891557316167368,0.0003367170091606834,1639,100,16.39,10,29,15.39,9,28,False,35.597162084886804,35.53421412501484,0.01172864600084722,result/trials/trial_0008_info.arrow,result/trials/trial_0008_pop.arrow,result/trials/trial_0008_agent.arrow
9,TrialState.COMPLETE,0.01689607149381686,auc,optseed4,7202,0.8273815289665585,0.8042791346509963,3.218618469918297e-05,0.01689607149381686,0.0689650903689032,0.0003598250392011224,1524,100,15.24,10,32,14.24,9,31,False,34.699750816915184,34.62413193983957,0.01951445615850389,result/trials/trial_0009_info.arrow,result/trials/trial_0009_pop.arrow,result/trials/trial_0009_agent.arrow
