cluster_level,strategy,strategy_label,avg_final_selfish_ratio,std_final_selfish_ratio,avg_peak_selfish_ratio,avg_shared_misinformation,avg_shared_corrective,avg_shared_observational,avg_shared_behavior_guiding
c06,balance,"Balance (0.8, 0.8)",0.00015333333333333337,0.00006110100926607789,0.01026,0.028033333333333337,0.10085666666666666,0.01280462962962963,0.02585333333333334
c06,certainty_high,"Certainty high (0.9, 0.5)",0.00022333333333333344,0.00003511884584284249,0.010206666666666668,0.028506666666666666,0.09690666666666665,0.0051333333333333335,0.031343333333333334
c06,effective_high,"Effectiveness high (0.5, 0.9)",0.00020666666666666674,0.00003785938897200183,0.010446666666666667,0.02816,0.10410000000000001,0.006355555555555556,0.023223333333333335
