network,strategy,misinformation,corrective,observational,behavior-guiding
plc06_seed1,balance,0.02531,0.1024,0.0044,0.02211
plc06_seed1,certainty_high,0.02546,0.10137,0.002,0.02725
plc06_seed1,effective_high,0.02459,0.10583000000000001,0.0044,0.02122
plc06_seed2,balance,0.03329,0.09356,0.018125,0.032310000000000005
plc06_seed2,certainty_high,0.03384,0.08776,0.0014,0.03853
plc06_seed2,effective_high,0.033909999999999996,0.0975,0.0085,0.027780000000000003
plc06_seed3,balance,0.025500000000000002,0.10661,0.01588888888888889,0.02314
plc06_seed3,certainty_high,0.02622,0.10159,0.012,0.02825
plc06_seed3,effective_high,0.02598,0.10897,0.0061666666666666675,0.02067
