trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
0,TrialState.COMPLETE,0.02340337047786235,auc,optseed3,6201,0.8994279036599426,0.5120897389150141,9e-05,0.02340337047786235,0.09844,0.0009133333333333334,1208,100,12.08,9,22,11.08,8,21,False,5.262790850014426,5.198206091998145,0.0146483100252226
1,TrialState.COMPLETE,0.0212491995452686,auc,optseed3,6201,0.9263589391583101,0.8743234784899417,8e-05,0.0212491995452686,0.09716,0.00034,1349,100,13.49,9,24,12.49,8,23,False,5.725358880008571,5.6574584629852325,0.012606285978108644
2,TrialState.COMPLETE,0.022025297140123377,auc,optseed3,6201,0.8414239414993427,0.7409430640235153,4e-05,0.022025297140123377,0.09725999999999999,0.0005766666666666666,1303,100,13.03,8,23,12.03,7,22,False,5.661276387050748,5.599509161082096,0.012146990979090333
3,TrialState.COMPLETE,0.022455841796111885,auc,optseed3,6201,0.9262277466589917,0.6265959136241791,0.00013000000000000002,0.022455841796111885,0.09728999999999999,0.0005866666666666667,1312,100,13.12,9,27,12.12,8,26,False,5.736823152052239,5.672140012960881,0.012148960959166288
4,TrialState.COMPLETE,0.020952873423506314,auc,optseed3,6201,0.7353551325532879,0.9502595141348331,5e-05,0.020952873423506314,0.09607999999999998,0.00035999999999999997,1363,100,13.63,9,25,12.63,8,24,False,5.8098969489801675,5.744777425075881,0.012407104019075632
5,TrialState.COMPLETE,0.022463630685190285,auc,optseed3,6201,0.5587744492077782,0.6033496513960852,5e-05,0.022463630685190285,0.09782,0.0009733333333333334,1336,100,13.36,8,26,12.36,7,25,False,5.573821863974445,5.51209002896212,0.012003099080175161
6,TrialState.COMPLETE,0.02145968262911839,auc,optseed3,6201,0.8097113281080293,0.9141154629171372,4e-05,0.02145968262911839,0.09775000000000002,0.00041666666666666664,1324,100,13.24,9,21,12.24,8,20,False,5.712307458044961,5.6488284630468115,0.011864106985740364
7,TrialState.COMPLETE,0.023325411181811494,auc,optseed3,6201,0.7652446458671613,0.5141161553752941,7.000000000000001e-05,0.023325411181811494,0.09859,0.0008500000000000001,1243,100,12.43,9,28,11.43,8,27,False,5.284848614945076,5.22145999094937,0.016930936952121556
8,TrialState.COMPLETE,0.021977685931737757,auc,optseed3,6201,0.6594532822038743,0.7781784209836089,7.000000000000001e-05,0.021977685931737757,0.09735,0.00065,1272,100,12.72,8,24,11.72,7,23,False,5.621475866064429,5.55682853795588,0.011876466916874051
9,TrialState.COMPLETE,0.02083299512995604,auc,optseed3,6201,0.7906566683893916,0.9404563873985834,2e-05,0.02083299512995604,0.09608999999999998,0.00035000000000000005,1357,100,13.57,8,22,12.57,7,21,False,5.896562272915617,5.823350374936126,0.01760607399046421
10,TrialState.COMPLETE,0.020635773499161663,auc,optseed3,6201,0.9463287007000971,0.9999999999999999,1e-05,0.020635773499161663,0.09510999999999999,0.00024,1337,100,13.37,9,22,12.37,8,21,False,6.257455745013431,5.598070734995417,0.01236161298584193
11,TrialState.COMPLETE,0.020660806186404576,auc,optseed3,6201,0.5,0.9999999999999999,1e-05,0.020660806186404576,0.09521,0.00025,1324,100,13.24,9,23,12.24,8,22,False,5.696364664006978,5.392581464024261,0.019807889009825885
12,TrialState.COMPLETE,0.020690585045243723,auc,optseed3,6201,0.6576950218333236,0.9999999999999999,1e-05,0.020690585045243723,0.09514999999999998,0.00023,1322,100,13.22,9,22,12.22,8,21,False,6.061497314018197,5.706882875063457,0.013323124963790178
13,TrialState.COMPLETE,0.020727042794280028,auc,optseed3,6201,0.9999999999999999,0.9999999999999999,2e-05,0.020727042794280028,0.09512999999999998,0.00026,1332,100,13.32,9,22,12.32,8,21,False,6.080225802026689,5.757705154945143,0.012705127010121942
14,TrialState.COMPLETE,0.020660806186404576,auc,optseed3,6201,0.5,0.9999999999999999,1e-05,0.020660806186404576,0.09521,0.00025,1324,100,13.24,9,23,12.24,8,22,False,5.788972807000391,5.4648370610084385,0.012094870093278587
15,TrialState.COMPLETE,0.02101737720952078,auc,optseed3,6201,0.9308886940305207,0.9608891974800813,5e-05,0.02101737720952078,0.09545999999999999,0.0004133333333333333,1314,100,13.14,9,22,12.14,8,21,False,6.319164481014013,5.926389949047007,0.012479654047638178
16,TrialState.COMPLETE,0.02071892513557994,auc,optseed3,6201,0.8543481552465536,0.9999999999999999,1e-05,0.02071892513557994,0.09514999999999998,0.00023,1331,100,13.31,9,21,12.31,8,20,False,6.086504474049434,5.5578931589843705,0.012092979974113405
17,TrialState.COMPLETE,0.020660806186404576,auc,optseed3,6201,0.5,0.9999999999999999,1e-05,0.020660806186404576,0.09521,0.00025,1324,100,13.24,9,23,12.24,8,22,False,5.803270912030712,5.503638201043941,0.011889077024534345
18,TrialState.COMPLETE,0.02131548774548465,auc,optseed3,6201,0.5260051547293201,0.985280314674934,5e-05,0.02131548774548465,0.09551,0.0004733333333333333,1253,100,12.53,8,21,11.53,7,20,False,6.098383522010408,5.499628143967129,0.012163860956206918
19,TrialState.COMPLETE,0.020727042794280028,auc,optseed3,6201,0.9999999999999999,0.9999999999999999,2e-05,0.020727042794280028,0.09512999999999998,0.00026,1332,100,13.32,9,22,12.32,8,21,False,6.171911843935959,5.836671449942514,0.012364462949335575
