dataset,network,strategy,strategy_label,info_label,info_name,mean_num_shared,mean_total_shared_ratio,mean_num_viewed,mean_total_viewed_ratio,mean_num_fst_viewed,mean_total_fst_viewed_ratio,node_level,degree_level,cluster_level,attachment_edges_m,target_avg_degree,triad_probability,requested_seed,actual_seed,comm_seed,comm_source,config_path,graph_path,comm_path,num_nodes,num_edges,avg_degree,avg_clustering,transitivity,largest_connected_component_ratio,max_degree,comm_mean,comm_std,comm_min,comm_q10,comm_q25,comm_median,comm_q75,comm_q90,comm_max,comm_count_zero,comm_count_one
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed1,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,661.6190476190476,0.3308095238095238,13014.166666666666,6.507083333333333,2089.0238095238096,1.044511904761905,n2000,deg40,high,20,40,1.0,20263825,20263825,20263526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed1.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed1/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed1/comm.csv,2000,39583,39.583,0.29966281191953953,0.17202430035156532,1.0,494,0.48527173391276984,0.3547186678486702,2.225022312858038e-54,1.0603929276984159e-11,0.17944939675742128,0.4650477258221515,0.7736125126705532,0.9999999995075569,1.0,0,110
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed1,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,147.4,0.0737,4245.06,2.1225300000000002,3411.35,1.705675,n2000,deg40,high,20,40,1.0,20263825,20263825,20263526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed1.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed1/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed1/comm.csv,2000,39583,39.583,0.29966281191953953,0.17202430035156532,1.0,494,0.48527173391276984,0.3547186678486702,2.225022312858038e-54,1.0603929276984159e-11,0.17944939675742128,0.4650477258221515,0.7736125126705532,0.9999999995075569,1.0,0,110
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed2,balance,"Balance (0.8, 0.8)",0,misinformation,1467.07,0.7335349999999999,30474.9,15.23745,11663.39,5.831695,n2000,deg40,high,20,40,1.0,20264825,20264825,20264526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed2.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/comm.csv,2000,39581,39.581,0.3258074002130052,0.1743301134959393,1.0,559,0.4871444351912616,0.3625253802780469,2.225022312858038e-54,5.508972334041791e-13,0.16832440107021285,0.4747505355786641,0.7882300857704614,0.9999999999980091,1.0,0,129
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed2,balance,"Balance (0.8, 0.8)",1,corrective,2813.39,1.406695,67924.24,33.962120000000006,26738.23,13.369115,n2000,deg40,high,20,40,1.0,20264825,20264825,20264526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed2.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/comm.csv,2000,39581,39.581,0.3258074002130052,0.1743301134959393,1.0,559,0.4871444351912616,0.3625253802780469,2.225022312858038e-54,5.508972334041791e-13,0.16832440107021285,0.4747505355786641,0.7882300857704614,0.9999999999980091,1.0,0,129
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed2,balance,"Balance (0.8, 0.8)",2,observational,666.5714285714286,0.3332857142857143,13202.666666666666,6.601333333333333,2179.1428571428573,1.0895714285714286,n2000,deg40,high,20,40,1.0,20264825,20264825,20264526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed2.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/comm.csv,2000,39581,39.581,0.3258074002130052,0.1743301134959393,1.0,559,0.4871444351912616,0.3625253802780469,2.225022312858038e-54,5.508972334041791e-13,0.16832440107021285,0.4747505355786641,0.7882300857704614,0.9999999999980091,1.0,0,129
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed2,balance,"Balance (0.8, 0.8)",3,behavior-guiding,174.12,0.08706,4843.72,2.42186,3713.21,1.856605,n2000,deg40,high,20,40,1.0,20264825,20264825,20264526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed2.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/comm.csv,2000,39581,39.581,0.3258074002130052,0.1743301134959393,1.0,559,0.4871444351912616,0.3625253802780469,2.225022312858038e-54,5.508972334041791e-13,0.16832440107021285,0.4747505355786641,0.7882300857704614,0.9999999999980091,1.0,0,129
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed2,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,1468.07,0.734035,30486.86,15.24343,11674.58,5.83729,n2000,deg40,high,20,40,1.0,20264825,20264825,20264526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed2.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/comm.csv,2000,39581,39.581,0.3258074002130052,0.1743301134959393,1.0,559,0.4871444351912616,0.3625253802780469,2.225022312858038e-54,5.508972334041791e-13,0.16832440107021285,0.4747505355786641,0.7882300857704614,0.9999999999980091,1.0,0,129
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed2,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,2321.63,1.1608150000000002,56143.21,28.071605,23562.92,11.78146,n2000,deg40,high,20,40,1.0,20264825,20264825,20264526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed2.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/comm.csv,2000,39581,39.581,0.3258074002130052,0.1743301134959393,1.0,559,0.4871444351912616,0.3625253802780469,2.225022312858038e-54,5.508972334041791e-13,0.16832440107021285,0.4747505355786641,0.7882300857704614,0.9999999999980091,1.0,0,129
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed2,certainty_high,"Certainty high (0.9, 0.5)",2,observational,684.8461538461538,0.3424230769230769,13533.179487179486,6.766589743589743,2294.923076923077,1.1474615384615385,n2000,deg40,high,20,40,1.0,20264825,20264825,20264526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed2.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/comm.csv,2000,39581,39.581,0.3258074002130052,0.1743301134959393,1.0,559,0.4871444351912616,0.3625253802780469,2.225022312858038e-54,5.508972334041791e-13,0.16832440107021285,0.4747505355786641,0.7882300857704614,0.9999999999980091,1.0,0,129
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed2,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,247.09,0.123545,6266.32,3.1331599999999997,4505.5,2.2527500000000003,n2000,deg40,high,20,40,1.0,20264825,20264825,20264526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed2.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/comm.csv,2000,39581,39.581,0.3258074002130052,0.1743301134959393,1.0,559,0.4871444351912616,0.3625253802780469,2.225022312858038e-54,5.508972334041791e-13,0.16832440107021285,0.4747505355786641,0.7882300857704614,0.9999999999980091,1.0,0,129
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed2,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,1465.78,0.73289,30427.34,15.21367,11648.06,5.82403,n2000,deg40,high,20,40,1.0,20264825,20264825,20264526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed2.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/comm.csv,2000,39581,39.581,0.3258074002130052,0.1743301134959393,1.0,559,0.4871444351912616,0.3625253802780469,2.225022312858038e-54,5.508972334041791e-13,0.16832440107021285,0.4747505355786641,0.7882300857704614,0.9999999999980091,1.0,0,129
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed2,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,3089.16,1.54458,74346.33,37.173165000000004,29167.29,14.583645,n2000,deg40,high,20,40,1.0,20264825,20264825,20264526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed2.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/comm.csv,2000,39581,39.581,0.3258074002130052,0.1743301134959393,1.0,559,0.4871444351912616,0.3625253802780469,2.225022312858038e-54,5.508972334041791e-13,0.16832440107021285,0.4747505355786641,0.7882300857704614,0.9999999999980091,1.0,0,129
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed2,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,669.4615384615385,0.3347307692307692,13152.948717948719,6.57647435897436,2232.6923076923076,1.1163461538461539,n2000,deg40,high,20,40,1.0,20264825,20264825,20264526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed2.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/comm.csv,2000,39581,39.581,0.3258074002130052,0.1743301134959393,1.0,559,0.4871444351912616,0.3625253802780469,2.225022312858038e-54,5.508972334041791e-13,0.16832440107021285,0.4747505355786641,0.7882300857704614,0.9999999999980091,1.0,0,129
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed2,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,153.53,0.076765,4466.65,2.233325,3498.54,1.74927,n2000,deg40,high,20,40,1.0,20264825,20264825,20264526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed2.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed2/comm.csv,2000,39581,39.581,0.3258074002130052,0.1743301134959393,1.0,559,0.4871444351912616,0.3625253802780469,2.225022312858038e-54,5.508972334041791e-13,0.16832440107021285,0.4747505355786641,0.7882300857704614,0.9999999999980091,1.0,0,129
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed3,balance,"Balance (0.8, 0.8)",0,misinformation,1538.05,0.769025,31752.38,15.876190000000001,12906.86,6.45343,n2000,deg40,high,20,40,1.0,20265825,20265825,20265526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed3.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/comm.csv,2000,39578,39.578,0.3082201445186221,0.16302080616973208,1.0,623,0.4803506691418413,0.35501213735364795,2.225022312858038e-54,2.482425849675286e-13,0.17452489937213325,0.46230008085766383,0.7729731289489117,0.9999999995289248,1.0,0,117
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed3,balance,"Balance (0.8, 0.8)",1,corrective,2541.75,1.270875,60905.9,30.45295,25921.9,12.96095,n2000,deg40,high,20,40,1.0,20265825,20265825,20265526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed3.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/comm.csv,2000,39578,39.578,0.3082201445186221,0.16302080616973208,1.0,623,0.4803506691418413,0.35501213735364795,2.225022312858038e-54,2.482425849675286e-13,0.17452489937213325,0.46230008085766383,0.7729731289489117,0.9999999995289248,1.0,0,117
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed3,balance,"Balance (0.8, 0.8)",2,observational,671.0857142857143,0.33554285714285714,13149.0,6.5745000000000005,2334.6857142857143,1.1673428571428572,n2000,deg40,high,20,40,1.0,20265825,20265825,20265526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed3.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/comm.csv,2000,39578,39.578,0.3082201445186221,0.16302080616973208,1.0,623,0.4803506691418413,0.35501213735364795,2.225022312858038e-54,2.482425849675286e-13,0.17452489937213325,0.46230008085766383,0.7729731289489117,0.9999999995289248,1.0,0,117
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed3,balance,"Balance (0.8, 0.8)",3,behavior-guiding,144.24,0.07212,4035.82,2.01791,3229.98,1.6149900000000001,n2000,deg40,high,20,40,1.0,20265825,20265825,20265526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed3.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/comm.csv,2000,39578,39.578,0.3082201445186221,0.16302080616973208,1.0,623,0.4803506691418413,0.35501213735364795,2.225022312858038e-54,2.482425849675286e-13,0.17452489937213325,0.46230008085766383,0.7729731289489117,0.9999999995289248,1.0,0,117
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed3,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,1536.55,0.768275,31785.29,15.892645,12924.96,6.462479999999999,n2000,deg40,high,20,40,1.0,20265825,20265825,20265526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed3.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/comm.csv,2000,39578,39.578,0.3082201445186221,0.16302080616973208,1.0,623,0.4803506691418413,0.35501213735364795,2.225022312858038e-54,2.482425849675286e-13,0.17452489937213325,0.46230008085766383,0.7729731289489117,0.9999999995289248,1.0,0,117
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed3,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,2349.38,1.17469,56324.54,28.16227,24298.44,12.14922,n2000,deg40,high,20,40,1.0,20265825,20265825,20265526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed3.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/comm.csv,2000,39578,39.578,0.3082201445186221,0.16302080616973208,1.0,623,0.4803506691418413,0.35501213735364795,2.225022312858038e-54,2.482425849675286e-13,0.17452489937213325,0.46230008085766383,0.7729731289489117,0.9999999995289248,1.0,0,117
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed3,certainty_high,"Certainty high (0.9, 0.5)",2,observational,682.5581395348837,0.3412790697674419,13550.53488372093,6.775267441860465,2240.3255813953488,1.1201627906976743,n2000,deg40,high,20,40,1.0,20265825,20265825,20265526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed3.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/comm.csv,2000,39578,39.578,0.3082201445186221,0.16302080616973208,1.0,623,0.4803506691418413,0.35501213735364795,2.225022312858038e-54,2.482425849675286e-13,0.17452489937213325,0.46230008085766383,0.7729731289489117,0.9999999995289248,1.0,0,117
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed3,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,209.03,0.104515,5264.9,2.63245,4010.02,2.00501,n2000,deg40,high,20,40,1.0,20265825,20265825,20265526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed3.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/comm.csv,2000,39578,39.578,0.3082201445186221,0.16302080616973208,1.0,623,0.4803506691418413,0.35501213735364795,2.225022312858038e-54,2.482425849675286e-13,0.17452489937213325,0.46230008085766383,0.7729731289489117,0.9999999995289248,1.0,0,117
powerlaw_node_count_ba_comm,pncba_n2000_deg40_high_seed3,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,1543.92,0.7719600000000001,31848.51,15.924254999999999,12933.44,6.4667200000000005,n2000,deg40,high,20,40,1.0,20265825,20265825,20265526,v2/test_2/network/ba/ba1000/comm.csv,v2/test_2/network/network-pncba_n2000_deg40_high_seed3.toml,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count_ba_comm/pncba_n2000_deg40_high_seed3/comm.csv,2000,39578,39.578,0.3082201445186221,0.16302080616973208,1.0,623,0.4803506691418413,0.35501213735364795,2.225022312858038e-54,2.482425849675286e-13,0.17452489937213325,0.46230008085766383,0.7729731289489117,0.9999999995289248,1.0,0,117
