network,method,rep,trial,best_so_far
BA1000,GA,optseed3,56,0.0209733164801314
BA1000,GA,optseed3,57,0.0209733164801314
BA1000,GA,optseed3,58,0.0209733164801314
BA1000,GA,optseed3,59,0.0209411430821672
BA1000,GA,optseed3,60,0.0209411430821672
BA1000,GA,optseed3,61,0.0209411430821672
BA1000,GA,optseed3,62,0.0209411430821672
BA1000,GA,optseed3,63,0.0209411430821672
BA1000,GA,optseed3,64,0.0209411430821672
BA1000,GA,optseed3,65,0.0209411430821672
BA1000,GA,optseed3,66,0.0209411430821672
BA1000,GA,optseed3,67,0.0209411430821672
BA1000,GA,optseed3,68,0.0206960437874389
BA1000,GA,optseed3,69,0.0206960437874389
BA1000,GA,optseed3,70,0.0206960437874389
BA1000,GA,optseed3,71,0.0206960437874389
BA1000,GA,optseed3,72,0.0206960437874389
BA1000,GA,optseed3,73,0.0206960437874389
BA1000,GA,optseed3,74,0.0206960437874389
BA1000,GA,optseed3,75,0.0206960437874389
BA1000,GA,optseed3,76,0.0206960437874389
BA1000,GA,optseed3,77,0.0206960437874389
BA1000,GA,optseed3,78,0.0206960437874389
BA1000,GA,optseed3,79,0.0206960437874389
BA1000,GA,optseed3,80,0.0206960437874389
BA1000,GA,optseed3,81,0.0206960437874389
BA1000,GA,optseed3,82,0.0206960437874389
BA1000,GA,optseed3,83,0.0206960437874389
BA1000,GA,optseed3,84,0.0206960437874389
BA1000,GA,optseed3,85,0.0206960437874389
BA1000,GA,optseed3,86,0.0206960437874389
BA1000,GA,optseed3,87,0.0206960437874389
BA1000,GA,optseed3,88,0.0206960437874389
BA1000,GA,optseed3,89,0.0206960437874389
BA1000,GA,optseed3,90,0.0206960437874389
BA1000,GA,optseed3,91,0.0206960437874389
BA1000,GA,optseed3,92,0.0206960437874389
BA1000,GA,optseed3,93,0.0206960437874389
BA1000,GA,optseed3,94,0.0206960437874389
BA1000,GA,optseed3,95,0.0206960437874389
BA1000,GA,optseed3,96,0.0206960437874389
BA1000,GA,optseed3,97,0.0206960437874389
BA1000,GA,optseed3,98,0.0206960437874389
BA1000,GA,optseed3,99,0.0206960437874389
BA1000,GPR,optseed1,0,0.0227151414524158
BA1000,GPR,optseed1,1,0.021492054826881
BA1000,GPR,optseed1,2,0.021492054826881
BA1000,GPR,optseed1,3,0.021492054826881
BA1000,GPR,optseed1,4,0.021492054826881
BA1000,GPR,optseed1,5,0.021492054826881
BA1000,GPR,optseed1,6,0.021492054826881
BA1000,GPR,optseed1,7,0.021492054826881
BA1000,GPR,optseed1,8,0.021492054826881
BA1000,GPR,optseed1,9,0.021492054826881
BA1000,GPR,optseed1,10,0.0210975514238942
BA1000,GPR,optseed1,11,0.0206608061864045
BA1000,GPR,optseed1,12,0.0206608061864045
BA1000,GPR,optseed1,13,0.0206608061864045
BA1000,GPR,optseed1,14,0.0206608061864045
BA1000,GPR,optseed1,15,0.0206608061864045
BA1000,GPR,optseed1,16,0.0206608061864045
BA1000,GPR,optseed1,17,0.0206608061864045
BA1000,GPR,optseed1,18,0.0206608061864045
BA1000,GPR,optseed1,19,0.0206608061864045
BA1000,GPR,optseed1,20,0.0206608061864045
BA1000,GPR,optseed1,21,0.0206608061864045
BA1000,GPR,optseed1,22,0.0206608061864045
BA1000,GPR,optseed1,23,0.0206115499439501
BA1000,GPR,optseed1,24,0.0206115499439501
BA1000,GPR,optseed1,25,0.0206115499439501
BA1000,GPR,optseed1,26,0.0206115499439501
BA1000,GPR,optseed1,27,0.0206115499439501
BA1000,GPR,optseed1,28,0.0206115499439501
BA1000,GPR,optseed1,29,0.0206115499439501
BA1000,GPR,optseed1,30,0.0206115499439501
BA1000,GPR,optseed1,31,0.0206115499439501
BA1000,GPR,optseed1,32,0.0206115499439501
BA1000,GPR,optseed1,33,0.0206115499439501
BA1000,GPR,optseed1,34,0.0206115499439501
BA1000,GPR,optseed1,35,0.0206115499439501
BA1000,GPR,optseed1,36,0.0206115499439501
BA1000,GPR,optseed1,37,0.0206115499439501
BA1000,GPR,optseed1,38,0.0206115499439501
BA1000,GPR,optseed1,39,0.0206115499439501
BA1000,GPR,optseed1,40,0.0206115499439501
BA1000,GPR,optseed1,41,0.0206115499439501
BA1000,GPR,optseed1,42,0.0206115499439501
BA1000,GPR,optseed1,43,0.0206115499439501
BA1000,GPR,optseed1,44,0.0206115499439501
BA1000,GPR,optseed1,45,0.0206115499439501
BA1000,GPR,optseed1,46,0.0206115499439501
BA1000,GPR,optseed1,47,0.0206115499439501
BA1000,GPR,optseed1,48,0.0206115499439501
BA1000,GPR,optseed1,49,0.0206115499439501
BA1000,GPR,optseed1,50,0.0206115499439501
BA1000,GPR,optseed1,51,0.0206115499439501
BA1000,GPR,optseed1,52,0.0206115499439501
BA1000,GPR,optseed1,53,0.0206115499439501
BA1000,GPR,optseed1,54,0.0206115499439501
BA1000,GPR,optseed1,55,0.0206115499439501
BA1000,GPR,optseed1,56,0.0206115499439501
BA1000,GPR,optseed1,57,0.0206115499439501
BA1000,GPR,optseed1,58,0.0206115499439501
BA1000,GPR,optseed1,59,0.0206115499439501
BA1000,GPR,optseed1,60,0.0206115499439501
BA1000,GPR,optseed1,61,0.0206115499439501
BA1000,GPR,optseed1,62,0.0206115499439501
BA1000,GPR,optseed1,63,0.0206115499439501
BA1000,GPR,optseed1,64,0.0206115499439501
BA1000,GPR,optseed1,65,0.0206115499439501
BA1000,GPR,optseed1,66,0.0206115499439501
BA1000,GPR,optseed1,67,0.0206115499439501
BA1000,GPR,optseed1,68,0.0206115499439501
BA1000,GPR,optseed1,69,0.0206115499439501
BA1000,GPR,optseed1,70,0.0206115499439501
BA1000,GPR,optseed1,71,0.0206115499439501
BA1000,GPR,optseed1,72,0.0206115499439501
BA1000,GPR,optseed1,73,0.0206115499439501
BA1000,GPR,optseed1,74,0.0206115499439501
BA1000,GPR,optseed1,75,0.0206115499439501
BA1000,GPR,optseed1,76,0.0206115499439501
BA1000,GPR,optseed1,77,0.0206115499439501
BA1000,GPR,optseed1,78,0.0206115499439501
BA1000,GPR,optseed1,79,0.0206115499439501
BA1000,GPR,optseed1,80,0.0206115499439501
BA1000,GPR,optseed1,81,0.0206115499439501
BA1000,GPR,optseed1,82,0.0206115499439501
BA1000,GPR,optseed1,83,0.0206115499439501
BA1000,GPR,optseed1,84,0.0206115499439501
BA1000,GPR,optseed1,85,0.0206115499439501
BA1000,GPR,optseed1,86,0.0206115499439501
BA1000,GPR,optseed1,87,0.0206115499439501
BA1000,GPR,optseed1,88,0.0206115499439501
BA1000,GPR,optseed1,89,0.0206115499439501
BA1000,GPR,optseed1,90,0.0206115499439501
BA1000,GPR,optseed1,91,0.0206115499439501
BA1000,GPR,optseed1,92,0.0206115499439501
BA1000,GPR,optseed1,93,0.0206115499439501
BA1000,GPR,optseed1,94,0.0206115499439501
BA1000,GPR,optseed1,95,0.0206115499439501
BA1000,GPR,optseed1,96,0.0206115499439501
BA1000,GPR,optseed1,97,0.0206115499439501
BA1000,GPR,optseed1,98,0.0206115499439501
BA1000,GPR,optseed1,99,0.0206115499439501
BA1000,GPR,optseed2,0,0.023213315383318
BA1000,GPR,optseed2,1,0.0222574209134089
BA1000,GPR,optseed2,2,0.0209816256039711
BA1000,GPR,optseed2,3,0.0209816256039711
BA1000,GPR,optseed2,4,0.0209816256039711
BA1000,GPR,optseed2,5,0.0209816256039711
BA1000,GPR,optseed2,6,0.0209816256039711
BA1000,GPR,optseed2,7,0.0209816256039711
BA1000,GPR,optseed2,8,0.0209816256039711
BA1000,GPR,optseed2,9,0.0209816256039711
BA1000,GPR,optseed2,10,0.02072704279428
BA1000,GPR,optseed2,11,0.0206608061864045
BA1000,GPR,optseed2,12,0.0206608061864045
BA1000,GPR,optseed2,13,0.0206608061864045
BA1000,GPR,optseed2,14,0.0206608061864045
BA1000,GPR,optseed2,15,0.0206608061864045
BA1000,GPR,optseed2,16,0.0206608061864045
BA1000,GPR,optseed2,17,0.0206608061864045
BA1000,GPR,optseed2,18,0.0206608061864045
BA1000,GPR,optseed2,19,0.0206608061864045
BA1000,GPR,optseed2,20,0.0206608061864045
BA1000,GPR,optseed2,21,0.0206608061864045
BA1000,GPR,optseed2,22,0.0206608061864045
BA1000,GPR,optseed2,23,0.0206608061864045
BA1000,GPR,optseed2,24,0.0206608061864045
BA1000,GPR,optseed2,25,0.0206608061864045
BA1000,GPR,optseed2,26,0.0206608061864045
BA1000,GPR,optseed2,27,0.0206608061864045
BA1000,GPR,optseed2,28,0.0206608061864045
BA1000,GPR,optseed2,29,0.0206608061864045
BA1000,GPR,optseed2,30,0.0206608061864045
BA1000,GPR,optseed2,31,0.0206608061864045
BA1000,GPR,optseed2,32,0.0206608061864045
BA1000,GPR,optseed2,33,0.0206608061864045
BA1000,GPR,optseed2,34,0.0206608061864045
BA1000,GPR,optseed2,35,0.0206608061864045
BA1000,GPR,optseed2,36,0.0206608061864045
BA1000,GPR,optseed2,37,0.0206608061864045
BA1000,GPR,optseed2,38,0.0206608061864045
BA1000,GPR,optseed2,39,0.0206608061864045
BA1000,GPR,optseed2,40,0.0206608061864045
BA1000,GPR,optseed2,41,0.0206608061864045
BA1000,GPR,optseed2,42,0.0206608061864045
BA1000,GPR,optseed2,43,0.0206608061864045
BA1000,GPR,optseed2,44,0.0206608061864045
BA1000,GPR,optseed2,45,0.0206608061864045
BA1000,GPR,optseed2,46,0.0206608061864045
BA1000,GPR,optseed2,47,0.0206608061864045
BA1000,GPR,optseed2,48,0.0206608061864045
BA1000,GPR,optseed2,49,0.0206608061864045
BA1000,GPR,optseed2,50,0.0206608061864045
BA1000,GPR,optseed2,51,0.0206608061864045
BA1000,GPR,optseed2,52,0.0206608061864045
BA1000,GPR,optseed2,53,0.0206608061864045
BA1000,GPR,optseed2,54,0.0206608061864045
BA1000,GPR,optseed2,55,0.0206608061864045
BA1000,GPR,optseed2,56,0.0206608061864045
BA1000,GPR,optseed2,57,0.0206608061864045
BA1000,GPR,optseed2,58,0.0206608061864045
BA1000,GPR,optseed2,59,0.0206608061864045
BA1000,GPR,optseed2,60,0.0206608061864045
BA1000,GPR,optseed2,61,0.0206608061864045
BA1000,GPR,optseed2,62,0.0206608061864045
BA1000,GPR,optseed2,63,0.0206608061864045
BA1000,GPR,optseed2,64,0.0206608061864045
BA1000,GPR,optseed2,65,0.0206608061864045
BA1000,GPR,optseed2,66,0.0206608061864045
BA1000,GPR,optseed2,67,0.0206608061864045
BA1000,GPR,optseed2,68,0.0206608061864045
BA1000,GPR,optseed2,69,0.0206608061864045
BA1000,GPR,optseed2,70,0.0206608061864045
BA1000,GPR,optseed2,71,0.0206608061864045
BA1000,GPR,optseed2,72,0.0206608061864045
BA1000,GPR,optseed2,73,0.0206608061864045
BA1000,GPR,optseed2,74,0.0206608061864045
BA1000,GPR,optseed2,75,0.0206608061864045
BA1000,GPR,optseed2,76,0.0206608061864045
BA1000,GPR,optseed2,77,0.0206608061864045
BA1000,GPR,optseed2,78,0.0206608061864045
BA1000,GPR,optseed2,79,0.0206608061864045
BA1000,GPR,optseed2,80,0.0206608061864045
BA1000,GPR,optseed2,81,0.0206608061864045
BA1000,GPR,optseed2,82,0.0206608061864045
BA1000,GPR,optseed2,83,0.0206608061864045
BA1000,GPR,optseed2,84,0.0206608061864045
BA1000,GPR,optseed2,85,0.0206608061864045
BA1000,GPR,optseed2,86,0.0206608061864045
BA1000,GPR,optseed2,87,0.0206608061864045
BA1000,GPR,optseed2,88,0.0206608061864045
BA1000,GPR,optseed2,89,0.0206608061864045
BA1000,GPR,optseed2,90,0.0206608061864045
BA1000,GPR,optseed2,91,0.0206608061864045
BA1000,GPR,optseed2,92,0.0206608061864045
BA1000,GPR,optseed2,93,0.0206608061864045
BA1000,GPR,optseed2,94,0.0206608061864045
BA1000,GPR,optseed2,95,0.0206608061864045
BA1000,GPR,optseed2,96,0.0206608061864045
BA1000,GPR,optseed2,97,0.0206608061864045
BA1000,GPR,optseed2,98,0.0206608061864045
BA1000,GPR,optseed2,99,0.0206608061864045
BA1000,GPR,optseed3,0,0.0234033704778623
BA1000,GPR,optseed3,1,0.0212491995452686
BA1000,GPR,optseed3,2,0.0212491995452686
BA1000,GPR,optseed3,3,0.0212491995452686
BA1000,GPR,optseed3,4,0.0209528734235063
BA1000,GPR,optseed3,5,0.0209528734235063
BA1000,GPR,optseed3,6,0.0209528734235063
BA1000,GPR,optseed3,7,0.0209528734235063
BA1000,GPR,optseed3,8,0.0209528734235063
BA1000,GPR,optseed3,9,0.020832995129956
BA1000,GPR,optseed3,10,0.0206357734991616
BA1000,GPR,optseed3,11,0.0206357734991616
BA1000,GPR,optseed3,12,0.0206357734991616
BA1000,GPR,optseed3,13,0.0206357734991616
BA1000,GPR,optseed3,14,0.0206357734991616
BA1000,GPR,optseed3,15,0.0206357734991616
BA1000,GPR,optseed3,16,0.0206357734991616
BA1000,GPR,optseed3,17,0.0206357734991616
BA1000,GPR,optseed3,18,0.0206357734991616
BA1000,GPR,optseed3,19,0.0206357734991616
BA1000,GPR,optseed3,20,0.0206357734991616
BA1000,GPR,optseed3,21,0.0206357734991616
BA1000,GPR,optseed3,22,0.0206357734991616
BA1000,GPR,optseed3,23,0.0206357734991616
BA1000,GPR,optseed3,24,0.0206357734991616
BA1000,GPR,optseed3,25,0.0206357734991616
BA1000,GPR,optseed3,26,0.0206357734991616
BA1000,GPR,optseed3,27,0.0206357734991616
BA1000,GPR,optseed3,28,0.0206357734991616
BA1000,GPR,optseed3,29,0.0206357734991616
BA1000,GPR,optseed3,30,0.0206357734991616
BA1000,GPR,optseed3,31,0.0206357734991616
BA1000,GPR,optseed3,32,0.0206357734991616
BA1000,GPR,optseed3,33,0.0206357734991616
BA1000,GPR,optseed3,34,0.0206357734991616
BA1000,GPR,optseed3,35,0.0206357734991616
BA1000,GPR,optseed3,36,0.0206357734991616
BA1000,GPR,optseed3,37,0.0206357734991616
BA1000,GPR,optseed3,38,0.0206357734991616
BA1000,GPR,optseed3,39,0.0206357734991616
BA1000,GPR,optseed3,40,0.0206357734991616
BA1000,GPR,optseed3,41,0.0206357734991616
BA1000,GPR,optseed3,42,0.0206357734991616
BA1000,GPR,optseed3,43,0.0206357734991616
BA1000,GPR,optseed3,44,0.0206357734991616
BA1000,GPR,optseed3,45,0.0206357734991616
BA1000,GPR,optseed3,46,0.0206357734991616
BA1000,GPR,optseed3,47,0.0206357734991616
BA1000,GPR,optseed3,48,0.0206263257977757
BA1000,GPR,optseed3,49,0.0206263257977757
BA1000,GPR,optseed3,50,0.0206263257977757
BA1000,GPR,optseed3,51,0.0206263257977757
BA1000,GPR,optseed3,52,0.0206263257977757
BA1000,GPR,optseed3,53,0.0206263257977757
BA1000,GPR,optseed3,54,0.0206263257977757
BA1000,GPR,optseed3,55,0.0206263257977757
BA1000,GPR,optseed3,56,0.0206263257977757
BA1000,GPR,optseed3,57,0.0206263257977757
BA1000,GPR,optseed3,58,0.0206263257977757
BA1000,GPR,optseed3,59,0.0206263257977757
BA1000,GPR,optseed3,60,0.0206263257977757
BA1000,GPR,optseed3,61,0.0206263257977757
BA1000,GPR,optseed3,62,0.0206263257977757
BA1000,GPR,optseed3,63,0.0206263257977757
BA1000,GPR,optseed3,64,0.0206263257977757
BA1000,GPR,optseed3,65,0.0206263257977757
BA1000,GPR,optseed3,66,0.0206263257977757
BA1000,GPR,optseed3,67,0.0206263257977757
BA1000,GPR,optseed3,68,0.0206263257977757
BA1000,GPR,optseed3,69,0.0206263257977757
BA1000,GPR,optseed3,70,0.0206263257977757
BA1000,GPR,optseed3,71,0.0206263257977757
BA1000,GPR,optseed3,72,0.0206263257977757
BA1000,GPR,optseed3,73,0.0206263257977757
BA1000,GPR,optseed3,74,0.0206263257977757
BA1000,GPR,optseed3,75,0.0206263257977757
BA1000,GPR,optseed3,76,0.0206263257977757
BA1000,GPR,optseed3,77,0.0206263257977757
BA1000,GPR,optseed3,78,0.0206263257977757
BA1000,GPR,optseed3,79,0.0206263257977757
BA1000,GPR,optseed3,80,0.0206263257977757
BA1000,GPR,optseed3,81,0.0206263257977757
BA1000,GPR,optseed3,82,0.0206263257977757
BA1000,GPR,optseed3,83,0.0206263257977757
BA1000,GPR,optseed3,84,0.0206263257977757
BA1000,GPR,optseed3,85,0.0206263257977757
BA1000,GPR,optseed3,86,0.0206263257977757
BA1000,GPR,optseed3,87,0.0206263257977757
BA1000,GPR,optseed3,88,0.0206263257977757
BA1000,GPR,optseed3,89,0.0206263257977757
BA1000,GPR,optseed3,90,0.0206263257977757
BA1000,GPR,optseed3,91,0.0206263257977757
BA1000,GPR,optseed3,92,0.0206263257977757
BA1000,GPR,optseed3,93,0.0206263257977757
BA1000,GPR,optseed3,94,0.0206263257977757
BA1000,GPR,optseed3,95,0.0206263257977757
BA1000,GPR,optseed3,96,0.0206263257977757
BA1000,GPR,optseed3,97,0.0206263257977757
BA1000,GPR,optseed3,98,0.0206263257977757
BA1000,GPR,optseed3,99,0.0206263257977757
BA1000,RANDOM,optseed1,0,0.0219475646964105
BA1000,RANDOM,optseed1,1,0.0216484522946094
BA1000,RANDOM,optseed1,2,0.0208130507118888
BA1000,RANDOM,optseed1,3,0.0208130507118888
BA1000,RANDOM,optseed1,4,0.0208130507118888
BA1000,RANDOM,optseed1,5,0.0208130507118888
BA1000,RANDOM,optseed1,6,0.0207285952560511
BA1000,RANDOM,optseed1,7,0.0207285952560511
BA1000,RANDOM,optseed1,8,0.0207285952560511
BA1000,RANDOM,optseed1,9,0.0207285952560511
BA1000,RANDOM,optseed1,10,0.0207285952560511
BA1000,RANDOM,optseed1,11,0.0207285952560511
BA1000,RANDOM,optseed1,12,0.0207285952560511
BA1000,RANDOM,optseed1,13,0.0207285952560511
BA1000,RANDOM,optseed1,14,0.0207285952560511
BA1000,RANDOM,optseed1,15,0.0206590548588838
BA1000,RANDOM,optseed1,16,0.0206590548588838
BA1000,RANDOM,optseed1,17,0.0206590548588838
BA1000,RANDOM,optseed1,18,0.0206590548588838
BA1000,RANDOM,optseed1,19,0.0206590548588838
BA1000,RANDOM,optseed1,20,0.0206590548588838
BA1000,RANDOM,optseed1,21,0.0206590548588838
BA1000,RANDOM,optseed1,22,0.0206590548588838
BA1000,RANDOM,optseed1,23,0.0206590548588838
BA1000,RANDOM,optseed1,24,0.0206590548588838
BA1000,RANDOM,optseed1,25,0.0206590548588838
BA1000,RANDOM,optseed1,26,0.0206590548588838
BA1000,RANDOM,optseed1,27,0.0206590548588838
BA1000,RANDOM,optseed1,28,0.0206590548588838
BA1000,RANDOM,optseed1,29,0.0206590548588838
BA1000,RANDOM,optseed1,30,0.0206590548588838
BA1000,RANDOM,optseed1,31,0.0206590548588838
BA1000,RANDOM,optseed1,32,0.0206590548588838
BA1000,RANDOM,optseed1,33,0.0206590548588838
BA1000,RANDOM,optseed1,34,0.0206590548588838
BA1000,RANDOM,optseed1,35,0.0206590548588838
BA1000,RANDOM,optseed1,36,0.0206590548588838
BA1000,RANDOM,optseed1,37,0.0206590548588838
BA1000,RANDOM,optseed1,38,0.0206590548588838
BA1000,RANDOM,optseed1,39,0.0206590548588838
BA1000,RANDOM,optseed1,40,0.0206590548588838
BA1000,RANDOM,optseed1,41,0.0206590548588838
BA1000,RANDOM,optseed1,42,0.0206590548588838
BA1000,RANDOM,optseed1,43,0.0206590548588838
BA1000,RANDOM,optseed1,44,0.0206590548588838
BA1000,RANDOM,optseed1,45,0.0206590548588838
BA1000,RANDOM,optseed1,46,0.0206590548588838
BA1000,RANDOM,optseed1,47,0.0206590548588838
BA1000,RANDOM,optseed1,48,0.0206590548588838
BA1000,RANDOM,optseed1,49,0.0206590548588838
BA1000,RANDOM,optseed1,50,0.0206590548588838
BA1000,RANDOM,optseed1,51,0.0206590548588838
BA1000,RANDOM,optseed1,52,0.0206590548588838
BA1000,RANDOM,optseed1,53,0.0206590548588838
BA1000,RANDOM,optseed1,54,0.0206590548588838
BA1000,RANDOM,optseed1,55,0.0206590548588838
BA1000,RANDOM,optseed1,56,0.0206590548588838
BA1000,RANDOM,optseed1,57,0.0206590548588838
BA1000,RANDOM,optseed1,58,0.0206590548588838
BA1000,RANDOM,optseed1,59,0.0206590548588838
BA1000,RANDOM,optseed1,60,0.0206590548588838
BA1000,RANDOM,optseed1,61,0.0206590548588838
BA1000,RANDOM,optseed1,62,0.0206590548588838
BA1000,RANDOM,optseed1,63,0.0206590548588838
BA1000,RANDOM,optseed1,64,0.0206590548588838
BA1000,RANDOM,optseed1,65,0.0206590548588838
BA1000,RANDOM,optseed1,66,0.0206590548588838
BA1000,RANDOM,optseed1,67,0.0206590548588838
BA1000,RANDOM,optseed1,68,0.0206590548588838
BA1000,RANDOM,optseed1,69,0.0206590548588838
BA1000,RANDOM,optseed1,70,0.0206590548588838
BA1000,RANDOM,optseed1,71,0.0206590548588838
BA1000,RANDOM,optseed1,72,0.0206590548588838
BA1000,RANDOM,optseed1,73,0.0206590548588838
BA1000,RANDOM,optseed1,74,0.0206590548588838
BA1000,RANDOM,optseed1,75,0.0206590548588838
BA1000,RANDOM,optseed1,76,0.0206590548588838
BA1000,RANDOM,optseed1,77,0.0206590548588838
BA1000,RANDOM,optseed1,78,0.0206590548588838
BA1000,RANDOM,optseed1,79,0.0206590548588838
BA1000,RANDOM,optseed1,80,0.0206590548588838
BA1000,RANDOM,optseed1,81,0.0206590548588838
BA1000,RANDOM,optseed1,82,0.0206590548588838
BA1000,RANDOM,optseed1,83,0.0206590548588838
BA1000,RANDOM,optseed1,84,0.0206590548588838
BA1000,RANDOM,optseed1,85,0.0206590548588838
BA1000,RANDOM,optseed1,86,0.0206590548588838
BA1000,RANDOM,optseed1,87,0.0206590548588838
BA1000,RANDOM,optseed1,88,0.0206590548588838
BA1000,RANDOM,optseed1,89,0.0206590548588838
BA1000,RANDOM,optseed1,90,0.0206590548588838
BA1000,RANDOM,optseed1,91,0.0206590548588838
BA1000,RANDOM,optseed1,92,0.0206590548588838
BA1000,RANDOM,optseed1,93,0.0206590548588838
BA1000,RANDOM,optseed1,94,0.0206590548588838
BA1000,RANDOM,optseed1,95,0.0206590548588838
BA1000,RANDOM,optseed1,96,0.0206590548588838
BA1000,RANDOM,optseed1,97,0.0206590548588838
BA1000,RANDOM,optseed1,98,0.0206590548588838
BA1000,RANDOM,optseed1,99,0.0206590548588838
BA1000,RANDOM,optseed2,0,0.0230306284649732
BA1000,RANDOM,optseed2,1,0.0216224680580053
BA1000,RANDOM,optseed2,2,0.0216224680580053
BA1000,RANDOM,optseed2,3,0.0210569835301627
BA1000,RANDOM,optseed2,4,0.0210569835301627
BA1000,RANDOM,optseed2,5,0.0210569835301627
BA1000,RANDOM,optseed2,6,0.0210569835301627
BA1000,RANDOM,optseed2,7,0.0210569835301627
BA1000,RANDOM,optseed2,8,0.0210569835301627
BA1000,RANDOM,optseed2,9,0.0210569835301627
BA1000,RANDOM,optseed2,10,0.0209266172337294
BA1000,RANDOM,optseed2,11,0.0207674410723865
BA1000,RANDOM,optseed2,12,0.0207674410723865
BA1000,RANDOM,optseed2,13,0.0207674410723865
BA1000,RANDOM,optseed2,14,0.0207674410723865
BA1000,RANDOM,optseed2,15,0.0207674410723865
BA1000,RANDOM,optseed2,16,0.0207674410723865
BA1000,RANDOM,optseed2,17,0.0207674410723865
BA1000,RANDOM,optseed2,18,0.0207674410723865
BA1000,RANDOM,optseed2,19,0.0207674410723865
BA1000,RANDOM,optseed2,20,0.0207674410723865
BA1000,RANDOM,optseed2,21,0.0207674410723865
BA1000,RANDOM,optseed2,22,0.0207195430282651
BA1000,RANDOM,optseed2,23,0.0207195430282651
BA1000,RANDOM,optseed2,24,0.0207195430282651
BA1000,RANDOM,optseed2,25,0.0207195430282651
BA1000,RANDOM,optseed2,26,0.0207195430282651
BA1000,RANDOM,optseed2,27,0.0207195430282651
BA1000,RANDOM,optseed2,28,0.0207195430282651
BA1000,RANDOM,optseed2,29,0.0207195430282651
BA1000,RANDOM,optseed2,30,0.0207195430282651
BA1000,RANDOM,optseed2,31,0.0207195430282651
BA1000,RANDOM,optseed2,32,0.0207195430282651
BA1000,RANDOM,optseed2,33,0.0207195430282651
BA1000,RANDOM,optseed2,34,0.0207195430282651
BA1000,RANDOM,optseed2,35,0.0207195430282651
BA1000,RANDOM,optseed2,36,0.0207195430282651
BA1000,RANDOM,optseed2,37,0.0207195430282651
BA1000,RANDOM,optseed2,38,0.0207195430282651
BA1000,RANDOM,optseed2,39,0.0207195430282651
BA1000,RANDOM,optseed2,40,0.0207195430282651
BA1000,RANDOM,optseed2,41,0.0207195430282651
BA1000,RANDOM,optseed2,42,0.0207195430282651
BA1000,RANDOM,optseed2,43,0.0207195430282651
BA1000,RANDOM,optseed2,44,0.0207195430282651
BA1000,RANDOM,optseed2,45,0.0207195430282651
BA1000,RANDOM,optseed2,46,0.0207195430282651
BA1000,RANDOM,optseed2,47,0.0207195430282651
BA1000,RANDOM,optseed2,48,0.0207195430282651
BA1000,RANDOM,optseed2,49,0.0207195430282651
BA1000,RANDOM,optseed2,50,0.0207195430282651
BA1000,RANDOM,optseed2,51,0.0207195430282651
BA1000,RANDOM,optseed2,52,0.0207195430282651
BA1000,RANDOM,optseed2,53,0.0207195430282651
BA1000,RANDOM,optseed2,54,0.0207195430282651
BA1000,RANDOM,optseed2,55,0.0207195430282651
BA1000,RANDOM,optseed2,56,0.0207195430282651
BA1000,RANDOM,optseed2,57,0.0207195430282651
BA1000,RANDOM,optseed2,58,0.0207195430282651
BA1000,RANDOM,optseed2,59,0.0207195430282651
BA1000,RANDOM,optseed2,60,0.0207195430282651
BA1000,RANDOM,optseed2,61,0.0207195430282651
BA1000,RANDOM,optseed2,62,0.0207195430282651
BA1000,RANDOM,optseed2,63,0.0207195430282651
BA1000,RANDOM,optseed2,64,0.0207195430282651
BA1000,RANDOM,optseed2,65,0.0207195430282651
BA1000,RANDOM,optseed2,66,0.0207195430282651
BA1000,RANDOM,optseed2,67,0.0207195430282651
BA1000,RANDOM,optseed2,68,0.0207195430282651
BA1000,RANDOM,optseed2,69,0.0207195430282651
BA1000,RANDOM,optseed2,70,0.0207195430282651
BA1000,RANDOM,optseed2,71,0.0207195430282651
BA1000,RANDOM,optseed2,72,0.0207195430282651
BA1000,RANDOM,optseed2,73,0.0207195430282651
BA1000,RANDOM,optseed2,74,0.0207195430282651
BA1000,RANDOM,optseed2,75,0.0207195430282651
BA1000,RANDOM,optseed2,76,0.0207195430282651
BA1000,RANDOM,optseed2,77,0.0207195430282651
BA1000,RANDOM,optseed2,78,0.0207195430282651
BA1000,RANDOM,optseed2,79,0.0207195430282651
BA1000,RANDOM,optseed2,80,0.0207195430282651
BA1000,RANDOM,optseed2,81,0.0207195430282651
BA1000,RANDOM,optseed2,82,0.0207195430282651
BA1000,RANDOM,optseed2,83,0.0207195430282651
BA1000,RANDOM,optseed2,84,0.0207195430282651
BA1000,RANDOM,optseed2,85,0.0207195430282651
BA1000,RANDOM,optseed2,86,0.0207195430282651
BA1000,RANDOM,optseed2,87,0.0207195430282651
BA1000,RANDOM,optseed2,88,0.0207195430282651
BA1000,RANDOM,optseed2,89,0.0207195430282651
BA1000,RANDOM,optseed2,90,0.0207195430282651
BA1000,RANDOM,optseed2,91,0.0207195430282651
BA1000,RANDOM,optseed2,92,0.0207195430282651
BA1000,RANDOM,optseed2,93,0.0207195430282651
BA1000,RANDOM,optseed2,94,0.0207195430282651
BA1000,RANDOM,optseed2,95,0.0207195430282651
BA1000,RANDOM,optseed2,96,0.0207195430282651
BA1000,RANDOM,optseed2,97,0.0207195430282651
BA1000,RANDOM,optseed2,98,0.0207195430282651
BA1000,RANDOM,optseed2,99,0.0207195430282651
BA1000,RANDOM,optseed3,0,0.0216643405952492
