trial,state,value,certainty,effectiveness,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
21,TrialState.COMPLETE,3.513703443429375e-05,0.824865206651485,0.7765021229751837,23.611306019942276,23.593294622958638,0.00416016997769475
22,TrialState.COMPLETE,3.232607167955025e-05,0.6022094373000079,0.7556752520291333,22.855609821039252,22.83867304690648,0.004325501970015466
23,TrialState.COMPLETE,4.4975404075895996e-05,0.7587872649684534,0.7074064654229764,23.609340747003444,23.592499763937667,0.004409072920680046
24,TrialState.COMPLETE,2.5298664792691495e-05,0.6218623860374354,0.7529284271272555,22.44743010692764,22.430550134042278,0.004328352049924433
25,TrialState.COMPLETE,1.827125790583275e-05,0.8607462366138829,0.9537086842860837,20.77818706992548,20.755436215084046,0.00429038202855736
26,TrialState.COMPLETE,2.8109627547434998e-05,0.7069963936625765,0.6691938127505159,21.40286033996381,21.387728308094665,0.002882185042835772
27,TrialState.COMPLETE,2.6704146170063247e-05,0.7294802393006212,0.8941654289345882,23.658318485948257,23.642055590986274,0.0028823839966207743
28,TrialState.COMPLETE,2.1082220660576246e-05,0.9957039491561396,0.8621324127791359,23.10908893297892,23.091816954896785,0.004296391969546676
29,TrialState.COMPLETE,2.2487702037947998e-05,0.6387332934202263,0.8783988834151846,22.476912911981344,22.459541202988476,0.004476393922232091
30,TrialState.COMPLETE,2.8109627547434998e-05,0.7755850746593627,0.8390810500416322,21.970811938052066,21.94828467699699,0.004263240960426629
31,TrialState.COMPLETE,2.9515108924806747e-05,0.8191855581470977,0.9372055220791071,22.442255205009133,22.41839549690485,0.004311092081479728
32,TrialState.COMPLETE,2.6704146170063247e-05,0.9529296708270041,0.9097892787642254,23.72552389500197,23.7085074899951,0.004243150935508311
33,TrialState.COMPLETE,2.8109627547434998e-05,0.8697641451524408,0.993086804935319,22.65064523392357,22.634696930996142,0.0028731549391523004
34,TrialState.COMPLETE,2.1082220660576246e-05,0.815285214563304,0.8643946966715133,23.18169887806289,23.16422518703621,0.004317292012274265
35,TrialState.COMPLETE,1.9676739283204498e-05,0.9746733295370672,0.9408494921089878,22.006383216939867,21.989848288008943,0.002845953917130828
36,TrialState.COMPLETE,3.09205903021785e-05,0.6627339772260376,0.7894295009474748,22.83383356896229,22.81637421902269,0.004283181042410433
37,TrialState.COMPLETE,1.9676739283204498e-05,0.9207583402111568,0.9036321985119837,23.075955254025757,23.05385459808167,0.004421652993187308
38,TrialState.COMPLETE,2.8109627547434998e-05,0.9072441296941165,0.899516556374548,23.27669492107816,23.260476666036993,0.0029165149899199605
39,TrialState.COMPLETE,1.546029515108925e-05,0.9402425892674853,0.9478743764748851,20.912612047977746,20.894777992973104,0.004292592057026923
40,TrialState.COMPLETE,1.827125790583275e-05,0.9177558201600917,0.8769566717786668,22.599747430998832,22.57740193104837,0.004396153031848371
41,TrialState.COMPLETE,1.9676739283204498e-05,0.7623757241725291,0.9347385619027639,22.59170474403072,22.576283448957838,0.002875264035537839
42,TrialState.COMPLETE,1.9676739283204498e-05,0.7690263131802022,0.8225267726808467,22.990393703919835,22.97478501603473,0.002972036018036306
43,TrialState.COMPLETE,2.389318341531975e-05,0.8601596962097302,0.9429293375682224,22.3080577889923,22.28528492501937,0.004258571076206863
44,TrialState.COMPLETE,2.389318341531975e-05,0.8864656871676939,0.9103772071845083,23.895473891985603,23.878294175025076,0.003957607899792492
45,TrialState.COMPLETE,3.3731553056921995e-05,0.917702200921989,0.8404065979143143,21.160584302968346,21.143044781987555,0.0042358009377494454
46,TrialState.COMPLETE,2.6704146170063247e-05,0.8389063974963665,0.8544468090921827,21.984290410997346,21.96667165902909,0.00425385101698339
47,TrialState.COMPLETE,2.2487702037947998e-05,0.8794307701805963,0.9328836956004083,22.018664745031856,22.00051328598056,0.004262801026925445
48,TrialState.COMPLETE,3.09205903021785e-05,0.8192144275787369,0.9278454702139038,22.009256490971893,21.99237999797333,0.0043886430794373155
49,TrialState.COMPLETE,2.5298664792691495e-05,0.8518595005816241,0.9553474973485816,20.962464607902803,20.93988745601382,0.004307701950892806
50,TrialState.COMPLETE,3.9353478566408996e-05,0.9512626491854148,0.9731638014770994,22.54254791198764,22.52568174910266,0.00429752201307565
51,TrialState.COMPLETE,2.9515108924806747e-05,0.8056948117886847,0.9277432961382601,22.57423067407217,22.556931486004032,0.004340082057751715
52,TrialState.COMPLETE,2.9515108924806747e-05,0.9418309396093122,0.9715538768882157,22.357516563963145,22.34112274693325,0.004064069013111293
53,TrialState.COMPLETE,2.389318341531975e-05,0.970288629983234,0.9890253068879671,22.629855703096837,22.61296781001147,0.004400633042678237
54,TrialState.COMPLETE,2.2487702037947998e-05,0.948018122337033,0.968230311028577,21.01072163891513,20.995550826075487,0.002972326008602977
55,TrialState.COMPLETE,1.546029515108925e-05,0.9578908623668406,0.9502260774646265,20.800872972002253,20.779311861959286,0.00289278500713408
56,TrialState.COMPLETE,2.2487702037947998e-05,0.935004094060726,0.9531440127602195,21.32320126099512,21.306272668065503,0.004333951976150274
