trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
0,TrialState.COMPLETE,0.021349866455333526,auc,optseed1,4202,0.8742579332046585,0.9845082456161169,5e-05,0.021349866455333526,0.09544000000000001,0.0004566666666666667,1258,100,12.58,8,23,11.58,7,22,False,5.451121542020701,5.384486619965173,0.014390166965313256
1,TrialState.COMPLETE,0.02217441167840587,auc,optseed1,4202,0.8030626050964527,0.7703808952280999,8e-05,0.02217441167840587,0.09751,0.00043666666666666664,1267,100,12.67,9,24,11.67,8,23,False,5.449099118937738,5.379755435977131,0.012457193923182786
2,TrialState.COMPLETE,0.02238623776541656,auc,optseed1,4202,0.830595804520376,0.6987322337778958,9e-05,0.02238623776541656,0.09740000000000001,0.0006633333333333333,1273,100,12.73,9,22,11.73,8,21,False,5.646408934961073,5.580851595965214,0.011853887001052499
3,TrialState.COMPLETE,0.022231618568806497,auc,optseed1,4202,0.7718947127581575,0.5999762501027128,7.000000000000001e-05,0.022231618568806497,0.09798,0.00061,1309,100,13.09,8,25,12.09,7,24,False,5.297720844042487,5.237895970931277,0.011944608995690942
4,TrialState.COMPLETE,0.021842669603873942,auc,optseed1,4202,0.7873898929795423,0.8229371682829063,8e-05,0.021842669603873942,0.09682000000000002,0.0006133333333333334,1293,100,12.93,9,22,11.93,8,21,False,5.5750170479295775,5.51011177606415,0.012376083061099052
5,TrialState.COMPLETE,0.022316685221383366,auc,optseed1,4202,0.6869889462288848,0.710060365006258,0.00012,0.022316685221383366,0.09717999999999999,0.00066,1270,100,12.7,9,22,11.7,8,21,False,5.663180529023521,5.588030527927913,0.017500123009085655
6,TrialState.COMPLETE,0.021063317864239303,auc,optseed1,4202,0.7631859945247923,0.921790255085007,2e-05,0.021063317864239303,0.09745999999999999,0.0002866666666666667,1365,100,13.65,9,22,12.65,8,21,False,5.951276337960735,5.8876229100860655,0.011881996993906796
7,TrialState.COMPLETE,0.022510328684129766,auc,optseed1,4202,0.7744890226332475,0.7479396060594576,9e-05,0.022510328684129766,0.09755000000000001,0.0007333333333333333,1265,100,12.65,8,26,11.65,7,25,False,5.474074427969754,5.403485600021668,0.011946607963182032
8,TrialState.COMPLETE,0.021488304091376458,auc,optseed1,4202,0.847986191914355,0.8481375502552957,5e-05,0.021488304091376458,0.09757000000000002,0.00035000000000000005,1309,100,13.09,9,22,12.09,8,21,False,6.034821016015485,5.965441531036049,0.01233035302720964
9,TrialState.COMPLETE,0.021314339382968256,auc,optseed1,4202,0.8284768359982428,0.9865340027421067,5e-05,0.021314339382968256,0.09527999999999999,0.00042,1264,100,12.64,9,22,11.64,8,21,False,5.542507660924457,5.481248131021857,0.011881498037837446
10,TrialState.COMPLETE,0.022575630918252414,auc,optseed1,4202,0.8587106317586668,0.7291329949882354,8e-05,0.022575630918252414,0.09745999999999999,0.0007366666666666667,1277,100,12.77,8,25,11.77,7,24,False,5.62088575900998,5.554799302946776,0.012347242911346257
11,TrialState.COMPLETE,0.020920723615307977,auc,optseed1,4202,0.7750399126232481,0.9575291961794139,7.000000000000001e-05,0.020920723615307977,0.09554,0.00040333333333333334,1340,100,13.4,9,22,12.4,8,21,False,6.06965196901001,6.0098491159733385,0.01187340694013983
12,TrialState.COMPLETE,0.022323944385851505,auc,optseed1,4202,0.6854770895305663,0.7357247124844077,7.000000000000001e-05,0.022323944385851505,0.09726999999999997,0.0006566666666666666,1275,100,12.75,8,21,11.75,7,20,False,5.555187018006109,5.488704596995376,0.011939469026401639
13,TrialState.COMPLETE,0.021997078410409675,auc,optseed1,4202,0.6093459779590766,0.7700321247283674,8e-05,0.021997078410409675,0.09744000000000001,0.0004766666666666667,1275,100,12.75,9,26,11.75,8,25,False,5.52963726199232,5.458732409984805,0.0123274230863899
14,TrialState.COMPLETE,0.022584818339855876,auc,optseed1,4202,0.9004920744443219,0.736058685707889,9e-05,0.022584818339855876,0.09719,0.0007599999999999999,1263,100,12.63,8,20,11.63,7,19,False,5.537738046026789,5.4684161930345,0.011945427977479994
15,TrialState.COMPLETE,0.02251551068870071,auc,optseed1,4202,0.7438883333533509,0.6466087112961328,7.000000000000001e-05,0.02251551068870071,0.09736999999999998,0.0005066666666666667,1256,100,12.56,9,20,11.56,8,19,False,5.538846879033372,5.469114989973605,0.017209509038366377
16,TrialState.COMPLETE,0.022516860149831695,auc,optseed1,4202,0.6364429324633145,0.5700708335520883,5e-05,0.022516860149831695,0.09774000000000002,0.0007166666666666667,1321,100,13.21,9,26,12.21,8,25,False,5.426729188999161,5.362817749031819,0.011903207981958985
17,TrialState.COMPLETE,0.021402638646605635,auc,optseed1,4202,0.8176344989431734,0.8916771152083012,3e-05,0.021402638646605635,0.09729000000000002,0.00042666666666666667,1310,100,13.1,9,24,12.1,8,23,False,5.952192477998324,5.890735546010546,0.01204752002377063
18,TrialState.COMPLETE,0.021557814232980647,auc,optseed1,4202,0.7484182512729536,0.8873560220649968,5e-05,0.021557814232980647,0.09732000000000002,0.00047,1312,100,13.12,9,21,12.12,8,20,False,5.940378401079215,5.870596822933294,0.019373314105905592
19,TrialState.COMPLETE,0.02135978344028693,auc,optseed1,4202,0.6818729856037313,0.9237352330084836,4e-05,0.02135978344028693,0.09720000000000001,0.00033,1355,100,13.55,10,21,12.55,9,20,False,5.8312727470183745,5.76169801002834,0.012467405060306191
20,TrialState.COMPLETE,0.02163791411301977,auc,optseed1,4202,0.7819410030466218,0.9000901376492878,3e-05,0.02163791411301977,0.09704,0.00044666666666666666,1285,100,12.85,9,21,11.85,8,20,False,5.792508558020927,5.73092226497829,0.012276032008230686
21,TrialState.COMPLETE,0.021558884407259407,auc,optseed1,4202,0.795483424863819,0.8401428050060602,5e-05,0.021558884407259407,0.09716000000000001,0.0004733333333333333,1303,100,13.03,9,21,12.03,8,20,False,5.900294536957517,5.8386233219644055,0.012055478990077972
22,TrialState.COMPLETE,0.021353290680767457,auc,optseed1,4202,0.7652108799967012,0.9057259681819725,7.000000000000001e-05,0.021353290680767457,0.09727999999999999,0.00041999999999999996,1360,100,13.6,9,30,12.6,8,29,False,6.3139742609346285,6.230365661904216,0.018870317959226668
23,TrialState.COMPLETE,0.021051457883490773,auc,optseed1,4202,0.8373976452131129,0.9390154229696432,3e-05,0.021051457883490773,0.09623,0.00036,1343,100,13.43,8,26,12.43,7,25,False,5.805393717018887,5.737853024969809,0.01515370502602309
24,TrialState.COMPLETE,0.02154386552156135,auc,optseed1,4202,0.838023026821167,0.9022162015657105,4e-05,0.02154386552156135,0.09714,0.0003833333333333333,1309,100,13.09,9,22,12.09,8,21,False,5.936068600974977,5.86231909703929,0.01955621608067304
25,TrialState.COMPLETE,0.021720487359346882,auc,optseed1,4202,0.8473579619510432,0.853828740652705,3e-05,0.021720487359346882,0.09753,0.00043666666666666664,1321,100,13.21,9,22,12.21,8,21,False,5.868698141071945,5.794745953055099,0.017887598020024598
26,TrialState.COMPLETE,0.021857478975582375,auc,optseed1,4202,0.8207919254514346,0.8026418698358682,5e-05,0.021857478975582375,0.09701,0.0004933333333333334,1231,100,12.31,9,25,11.31,8,24,False,5.163510579033755,5.104225412942469,0.011912048095837235
27,TrialState.COMPLETE,0.020891602743009746,auc,optseed1,4202,0.9369269613860033,0.9720796377860286,3e-05,0.020891602743009746,0.09548000000000002,0.00043000000000000004,1361,100,13.61,9,23,12.61,8,22,False,5.60427479702048,5.536636073025875,0.014125333982519805
28,TrialState.COMPLETE,0.02073449844154963,auc,optseed1,4202,0.827096955300785,0.9996552283309581,1e-05,0.02073449844154963,0.09510999999999999,0.00025333333333333333,1329,100,13.29,9,23,12.29,8,22,False,5.6182255380554125,5.555613482953049,0.0121270299423486
29,TrialState.COMPLETE,0.021530021438592298,auc,optseed1,4202,0.8382938758278742,0.8892996394803596,6e-05,0.021530021438592298,0.09725,0.00035999999999999997,1309,100,13.09,9,23,12.09,8,22,False,5.899947572965175,5.838037724955939,0.011922868085093796
