trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
0,TrialState.COMPLETE,0.006346552596775985,auc,optseed5,8204,0.7246827994200287,0.9359567704692382,2.9515108924806747e-05,0.006346552596775985,0.030348559381588203,8.33918950573905e-05,1467,100,14.67,10,26,13.67,9,25,False,22.775044454960153,22.703813849948347,0.014655979117378592,result/trials/trial_0000_info.arrow,result/trials/trial_0000_pop.arrow,result/trials/trial_0000_agent.arrow
1,TrialState.COMPLETE,0.006759249707067891,auc,optseed5,8204,0.7257212001965541,0.7027926217678998,3.9353478566409e-05,0.006759249707067891,0.03066619817287421,0.00015085500117123447,1433,100,14.33,9,27,13.33,8,26,False,23.943056887947023,23.879134258022532,0.011872856877744198,result/trials/trial_0001_info.arrow,result/trials/trial_0001_pop.arrow,result/trials/trial_0001_agent.arrow
2,TrialState.COMPLETE,0.007100336579226782,auc,optseed5,8204,0.6793556446287075,0.6378697468191463,4.356992269852424e-05,0.007100336579226782,0.03070414617006324,0.00023658936519091122,1283,100,12.83,8,24,11.83,7,23,False,21.782247590832412,21.710611421149224,0.017282689921557903,result/trials/trial_0002_info.arrow,result/trials/trial_0002_pop.arrow,result/trials/trial_0002_agent.arrow
3,TrialState.COMPLETE,0.0070264632904957006,auc,optseed5,8204,0.6424347217518043,0.5694867138562983,2.6704146170063247e-05,0.0070264632904957006,0.03075755446240338,0.00017193722183181072,1348,100,13.48,9,23,12.48,8,22,False,20.589577672071755,20.52226017205976,0.016951756086200476,result/trials/trial_0003_info.arrow,result/trials/trial_0003_pop.arrow,result/trials/trial_0003_agent.arrow
4,TrialState.COMPLETE,0.00715056208278802,auc,optseed5,8204,0.5644466403368835,0.5732855912880801,2.3893183415319746e-05,0.00715056208278802,0.030792691496837672,0.0001827125790583275,1370,100,13.7,9,25,12.7,8,24,False,21.791366286808625,21.727550868177786,0.017082198057323694,result/trials/trial_0004_info.arrow,result/trials/trial_0004_pop.arrow,result/trials/trial_0004_agent.arrow
5,TrialState.COMPLETE,0.007110379293021598,auc,optseed5,8204,0.7127049735177423,0.6483962373590457,2.2487702037947995e-05,0.007110379293021598,0.03069852424455376,0.00023096743968142424,1321,100,13.21,9,27,12.21,8,26,False,23.22755598789081,23.164753679884598,0.011796517064794898,result/trials/trial_0005_info.arrow,result/trials/trial_0005_pop.arrow,result/trials/trial_0005_agent.arrow
6,TrialState.COMPLETE,0.0071171517188669264,auc,optseed5,8204,0.6251819871941726,0.5212353613094842,4.778636683063949e-05,0.0071171517188669264,0.030820801124385105,0.00023846334036074023,1384,100,13.84,9,30,12.84,8,29,False,21.98855062108487,21.917027082992718,0.01787852682173252,result/trials/trial_0006_info.arrow,result/trials/trial_0006_pop.arrow,result/trials/trial_0006_agent.arrow
7,TrialState.COMPLETE,0.007110326764831227,auc,optseed5,8204,0.80989762443591,0.5492610664864416,3.2326071679550243e-05,0.007110326764831227,0.030798313422347158,0.000185523541813071,1336,100,13.36,9,27,12.36,8,26,False,22.973926678998396,22.913125994848087,0.01173979602754116,result/trials/trial_0007_info.arrow,result/trials/trial_0007_pop.arrow,result/trials/trial_0007_agent.arrow
8,TrialState.COMPLETE,0.007055683465025173,auc,optseed5,8204,0.9519849494978507,0.6349326920390823,4.356992269852425e-05,0.007055683465025173,0.030729444834855936,0.00019770438041695948,1315,100,13.15,8,24,12.15,7,23,False,22.15181123302318,22.08921653800644,0.011728605953976512,result/trials/trial_0008_info.arrow,result/trials/trial_0008_pop.arrow,result/trials/trial_0008_agent.arrow
9,TrialState.COMPLETE,0.006412614524147799,auc,optseed5,8204,0.980641196039828,0.9389387755410687,1.9676739283204498e-05,0.006412614524147799,0.030379479971890375,0.00011852892949168425,1496,100,14.96,10,29,13.96,9,28,False,22.45917478390038,22.389087522169575,0.018866969039663672,result/trials/trial_0009_info.arrow,result/trials/trial_0009_pop.arrow,result/trials/trial_0009_agent.arrow
