trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
0,TrialState.COMPLETE,0.022847461529791762,auc,optseed1,4204,0.5703511684997937,0.6434772102909748,8e-05,0.022847461529791762,0.09751,0.00067,1250,100,12.5,9,23,11.5,8,22,False,5.597378717036918,5.5266737579368055,0.014935282990336418
1,TrialState.COMPLETE,0.020890092981019518,auc,optseed1,4204,0.8937655957729452,0.9206808579879826,3e-05,0.020890092981019518,0.09745999999999999,0.0003,1374,100,13.74,9,23,12.74,8,22,False,5.809152561007068,5.738569192006253,0.012833038927055895
2,TrialState.COMPLETE,0.02272061250571754,auc,optseed1,4204,0.9051989466240138,0.6519833080492576,9e-05,0.02272061250571754,0.09709999999999999,0.00063,1246,100,12.46,9,25,11.46,8,24,False,5.49493965995498,5.432664018007927,0.012118720915168524
3,TrialState.COMPLETE,0.020940559429210283,auc,optseed1,4204,0.6753036708481377,0.9757144720539834,4e-05,0.020940559429210283,0.09563,0.00044333333333333334,1342,100,13.42,9,25,12.42,8,24,False,5.694955757935531,5.635620729997754,0.012405563960783184
4,TrialState.COMPLETE,0.02095946218058015,auc,optseed1,4204,0.8295705526519681,0.9546407956783691,4e-05,0.02095946218058015,0.09578999999999999,0.0003766666666666667,1356,100,13.56,9,23,12.56,8,22,False,6.266107524977997,6.198197038960643,0.011943738092668355
5,TrialState.COMPLETE,0.022662257666696904,auc,optseed1,4204,0.7590304408057142,0.7174297418844898,7.000000000000001e-05,0.022662257666696904,0.09712,0.0009266666666666668,1288,100,12.88,8,22,11.88,7,21,False,6.055204642005265,5.99267588800285,0.011752745951525867
6,TrialState.COMPLETE,0.02082778924808683,auc,optseed1,4204,0.9496316070525495,0.9323476238473583,3e-05,0.02082778924808683,0.09650999999999996,0.0003333333333333333,1367,100,13.67,9,27,12.67,8,26,False,6.073135299026035,6.00746978900861,0.011873778072185814
7,TrialState.COMPLETE,0.022125678993435188,auc,optseed1,4204,0.7950648540054415,0.6692463521479427,3e-05,0.022125678993435188,0.09722000000000001,0.0005633333333333333,1307,100,13.07,8,22,12.07,7,21,False,5.779466785956174,5.703532796935178,0.02228012797422707
8,TrialState.COMPLETE,0.020464437877481995,auc,optseed1,4204,0.54665780245505,0.9972081992056128,5e-05,0.020464437877481995,0.09513999999999999,0.00026,1327,100,13.27,10,21,12.27,9,20,False,5.464146693004295,5.4022427160525694,0.012071570032276213
9,TrialState.COMPLETE,0.02263827301001372,auc,optseed1,4204,0.7604591532689595,0.7160547080600288,8e-05,0.02263827301001372,0.09702,0.0009833333333333335,1296,100,12.96,8,22,11.96,7,21,False,6.026016753981821,5.955634937970899,0.01889420801308006
