trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
0,TrialState.COMPLETE,0.016709342603779397,auc,optseed4,7204,0.9023699804193133,0.6991565544771198,3.713790542213419e-05,0.016709342603779397,0.06895023520673434,0.0003664273334983907,1604,100,16.04,10,28,15.04,9,27,False,35.27021374600008,35.19926400389522,0.014688380062580109,result/trials/trial_0000_info.arrow,result/trials/trial_0000_pop.arrow,result/trials/trial_0000_agent.arrow
1,TrialState.COMPLETE,0.016876471336142455,auc,optseed4,7204,0.5111119821375887,0.5163041223208095,4.456548650656103e-05,0.016876471336142455,0.0687521663778163,0.0004918709251464884,1590,100,15.9,10,29,14.9,9,28,False,35.082448641071096,35.01881573302671,0.01199347898364067,result/trials/trial_0001_info.arrow,result/trials/trial_0001_pop.arrow,result/trials/trial_0001_agent.arrow
2,TrialState.COMPLETE,0.016887596946052737,auc,optseed4,7204,0.7362781102805107,0.8765482275612522,4.456548650656103e-05,0.016887596946052737,0.0688115870264917,0.0003567302137492779,1544,100,15.44,10,35,14.44,9,34,False,33.32786329998635,33.2689121470321,0.012019470101222396,result/trials/trial_0002_info.arrow,result/trials/trial_0002_pop.arrow,result/trials/trial_0002_agent.arrow
3,TrialState.COMPLETE,0.016709667655675452,auc,optseed4,7204,0.7712947940604032,0.8942215035500614,1.9806882891804902e-05,0.016709667655675452,0.06873235949492448,0.00036663365519518033,1562,100,15.62,10,35,14.62,9,34,False,34.801862889900804,34.737107509048656,0.012037610169500113,result/trials/trial_0003_info.arrow,result/trials/trial_0003_pop.arrow,result/trials/trial_0003_agent.arrow
4,TrialState.COMPLETE,0.016347175323710876,auc,optseed4,7204,0.5182136819016285,0.9185284510109482,6.189650903689032e-05,0.016347175323710876,0.06861599405793513,0.00041594454072790295,1617,100,16.17,10,29,15.17,9,28,False,36.108301708009094,36.03934492892586,0.017289150040596724,result/trials/trial_0004_info.arrow,result/trials/trial_0004_pop.arrow,result/trials/trial_0004_agent.arrow
5,TrialState.COMPLETE,0.016433895013944752,auc,optseed4,7204,0.8380809743767275,0.9993340346907509,4.208962614508542e-05,0.016433895013944752,0.068375835602872,0.00038293306924156145,1597,100,15.97,9,31,14.97,8,30,False,36.154047437012196,36.084462251048535,0.019149102037772536,result/trials/trial_0005_info.arrow,result/trials/trial_0005_pop.arrow,result/trials/trial_0005_agent.arrow
6,TrialState.COMPLETE,0.01653295782363915,auc,optseed4,7204,0.730818056641261,0.5286619347675057,6.932409012131718e-05,0.01653295782363915,0.0688214904679376,0.00037220434100850047,1663,100,16.63,10,31,15.63,9,30,False,36.11849637608975,36.054538775002584,0.011752565857023,result/trials/trial_0006_info.arrow,result/trials/trial_0006_pop.arrow,result/trials/trial_0006_agent.arrow
7,TrialState.COMPLETE,0.016734910057470968,auc,optseed4,7204,0.7602214449924323,0.7643878352461718,3.961376578360981e-05,0.016734910057470968,0.06898242139143353,0.0003598250392011224,1583,100,15.83,10,28,14.83,9,27,False,36.52074954705313,36.449038475053385,0.01851078518666327,result/trials/trial_0007_info.arrow,result/trials/trial_0007_pop.arrow,result/trials/trial_0007_agent.arrow
8,TrialState.COMPLETE,0.016324486038546825,auc,optseed4,7204,0.8134553119375598,0.8497901702960808,3.713790542213419e-05,0.016324486038546825,0.0687620698192622,0.00037571180985392425,1652,100,16.52,10,31,15.52,9,30,False,34.41316464589909,34.33832379896194,0.017157519003376365,result/trials/trial_0008_info.arrow,result/trials/trial_0008_pop.arrow,result/trials/trial_0008_agent.arrow
9,TrialState.COMPLETE,0.016737536680186446,auc,optseed4,7204,0.9920969246284836,0.8905607277406322,3.713790542213419e-05,0.016737536680186446,0.06878682842287695,0.0003994388049847322,1581,100,15.81,10,35,14.81,9,34,False,36.38716178806499,36.318243850022554,0.018877058988437057,result/trials/trial_0009_info.arrow,result/trials/trial_0009_pop.arrow,result/trials/trial_0009_agent.arrow
10,TrialState.COMPLETE,0.016885358448926756,auc,optseed4,7204,0.9439970545583908,0.5498761345618068,3.466204506065858e-05,0.016885358448926756,0.06877940084179253,0.000385408929603037,1566,100,15.66,10,28,14.66,9,27,False,35.28998445509933,35.22318045096472,0.011770016979426146,result/trials/trial_0010_info.arrow,result/trials/trial_0010_pop.arrow,result/trials/trial_0010_agent.arrow
11,TrialState.COMPLETE,0.016471917055924382,auc,optseed4,7204,0.7163279624534127,0.649951955860254,4.208962614508542e-05,0.016471917055924382,0.06893042832384254,0.00037468020136997604,1636,100,16.36,10,31,15.36,9,30,False,36.1583330668509,36.08831715513952,0.01903779082931578,result/trials/trial_0011_info.arrow,result/trials/trial_0011_pop.arrow,result/trials/trial_0011_agent.arrow
12,TrialState.COMPLETE,0.016440910186851905,auc,optseed4,7204,0.8045721158871251,0.6629548444010939,5.199306759098788e-05,0.016440910186851905,0.06884624907155237,0.0004778410497647933,1648,100,16.48,11,32,15.48,10,31,False,36.89848533296026,36.83049755496904,0.017032537842169404,result/trials/trial_0012_info.arrow,result/trials/trial_0012_pop.arrow,result/trials/trial_0012_agent.arrow
13,TrialState.COMPLETE,0.016841359116890914,auc,optseed4,7204,0.8733748954752968,0.7389906265066855,4.9517207229512264e-05,0.016841359116890914,0.06893785590492696,0.0003705537674341834,1557,100,15.57,10,29,14.57,9,28,False,35.51742298109457,35.447068254929036,0.019010830903425813,result/trials/trial_0013_info.arrow,result/trials/trial_0013_pop.arrow,result/trials/trial_0013_agent.arrow
14,TrialState.COMPLETE,0.01708147036816145,auc,optseed4,7204,0.8431644824202709,0.5902845029351049,3.9613765783609805e-05,0.01708147036816145,0.06868779400841793,0.0003977882314104151,1572,100,15.72,10,29,14.72,9,28,False,35.45050182612613,35.38852370693348,0.01180426706559956,result/trials/trial_0014_info.arrow,result/trials/trial_0014_pop.arrow,result/trials/trial_0014_agent.arrow
15,TrialState.COMPLETE,0.016935704898450078,auc,optseed4,7204,0.5221800707664308,0.583152877067256,6.437236939836594e-05,0.016935704898450078,0.06873731121564744,0.0004225468350251713,1557,100,15.57,11,30,14.57,10,29,False,35.00644476991147,34.94444841099903,0.011709165992215276,result/trials/trial_0015_info.arrow,result/trials/trial_0015_pop.arrow,result/trials/trial_0015_agent.arrow
16,TrialState.COMPLETE,0.01628330874333537,auc,optseed4,7204,0.8635675567216798,0.9403538730007295,5.69447883139391e-05,0.01628330874333537,0.06851943550383759,0.00035941239580754313,1626,100,16.26,10,31,15.26,9,30,False,33.43997911992483,33.367817803053185,0.019051190931349993,result/trials/trial_0016_info.arrow,result/trials/trial_0016_pop.arrow,result/trials/trial_0016_agent.arrow
17,TrialState.COMPLETE,0.01693972924772371,auc,optseed4,7204,0.9680778814204696,0.7733064251155951,4.7041346868036646e-05,0.01693972924772371,0.06895766278781877,0.0004134686803664273,1568,100,15.68,10,30,14.68,9,29,False,36.31883920612745,36.25608684006147,0.012360252905637026,result/trials/trial_0017_info.arrow,result/trials/trial_0017_pop.arrow,result/trials/trial_0017_agent.arrow
18,TrialState.COMPLETE,0.016847765518455567,auc,optseed4,7204,0.5212774288755913,0.5396318206894071,5.6944788313939085e-05,0.016847765518455567,0.06879920772468433,0.00047020714698357683,1626,100,16.26,10,32,15.26,9,31,False,35.53136853314936,35.463236903073266,0.01829661219380796,result/trials/trial_0018_info.arrow,result/trials/trial_0018_pop.arrow,result/trials/trial_0018_agent.arrow
19,TrialState.COMPLETE,0.016506851786936727,auc,optseed4,7204,0.6657699820979014,0.9318135008189887,5.446892795246348e-05,0.016506851786936727,0.06859371131468185,0.0003618882561690187,1593,100,15.93,11,31,14.93,10,30,False,35.49798656604253,35.42690639104694,0.019154192181304097,result/trials/trial_0019_info.arrow,result/trials/trial_0019_pop.arrow,result/trials/trial_0019_agent.arrow
20,TrialState.COMPLETE,0.016965903178981487,auc,optseed4,7204,0.6430467617679402,0.8870474174339348,3.218618469918297e-05,0.016965903178981487,0.06878930428323843,0.00035177849302632665,1548,100,15.48,10,35,14.48,9,34,False,33.44692777004093,33.38729793811217,0.011731626000255346,result/trials/trial_0020_info.arrow,result/trials/trial_0020_pop.arrow,result/trials/trial_0020_agent.arrow
21,TrialState.COMPLETE,0.01642429743207427,auc,optseed4,7204,0.8952578481297944,0.7981356122480767,4.9517207229512264e-05,0.01642429743207427,0.0689948006932409,0.0003325905752248907,1603,100,16.03,10,33,15.03,9,32,False,34.95233872300014,34.87842093594372,0.017462662886828184,result/trials/trial_0021_info.arrow,result/trials/trial_0021_pop.arrow,result/trials/trial_0021_agent.arrow
22,TrialState.COMPLETE,0.016627346088526288,auc,optseed4,7204,0.8742828460404086,0.6853281060665969,4.9517207229512264e-05,0.016627346088526288,0.0689230007427581,0.0003412560864900553,1633,100,16.33,10,32,15.33,9,31,False,35.55784799903631,35.486324270954356,0.01965968799777329,result/trials/trial_0022_info.arrow,result/trials/trial_0022_pop.arrow,result/trials/trial_0022_agent.arrow
23,TrialState.COMPLETE,0.016432048976360147,auc,optseed4,7204,0.9279658333723237,0.7967053884568549,5.446892795246349e-05,0.016432048976360147,0.0689948006932409,0.00033011471486341505,1600,100,16.0,10,32,15.0,9,31,False,34.38297028513625,34.314046886982396,0.016995556885376573,result/trials/trial_0023_info.arrow,result/trials/trial_0023_pop.arrow,result/trials/trial_0023_agent.arrow
24,TrialState.COMPLETE,0.016804116712930077,auc,optseed4,7204,0.9914845398217056,0.5853223019225895,3.218618469918296e-05,0.016804116712930077,0.06870512503094826,0.00041594454072790295,1578,100,15.78,11,31,14.78,10,30,False,35.26452960004099,35.20210978691466,0.011645965045318007,result/trials/trial_0024_info.arrow,result/trials/trial_0024_pop.arrow,result/trials/trial_0024_agent.arrow
25,TrialState.COMPLETE,0.016437035721554905,auc,optseed4,7204,0.7784326619643853,0.7873580427811295,6.684822975984156e-05,0.016437035721554905,0.068984897251795,0.0004506065857885615,1625,100,16.25,10,28,15.25,9,27,False,35.444439694983885,35.381660318002105,0.01209197985008359,result/trials/trial_0025_info.arrow,result/trials/trial_0025_pop.arrow,result/trials/trial_0025_agent.arrow
26,TrialState.COMPLETE,0.01617048830228923,auc,optseed4,7204,0.8508149433050087,0.976983641706957,7.6751671205744e-05,0.01617048830228923,0.06832384253528101,0.000466699678138153,1647,100,16.47,10,32,15.47,9,31,False,34.8493949000258,34.78483011201024,0.017190159065648913,result/trials/trial_0026_info.arrow,result/trials/trial_0026_pop.arrow,result/trials/trial_0026_agent.arrow
27,TrialState.COMPLETE,0.01673180817144135,auc,optseed4,7204,0.7530059476761821,0.6997432854280776,3.713790542213419e-05,0.01673180817144135,0.06895023520673434,0.0003887100767516712,1612,100,16.12,10,29,15.12,9,28,False,35.54047929798253,35.47992932610214,0.011832776945084333,result/trials/trial_0027_info.arrow,result/trials/trial_0027_pop.arrow,result/trials/trial_0027_agent.arrow
28,TrialState.COMPLETE,0.01627706851264772,auc,optseed4,7204,0.8467998263517802,0.8544531492692462,4.7041346868036646e-05,0.01627706851264772,0.068729883634563,0.0003633325080465462,1658,100,16.58,10,31,15.58,9,30,False,34.83118219906464,34.76257612393238,0.01826870208606124,result/trials/trial_0028_info.arrow,result/trials/trial_0028_pop.arrow,result/trials/trial_0028_agent.arrow
29,TrialState.COMPLETE,0.016483986729928467,auc,optseed4,7204,0.5925164664415505,0.6959322039786789,3.466204506065858e-05,0.016483986729928467,0.06895023520673434,0.00032640092432120163,1652,100,16.52,10,32,15.52,9,31,False,35.069684483110905,34.99978499300778,0.018518035067245364,result/trials/trial_0029_info.arrow,result/trials/trial_0029_pop.arrow,result/trials/trial_0029_agent.arrow
30,TrialState.COMPLETE,0.0167595182842082,auc,optseed4,7204,0.6300810596325366,0.8076785263586355,3.9613765783609805e-05,0.0167595182842082,0.06895023520673435,0.00032103656020467114,1541,100,15.41,10,28,14.41,9,27,False,34.65115667390637,34.57946713198908,0.018541594967246056,result/trials/trial_0030_info.arrow,result/trials/trial_0030_pop.arrow,result/trials/trial_0030_agent.arrow
31,TrialState.COMPLETE,0.01641865726362264,auc,optseed4,7204,0.6706384931614415,0.7313192972263467,3.466204506065858e-05,0.01641865726362264,0.0689948006932409,0.0003412560864900553,1625,100,16.25,10,34,15.25,9,33,False,35.205181003082544,35.13012736313976,0.01893765013664961,result/trials/trial_0031_info.arrow,result/trials/trial_0031_pop.arrow,result/trials/trial_0031_agent.arrow
32,TrialState.COMPLETE,0.016447052029152438,auc,optseed4,7204,0.784819054720211,0.7999366182987449,4.456548650656105e-05,0.016447052029152438,0.06899232483287943,0.0003348601138895766,1604,100,16.04,10,33,15.04,9,32,False,34.6904720691964,34.62796629383229,0.011631425004452467,result/trials/trial_0032_info.arrow,result/trials/trial_0032_pop.arrow,result/trials/trial_0032_agent.arrow
