trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
51,TrialState.COMPLETE,0.007207571720668982,auc,optseed6,9204,0.8451065078231375,0.6035901665722914,2.810962754743499e-05,0.007207571720668982,0.03079831342234715,0.00019161396111501525,1303,100,13.03,9,23,12.03,8,22,False,22.348890217021108,22.278234157944098,0.016973606077954173,result/trials/trial_0051_info.arrow,result/trials/trial_0051_pop.arrow,result/trials/trial_0051_agent.arrow
52,TrialState.COMPLETE,0.006699327422793754,auc,optseed6,9204,0.6405991748371158,0.7706229383411416,3.092059030217849e-05,0.006699327422793754,0.030532677442023898,0.00012930428671820097,1388,100,13.88,9,27,12.88,8,26,False,22.16232982603833,22.101074256002903,0.011726455995813012,result/trials/trial_0052_info.arrow,result/trials/trial_0052_pop.arrow,result/trials/trial_0052_agent.arrow
53,TrialState.COMPLETE,0.006905485747022909,auc,optseed6,9204,0.8996018878924492,0.7403957656076265,2.5298664792691495e-05,0.006905485747022909,0.03057484188334505,0.0001733427032091825,1401,100,14.01,9,30,13.01,8,29,False,22.954771747114137,22.891353162936866,0.011802466120570898,result/trials/trial_0053_info.arrow,result/trials/trial_0053_pop.arrow,result/trials/trial_0053_agent.arrow
54,TrialState.COMPLETE,0.006818594210769155,auc,optseed6,9204,0.570342362373051,0.7001367610709525,2.9515108924806747e-05,0.006818594210769155,0.03065073787772312,0.00011993441086905599,1397,100,13.97,9,29,12.97,8,28,False,22.520935671171173,22.456234181066975,0.01175046619027853,result/trials/trial_0054_info.arrow,result/trials/trial_0054_pop.arrow,result/trials/trial_0054_agent.arrow
55,TrialState.COMPLETE,0.007246031329925719,auc,optseed6,9204,0.853441399067832,0.6093347541509452,2.5298664792691495e-05,0.007246031329925719,0.03075333801827126,0.00020847973764347622,1280,100,12.8,9,28,11.8,8,27,False,22.11039300309494,22.050255476962775,0.011600864119827747,result/trials/trial_0055_info.arrow,result/trials/trial_0055_pop.arrow,result/trials/trial_0055_agent.arrow
56,TrialState.COMPLETE,0.006284123914224087,auc,optseed6,9204,0.9778429712258101,0.9145050397290173,3.65425158116655e-05,0.006284123914224087,0.0303485593815882,9.27617709065355e-05,1533,100,15.33,10,25,14.33,9,24,False,26.22718469495885,26.15790125192143,0.01166807604022324,result/trials/trial_0056_info.arrow,result/trials/trial_0056_pop.arrow,result/trials/trial_0056_agent.arrow
57,TrialState.COMPLETE,0.006996316673813273,auc,optseed6,9204,0.7224795192293669,0.5020590644627928,2.5298664792691498e-05,0.006996316673813273,0.030874209416725223,0.00019489341766221598,1346,100,13.46,8,23,12.46,7,22,False,21.03069053287618,20.971289905020967,0.011827347101643682,result/trials/trial_0057_info.arrow,result/trials/trial_0057_pop.arrow,result/trials/trial_0057_agent.arrow
58,TrialState.COMPLETE,0.006483251589261729,auc,optseed6,9204,0.7367477768066582,0.8776563850779251,1.6865776528460998e-05,0.006483251589261729,0.030313422347153902,9.27617709065355e-05,1442,100,14.42,10,27,13.42,9,26,False,23.380273426882923,23.31405913992785,0.01195608894340694,result/trials/trial_0058_info.arrow,result/trials/trial_0058_pop.arrow,result/trials/trial_0058_agent.arrow
59,TrialState.COMPLETE,0.006556462477602735,auc,optseed6,9204,0.6219380141036048,0.8724264226647674,3.09205903021785e-05,0.006556462477602735,0.030271257905832752,0.00013305223705785898,1434,100,14.34,9,30,13.34,8,29,False,23.12256455095485,23.058009814005345,0.011636974988505244,result/trials/trial_0059_info.arrow,result/trials/trial_0059_pop.arrow,result/trials/trial_0059_agent.arrow
60,TrialState.COMPLETE,0.006605962462100774,auc,optseed6,9204,0.5949822789045796,0.8230423780139086,2.9515108924806747e-05,0.006605962462100774,0.030463808854532686,0.00015366596392597798,1372,100,13.72,9,29,12.72,8,28,False,22.7328485858161,22.6682421870064,0.011615443974733353,result/trials/trial_0060_info.arrow,result/trials/trial_0060_pop.arrow,result/trials/trial_0060_agent.arrow
61,TrialState.COMPLETE,0.006885213132448685,auc,optseed6,9204,0.5217801907013848,0.737821762589982,2.810962754743499e-05,0.006885213132448685,0.03058327477160928,0.00013914265635980324,1361,100,13.61,9,25,12.61,8,24,False,22.06846954789944,22.004738320130855,0.011929338099434972,result/trials/trial_0061_info.arrow,result/trials/trial_0061_pop.arrow,result/trials/trial_0061_agent.arrow
62,TrialState.COMPLETE,0.00665282611989651,auc,optseed6,9204,0.5819349264080897,0.8465345610640405,3.513703443429374e-05,0.00665282611989651,0.03040056219255095,0.00012930428671820097,1391,100,13.91,9,25,12.91,8,24,False,22.298757846001536,22.23369523184374,0.01184413698501885,result/trials/trial_0062_info.arrow,result/trials/trial_0062_pop.arrow,result/trials/trial_0062_agent.arrow
63,TrialState.COMPLETE,0.0063371430673015835,auc,optseed6,9204,0.8897242707061803,0.9240684558441998,1.827125790583275e-05,0.0063371430673015835,0.03033028812368237,0.0001021316467556805,1484,100,14.84,10,29,13.84,9,28,False,22.723461437039077,22.659558437066153,0.011632754001766443,result/trials/trial_0063_info.arrow,result/trials/trial_0063_pop.arrow,result/trials/trial_0063_agent.arrow
64,TrialState.COMPLETE,0.006765840646097348,auc,optseed6,9204,0.7737950182908768,0.7622934745905301,2.3893183415319746e-05,0.006765840646097348,0.030497540407589604,0.00011431248535956898,1359,100,13.59,10,29,12.59,9,28,False,22.312936449889094,22.248376331990585,0.011638904921710491,result/trials/trial_0064_info.arrow,result/trials/trial_0064_pop.arrow,result/trials/trial_0064_agent.arrow
65,TrialState.COMPLETE,0.007116116378277436,auc,optseed6,9204,0.5216363242867765,0.60288417345314,2.5298664792691498e-05,0.007116116378277436,0.030850316233309912,0.00017662215975638323,1335,100,13.35,9,25,12.35,8,24,False,22.51309543987736,22.44989968696609,0.011775416089221835,result/trials/trial_0065_info.arrow,result/trials/trial_0065_pop.arrow,result/trials/trial_0065_agent.arrow
66,TrialState.COMPLETE,0.006365905377934601,auc,optseed6,9204,0.5217801907013848,0.974205571358102,1.827125790583275e-05,0.006365905377934601,0.030205200281096273,0.00011384399156711173,1420,100,14.2,10,24,13.2,9,23,False,22.724441298050806,22.65640237997286,0.013527486938983202,result/trials/trial_0066_info.arrow,result/trials/trial_0066_pop.arrow,result/trials/trial_0066_agent.arrow
67,TrialState.COMPLETE,0.006504351945449491,auc,optseed6,9204,0.74570936385603,0.9003453791878319,2.5298664792691495e-05,0.006504351945449491,0.030182712579058336,7.823846334036074e-05,1514,100,15.14,10,26,14.14,9,25,False,23.440435003954917,23.37573449499905,0.01166578521952033,result/trials/trial_0067_info.arrow,result/trials/trial_0067_pop.arrow,result/trials/trial_0067_agent.arrow
68,TrialState.COMPLETE,0.006286959296923292,auc,optseed6,9204,0.8451065078231375,0.9275375113053601,2.6704146170063247e-05,0.006286959296923292,0.030352775825720317,0.00010166315296322324,1519,100,15.19,10,26,14.19,9,25,False,22.569819536991417,22.505724543938413,0.011643605073913932,result/trials/trial_0068_info.arrow,result/trials/trial_0068_pop.arrow,result/trials/trial_0068_agent.arrow
69,TrialState.COMPLETE,0.006786752626427015,auc,optseed6,9204,0.6579855633831841,0.751669291686121,3.2326071679550243e-05,0.006786752626427015,0.030517217146872805,0.0001437104708362614,1393,100,13.93,9,37,12.93,8,36,False,24.90602798713371,24.83855746500194,0.011727685807272792,result/trials/trial_0069_info.arrow,result/trials/trial_0069_pop.arrow,result/trials/trial_0069_agent.arrow
70,TrialState.COMPLETE,0.006919662145328876,auc,optseed6,9204,0.896267497834859,0.5811648831607739,3.092059030217849e-05,0.006919662145328876,0.030909346451159524,0.00013024127430311547,1362,100,13.62,9,26,12.62,8,25,False,21.31234905682504,21.240390572929755,0.019034520024433732,result/trials/trial_0070_info.arrow,result/trials/trial_0070_pop.arrow,result/trials/trial_0070_agent.arrow
71,TrialState.COMPLETE,0.007063276869752702,auc,optseed6,9204,0.7938158068070196,0.6224131286261751,2.5298664792691498e-05,0.007063276869752702,0.030739283204497543,0.00018505504802061374,1347,100,13.47,8,30,12.47,7,29,False,22.590531466994435,22.523797133006155,0.01173670613206923,result/trials/trial_0071_info.arrow,result/trials/trial_0071_pop.arrow,result/trials/trial_0071_agent.arrow
