trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
0,TrialState.COMPLETE,0.01657764076388845,auc,optseed5,8201,0.8088435309231846,0.762082362017076,3.713790542213419e-05,0.01657764076388845,0.06894280762564992,0.0004225468350251713,1604,100,16.04,10,30,15.04,9,29,False,35.973717018030584,35.904836429981515,0.014496207935735583,result/trials/trial_0000_info.arrow,result/trials/trial_0000_pop.arrow,result/trials/trial_0000_agent.arrow
1,TrialState.COMPLETE,0.016617835736139938,auc,optseed5,8201,0.7000627343256844,0.9644135771121041,4.2089626145085416e-05,0.016617835736139938,0.06842535281010151,0.0003697284806470249,1589,100,15.89,10,30,14.89,9,29,False,35.956137624103576,35.886892321985215,0.012136660981923342,result/trials/trial_0001_info.arrow,result/trials/trial_0001_pop.arrow,result/trials/trial_0001_agent.arrow
2,TrialState.COMPLETE,0.016680524067913666,auc,optseed5,8201,0.7123817782160684,0.5255643603075673,7.427581084426839e-05,0.016680524067913666,0.06880663530576876,0.000426673268960964,1624,100,16.24,10,31,15.24,9,30,False,35.83931414084509,35.7774092531763,0.012080979999154806,result/trials/trial_0002_info.arrow,result/trials/trial_0002_pop.arrow,result/trials/trial_0002_agent.arrow
3,TrialState.COMPLETE,0.016637739202732958,auc,optseed5,8201,0.5594341748754991,0.7630703704308516,5.69447883139391e-05,0.016637739202732958,0.06894280762564992,0.0004423537179169762,1608,100,16.08,10,30,15.08,9,29,False,36.37049678503536,36.30545416101813,0.01193463895469904,result/trials/trial_0003_info.arrow,result/trials/trial_0003_pop.arrow,result/trials/trial_0003_agent.arrow
4,TrialState.COMPLETE,0.016402794112013994,auc,optseed5,8201,0.6890074664422385,0.7267931374151906,3.713790542213419e-05,0.016402794112013994,0.068984897251795,0.000362300899562598,1629,100,16.29,10,29,15.29,9,28,False,35.20407170895487,35.141182501101866,0.01190977799706161,result/trials/trial_0004_info.arrow,result/trials/trial_0004_pop.arrow,result/trials/trial_0004_agent.arrow
5,TrialState.COMPLETE,0.016572230824430677,auc,optseed5,8201,0.9723514701101783,0.7004102939456388,3.713790542213419e-05,0.016572230824430677,0.06896013864818024,0.0003556986052653297,1639,100,16.39,10,29,15.39,9,28,False,35.422386759892106,35.3595615720842,0.011967279016971588,result/trials/trial_0005_info.arrow,result/trials/trial_0005_pop.arrow,result/trials/trial_0005_agent.arrow
6,TrialState.COMPLETE,0.016787021108537917,auc,optseed5,8201,0.7525902132188735,0.5640835612072308,3.466204506065858e-05,0.016787021108537917,0.06880663530576875,0.000319385986630354,1610,100,16.1,10,29,15.1,9,28,False,35.584569678874686,35.507979430956766,0.019242423120886087,result/trials/trial_0006_info.arrow,result/trials/trial_0006_pop.arrow,result/trials/trial_0006_agent.arrow
7,TrialState.COMPLETE,0.01655954691170541,auc,optseed5,8201,0.9143767204969206,0.7488550083760586,5.942064867541471e-05,0.01655954691170541,0.06895766278781877,0.0004506065857885615,1613,100,16.13,10,43,15.13,9,42,False,35.022363144904375,34.956657553091645,0.01867379597388208,result/trials/trial_0007_info.arrow,result/trials/trial_0007_pop.arrow,result/trials/trial_0007_agent.arrow
8,TrialState.COMPLETE,0.01690487171167862,auc,optseed5,8201,0.767953576401424,0.8826590810760937,3.4662045060658575e-05,0.01690487171167862,0.06879920772468433,0.00037137905422134196,1546,100,15.46,10,35,14.46,9,34,False,33.19510494195856,33.13377067190595,0.011906928149983287,result/trials/trial_0008_info.arrow,result/trials/trial_0008_pop.arrow,result/trials/trial_0008_agent.arrow
9,TrialState.COMPLETE,0.01637400636652778,auc,optseed5,8201,0.789450653325162,0.653702411609309,5.69447883139391e-05,0.01637400636652778,0.06890071799950484,0.00046773128662210115,1667,100,16.67,10,32,15.67,9,31,False,36.9479919760488,36.884838544996455,0.012182031059637666,result/trials/trial_0009_info.arrow,result/trials/trial_0009_pop.arrow,result/trials/trial_0009_agent.arrow
