trial,state,value,certainty,effectiveness,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
0,TrialState.COMPLETE,5.446892795246348e-05,0.6872700594236812,0.9753571532049581,34.28484673902858,34.261081262957305,0.005632678046822548
1,TrialState.COMPLETE,4.951720722951226e-05,0.8659969709057025,0.7993292420985183,34.74130502494518,34.723771943943575,0.003122876980341971
2,TrialState.COMPLETE,5.199306759098787e-05,0.5780093202212182,0.5779972601681014,34.725907298969105,34.71092816896271,0.0029510650783777237
3,TrialState.COMPLETE,4.951720722951226e-05,0.5290418060840998,0.9330880728874675,35.63749484496657,35.62186906707939,0.0029077950166538358
4,TrialState.COMPLETE,4.7041346868036646e-05,0.8005575058716043,0.8540362888980227,34.856605362962,34.84037047799211,0.002843504073098302
5,TrialState.COMPLETE,5.69447883139391e-05,0.5102922471479012,0.9849549260809971,36.11649706203025,36.10009527497459,0.0042981820879504085
6,TrialState.COMPLETE,2.9710324337707352e-05,0.9162213204002109,0.6061695553391381,35.132389002945274,35.11544435005635,0.004258570959791541
7,TrialState.COMPLETE,2.475860361475613e-05,0.5909124836035503,0.5917022549267169,35.28180339199025,35.26611445401795,0.002789153018966317
8,TrialState.COMPLETE,5.446892795246348e-05,0.6521211214797689,0.762378215816119,35.38249840505887,35.3651432460174,0.004469414008781314
9,TrialState.COMPLETE,4.951720722951226e-05,0.7159725093210578,0.645614570099021,36.17469111306127,36.1572934940923,0.00395338807720691
10,TrialState.COMPLETE,2.723446397623174e-05,0.8059264473611898,0.569746930326021,35.59854690602515,35.578709537978284,0.0027502429438754916
11,TrialState.COMPLETE,4.951720722951226e-05,0.6460723242676091,0.6831809216468459,35.31005475204438,35.29482926905621,0.0028525840025395155
12,TrialState.COMPLETE,3.9613765783609805e-05,0.728034992108518,0.8925879806965068,32.93005408800673,32.91375894099474,0.0028499249601736665
13,TrialState.COMPLETE,4.7041346868036646e-05,0.5998368910791798,0.7571172192068059,35.62560130201746,35.609448297997005,0.0043518319725990295
14,TrialState.COMPLETE,4.456548650656103e-05,0.7962072844310213,0.5232252063599989,34.707620369968936,34.691100240917876,0.004631755989976227
15,TrialState.COMPLETE,4.7041346868036646e-05,0.8037724259507192,0.5852620618436457,35.04482097993605,35.02688216406386,0.0028284239815548062
16,TrialState.COMPLETE,5.199306759098787e-05,0.5325257964926398,0.9744427686266666,34.2701859830413,34.253530742018484,0.004325872054323554
17,TrialState.COMPLETE,3.713790542213419e-05,0.9828160165372797,0.9041986740582306,34.35364568803925,34.336353489081375,0.0043857929995283484
18,TrialState.COMPLETE,3.713790542213419e-05,0.6523068845866853,0.5488360570031919,34.32192498608492,34.30696129496209,0.002795074018649757
19,TrialState.COMPLETE,2.9710324337707352e-05,0.8421165132560784,0.7200762468698007,35.17989057500381,35.16341294697486,0.004158220021054149
20,TrialState.COMPLETE,5.9420648675414704e-05,0.5610191174223894,0.7475884550556351,34.82879312802106,34.812488632043824,0.0028083340730518103
21,TrialState.COMPLETE,5.199306759098787e-05,0.5171942605576092,0.954660201039391,35.6605195220327,35.64453547995072,0.004246220923960209
22,TrialState.COMPLETE,4.951720722951226e-05,0.6293899908000085,0.831261142176991,34.340003762976266,34.322228139964864,0.004267230979166925
23,TrialState.COMPLETE,4.951720722951226e-05,0.6558555380447055,0.7600340105889054,35.52120198495686,35.50317188806366,0.004369322094134986
24,TrialState.COMPLETE,3.713790542213419e-05,0.7733551396716398,0.5924272277627636,36.29131123702973,36.27574050903786,0.0028738750843331218
25,TrialState.COMPLETE,4.456548650656103e-05,0.9847923138822793,0.8875664116805573,36.06139711907599,36.044195931986906,0.00436415197327733
26,TrialState.COMPLETE,4.951720722951226e-05,0.9697494707820946,0.9474136752138245,35.45979470596649,35.44486977602355,0.0027988340007141232
27,TrialState.COMPLETE,3.9613765783609805e-05,0.7989499894055425,0.9609371175115584,34.9244561099913,34.90799066203181,0.004304211935959756
28,TrialState.COMPLETE,2.2282743253280514e-05,0.5442462510259598,0.5979914312095727,34.483598421909846,34.46682086994406,0.004298832034692168
29,TrialState.COMPLETE,4.951720722951226e-05,0.522613644455269,0.6626651653816322,36.807861006003805,36.78823319997173,0.002770383027382195
30,TrialState.COMPLETE,2.475860361475613e-05,0.6943386448447411,0.6356745158869479,35.15004495694302,35.134281315957196,0.0028627850115299225
31,TrialState.COMPLETE,3.9613765783609805e-05,0.9143687545759647,0.6783766633467947,36.33408363198396,36.31311138998717,0.002913785050623119
32,TrialState.COMPLETE,5.69447883139391e-05,0.6404672548436904,0.7713480415791243,35.15172201709356,35.13394571293611,0.004417953081429005
33,TrialState.COMPLETE,1.733102253032929e-05,0.5704621124873813,0.9010984903770198,34.25479771697428,34.23751230898779,0.00431633205153048
34,TrialState.COMPLETE,4.951720722951226e-05,0.5372753218398854,0.9934434683002586,36.51056841702666,36.49529506301042,0.0029796259477734566
35,TrialState.COMPLETE,1.9806882891804902e-05,0.8861223846483287,0.5993578407670862,35.79162589099724,35.77520531299524,0.002901525003835559
36,TrialState.COMPLETE,4.456548650656103e-05,0.5027610585618012,0.9077307142274171,33.14458054094575,33.129831272992305,0.0028728049946948886
37,TrialState.COMPLETE,5.9420648675414704e-05,0.8534286719238086,0.8645035840204937,33.47642745601479,33.46089516906068,0.002855523955076933
38,TrialState.COMPLETE,6.684822975984154e-05,0.8856351733429728,0.5370223258670452,35.339264463982545,35.32185908500105,0.00411141908261925
39,TrialState.COMPLETE,2.723446397623174e-05,0.6792328642721364,0.5579345297625649,34.383108692010865,34.36825815401971,0.0028439939487725496
40,TrialState.COMPLETE,5.446892795246348e-05,0.9315517129377968,0.811649063413779,35.764736467041075,35.74821982800495,0.004237871035002172
41,TrialState.COMPLETE,5.9420648675414704e-05,0.6654490124263246,0.5317791751430119,35.036583320004866,35.02167239994742,0.002876445068977773
42,TrialState.COMPLETE,4.951720722951226e-05,0.6554911608578311,0.6625916610133735,36.75817606796045,36.740613597095944,0.004165710066445172
43,TrialState.COMPLETE,6.189650903689032e-05,0.864803089169032,0.8187787356776066,35.617511124000885,35.60206276807003,0.002826464013196528
44,TrialState.COMPLETE,4.951720722951226e-05,0.9436063712881633,0.7361074625809747,35.36278832796961,35.346409899997525,0.0038499169750139117
45,TrialState.COMPLETE,5.199306759098787e-05,0.5597971229691509,0.8566223936114975,34.24455800501164,34.22888562595472,0.002899964922107756
46,TrialState.COMPLETE,4.456548650656103e-05,0.8803925243084487,0.7806385987847482,36.21334532799665,36.19711917289533,0.0029981459956616163
47,TrialState.COMPLETE,5.446892795246348e-05,0.8854835899772805,0.7468977981821954,35.09351521602366,35.07669379294384,0.0043274021008983254
48,TrialState.COMPLETE,1.9806882891804902e-05,0.7613664146909971,0.7137705091792748,35.11293865006883,35.096691383980215,0.0038537270156666636
49,TrialState.COMPLETE,2.723446397623174e-05,0.5127095633720475,0.5539457134966522,35.41225836297963,35.396800116985105,0.0029514950001612306
50,TrialState.COMPLETE,5.199306759098787e-05,0.5157145928433671,0.8182052056318903,35.94422135793138,35.92454589100089,0.002879495033994317
51,TrialState.COMPLETE,6.189650903689032e-05,0.8861223846483287,0.6571779905381634,36.758578832959756,36.74076448904816,0.002837844076566398
52,TrialState.COMPLETE,4.951720722951226e-05,0.6404672548436904,0.7542853455823514,35.47718577506021,35.45936467102729,0.002902365056797862
53,TrialState.COMPLETE,4.951720722951226e-05,0.9537832369630466,0.7361074625809747,34.73095222993288,34.712718680966645,0.002866983995772898
54,TrialState.COMPLETE,3.466204506065858e-05,0.6246461145744375,0.7051914615178149,35.48713062389288,35.46794933301862,0.004325432004407048
55,TrialState.COMPLETE,4.208962614508542e-05,0.8777755692715243,0.7361074625809747,35.222350277006626,35.20331355789676,0.004306031973101199
56,TrialState.COMPLETE,4.951720722951226e-05,0.522613644455269,0.6626651653816322,36.45398808596656,36.43581736693159,0.002831903984770179
57,TrialState.COMPLETE,6.189650903689032e-05,0.6143990827458112,0.5384899549143964,35.55934543500189,35.54214602697175,0.002777153975330293
58,TrialState.COMPLETE,3.713790542213419e-05,0.6448757264568841,0.5924272277627636,34.85764733608812,34.83760283398442,0.004031458985991776
59,TrialState.COMPLETE,3.466204506065858e-05,0.5909124836035503,0.5924272277627636,35.22406419808976,35.20429190900177,0.004268351010978222
60,TrialState.COMPLETE,5.446892795246348e-05,0.9315517129377968,0.811649063413779,36.248693014960736,36.229488703073,0.004204191034659743
61,TrialState.COMPLETE,4.7041346868036646e-05,0.5806106436270022,0.7600340105889054,35.24070244701579,35.219717844971456,0.0042953010415658355
62,TrialState.COMPLETE,2.723446397623174e-05,0.9648488261712865,0.9040601897822085,34.5109099909896,34.49116535298526,0.004453243920579553
63,TrialState.COMPLETE,4.7041346868036646e-05,0.728034992108518,0.8875664116805573,33.483681453973986,33.46320003690198,0.004322541994042695
64,TrialState.COMPLETE,6.189650903689032e-05,0.8167018782552118,0.9357302950938589,34.503397859982215,34.48262977099512,0.004276791005395353
65,TrialState.COMPLETE,2.723446397623174e-05,0.9018360384495572,0.5932850294430179,36.611389001016505,36.59203136805445,0.004697207012213767
66,TrialState.COMPLETE,6.932409012131716e-05,0.9462794992449889,0.7696711209578253,35.66498577594757,35.64565581292845,0.002880834974348545
67,TrialState.COMPLETE,4.951720722951226e-05,0.9037200775820313,0.9480456499617467,35.6790337159764,35.65979159309063,0.0028566550463438034
68,TrialState.COMPLETE,2.723446397623174e-05,0.6590017374859319,0.5550259622638384,34.67332857695874,34.65532509004697,0.002706552972085774
69,TrialState.COMPLETE,3.466204506065858e-05,0.6558555380447055,0.6783766633467947,35.09621407801751,35.07805328001268,0.0027292820159345865
70,TrialState.COMPLETE,4.951720722951226e-05,0.8659969709057025,0.7993292420985183,34.3064664399717,34.28743251005653,0.004335062927566469
71,TrialState.COMPLETE,2.9710324337707352e-05,0.6139675812709708,0.6783766633467947,35.137343682930805,35.11920232500415,0.0028716339729726315
72,TrialState.COMPLETE,3.466204506065858e-05,0.8059264473611898,0.9041986740582306,34.37419488502201,34.35349171597045,0.004802108043804765
