trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
0,TrialState.COMPLETE,0.016522594806957957,auc,optseed6,9201,0.7681846613188574,0.7559532600798013,5.199306759098787e-05,0.016522594806957957,0.06897746967071057,0.00034146240818684495,1618,100,16.18,10,31,15.18,9,30,False,35.44745262991637,35.37925889994949,0.014439166989177465,result/trials/trial_0000_info.arrow,result/trials/trial_0000_pop.arrow,result/trials/trial_0000_agent.arrow
1,TrialState.COMPLETE,0.016553812064516064,auc,optseed6,9201,0.5246027957621933,0.6741885597621797,2.4758603614756132e-05,0.016553812064516064,0.06894280762564992,0.000328464141289098,1645,100,16.45,11,34,15.45,10,33,False,36.81765786698088,36.75139172910713,0.012026789132505655,result/trials/trial_0001_info.arrow,result/trials/trial_0001_pop.arrow,result/trials/trial_0001_agent.arrow
2,TrialState.COMPLETE,0.01663580025445145,auc,optseed6,9201,0.7202761870099852,0.8318809792482014,3.961376578360981e-05,0.01663580025445145,0.06880663530576875,0.00033919286952215896,1573,100,15.73,10,34,14.73,9,33,False,35.15731675806455,35.087904394138604,0.018828277941793203,result/trials/trial_0002_info.arrow,result/trials/trial_0002_pop.arrow,result/trials/trial_0002_agent.arrow
3,TrialState.COMPLETE,0.01656829242361329,auc,optseed6,9201,0.7609173671611223,0.6962689782418577,3.9613765783609805e-05,0.01656829242361329,0.06895023520673434,0.00033238425352810104,1627,100,16.27,10,31,15.27,9,30,False,35.30687375087291,35.23843092797324,0.017580373911187053,result/trials/trial_0003_info.arrow,result/trials/trial_0003_pop.arrow,result/trials/trial_0003_agent.arrow
4,TrialState.COMPLETE,0.01666478931096448,auc,optseed6,9201,0.6120654037521333,0.9473677009283651,4.951720722951226e-05,0.01666478931096448,0.06847982173805398,0.00033919286952215896,1562,100,15.62,10,28,14.62,9,27,False,37.46981704304926,37.39798040105961,0.019334173994138837,result/trials/trial_0004_info.arrow,result/trials/trial_0004_pop.arrow,result/trials/trial_0004_agent.arrow
5,TrialState.COMPLETE,0.016753873598266227,auc,optseed6,9201,0.5634848357668656,0.8922533173503473,2.4758603614756132e-05,0.016753873598266227,0.06879920772468433,0.0003497152760584303,1574,100,15.74,10,35,14.74,9,34,False,34.62579984986223,34.56601845682599,0.01182825700379908,result/trials/trial_0005_info.arrow,result/trials/trial_0005_pop.arrow,result/trials/trial_0005_agent.arrow
6,TrialState.COMPLETE,0.016822867499761834,auc,optseed6,9201,0.7947908081963785,0.8290106284256271,5.446892795246348e-05,0.016822867499761834,0.06881406288685317,0.00033919286952215896,1539,100,15.39,10,28,14.39,9,27,False,35.10922011989169,35.04313134495169,0.012073869816958904,result/trials/trial_0006_info.arrow,result/trials/trial_0006_pop.arrow,result/trials/trial_0006_agent.arrow
7,TrialState.COMPLETE,0.01639756515973301,auc,optseed6,9201,0.8344728187192358,0.9169313071125945,6.189650903689032e-05,0.01639756515973301,0.0686184699182966,0.0004019146653462078,1594,100,15.94,10,34,14.94,9,33,False,37.66131478198804,37.59685172513127,0.011992579093202949,result/trials/trial_0007_info.arrow,result/trials/trial_0007_pop.arrow,result/trials/trial_0007_agent.arrow
8,TrialState.COMPLETE,0.016463939224425114,auc,optseed6,9201,0.5382477705445825,0.5313851822257061,5.69447883139391e-05,0.016463939224425114,0.06880663530576875,0.0003474457373937443,1688,100,16.88,10,30,15.88,9,29,False,36.50590747408569,36.4423739281483,0.011757365893572569,result/trials/trial_0008_info.arrow,result/trials/trial_0008_pop.arrow,result/trials/trial_0008_agent.arrow
9,TrialState.COMPLETE,0.016592317367928613,auc,optseed6,9201,0.9562755229474608,0.9250487346785263,6.189650903689032e-05,0.016592317367928613,0.06862094577865809,0.00042316580011554015,1616,100,16.16,10,34,15.16,9,33,False,35.41881537809968,35.35570758697577,0.011854017851874232,result/trials/trial_0009_info.arrow,result/trials/trial_0009_pop.arrow,result/trials/trial_0009_agent.arrow
