trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
0,TrialState.COMPLETE,0.006848948234112516,auc,optseed4,7204,0.9023699804193133,0.6991565544771198,3.3731553056922e-05,0.006848948234112516,0.030683063949402668,0.00013070976809557273,1393,100,13.93,9,30,12.93,8,29,False,23.33286412805319,23.258347555063665,0.015176126034930348,result/trials/trial_0000_info.arrow,result/trials/trial_0000_pop.arrow,result/trials/trial_0000_agent.arrow
1,TrialState.COMPLETE,0.006977149398459509,auc,optseed4,7204,0.5111119821375887,0.5163041223208095,2.6704146170063247e-05,0.006977149398459509,0.030848910751932537,0.00015413445771843523,1391,100,13.91,9,25,12.91,8,24,False,21.805641751969233,21.739711648086086,0.012050759978592396,result/trials/trial_0001_info.arrow,result/trials/trial_0001_pop.arrow,result/trials/trial_0001_agent.arrow
2,TrialState.COMPLETE,0.006500985816392134,auc,optseed4,7204,0.7362781102805107,0.8765482275612522,2.108222066057625e-05,0.006500985816392134,0.03030077301475756,9.65097212461935e-05,1448,100,14.48,10,27,13.48,9,26,False,23.08512423816137,23.01629341999069,0.01887033903039992,result/trials/trial_0002_info.arrow,result/trials/trial_0002_pop.arrow,result/trials/trial_0002_agent.arrow
3,TrialState.COMPLETE,0.006631981594577281,auc,optseed4,7204,0.7712947940604032,0.8942215035500614,2.6704146170063247e-05,0.006631981594577281,0.030174279690794104,0.00010728507847271024,1455,100,14.55,10,24,13.55,9,23,False,23.492855560965836,23.430261426139623,0.01182990800589323,result/trials/trial_0003_info.arrow,result/trials/trial_0003_pop.arrow,result/trials/trial_0003_agent.arrow
4,TrialState.COMPLETE,0.006469348546941295,auc,optseed4,7204,0.5182136819016285,0.9185284510109482,3.3731553056921995e-05,0.006469348546941295,0.030386507378777242,0.0001040056219255095,1474,100,14.74,10,25,13.74,9,24,False,26.393749514129013,26.32094428106211,0.019231673097237945,result/trials/trial_0004_info.arrow,result/trials/trial_0004_pop.arrow,result/trials/trial_0004_agent.arrow
5,TrialState.COMPLETE,0.006266638610653186,auc,optseed4,7204,0.8380809743767275,0.9993340346907509,2.1082220660576246e-05,0.006266638610653186,0.030170063246661983,0.0001002576715858515,1503,100,15.03,10,25,14.03,9,24,False,22.178469232050702,22.10893577709794,0.01920932182110846,result/trials/trial_0005_info.arrow,result/trials/trial_0005_pop.arrow,result/trials/trial_0005_agent.arrow
6,TrialState.COMPLETE,0.007248165814285008,auc,optseed4,7204,0.730818056641261,0.5286619347675057,3.3731553056922e-05,0.007248165814285008,0.030756148981026007,0.00019348793628484425,1344,100,13.44,9,25,12.44,8,24,False,22.351073771947995,22.287109381053597,0.012209870852530003,result/trials/trial_0006_info.arrow,result/trials/trial_0006_pop.arrow,result/trials/trial_0006_agent.arrow
7,TrialState.COMPLETE,0.006833884653636061,auc,optseed4,7204,0.7602214449924323,0.7643878352461718,3.513703443429374e-05,0.006833884653636061,0.030490513000702744,0.00014663855703911925,1341,100,13.41,9,25,12.41,8,24,False,22.051136726979166,21.982215248048306,0.016908265883103013,result/trials/trial_0007_info.arrow,result/trials/trial_0007_pop.arrow,result/trials/trial_0007_agent.arrow
8,TrialState.COMPLETE,0.006574886221535684,auc,optseed4,7204,0.8134553119375598,0.8497901702960808,3.09205903021785e-05,0.006574886221535684,0.030364019676739285,0.0001414851253220895,1394,100,13.94,10,23,12.94,9,22,False,21.91999747697264,21.85356404678896,0.016824154881760478,result/trials/trial_0008_info.arrow,result/trials/trial_0008_pop.arrow,result/trials/trial_0008_agent.arrow
9,TrialState.COMPLETE,0.006463130919518588,auc,optseed4,7204,0.9920969246284836,0.8905607277406322,2.2487702037947998e-05,0.006463130919518588,0.030255797610681662,0.00010962754743499649,1463,100,14.63,10,24,13.63,9,23,False,22.999220701865852,22.93732483498752,0.01170058618299663,result/trials/trial_0009_info.arrow,result/trials/trial_0009_pop.arrow,result/trials/trial_0009_agent.arrow
10,TrialState.COMPLETE,0.007139016158476962,auc,optseed4,7204,0.9439970545583908,0.5498761345618068,3.9353478566408996e-05,0.007139016158476962,0.030788475052705554,0.00020004684937924573,1326,100,13.26,9,26,12.26,8,25,False,21.11516979103908,21.043285439023748,0.011886367108672857,result/trials/trial_0010_info.arrow,result/trials/trial_0010_pop.arrow,result/trials/trial_0010_agent.arrow
