trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
0,TrialState.COMPLETE,0.0065243097646982984,auc,optseed4,7203,0.7275401597518691,0.8898969385626896,2.8109627547434995e-05,0.0065243097646982984,0.030320449754040767,0.00011290700398219723,1453,100,14.53,10,23,13.53,9,22,False,23.25116679095663,23.184448088053614,0.014858813025057316,result/trials/trial_0000_info.arrow,result/trials/trial_0000_pop.arrow,result/trials/trial_0000_agent.arrow
1,TrialState.COMPLETE,0.00712160899788047,auc,optseed4,7203,0.7812129777350729,0.6451956027841075,2.9515108924806747e-05,0.00712160899788047,0.030659170765987346,0.00022066057624736473,1322,100,13.22,9,25,12.22,8,24,False,22.452661908930168,22.395361045142636,0.013042250880971551,result/trials/trial_0001_info.arrow,result/trials/trial_0001_pop.arrow,result/trials/trial_0001_agent.arrow
2,TrialState.COMPLETE,0.0068944708004105544,auc,optseed4,7203,0.7731710300257664,0.7963851334671392,4.075895994378074e-05,0.0068944708004105544,0.030371047083626146,0.00016865776528461,1362,100,13.62,9,24,12.62,8,23,False,23.63390960614197,23.571522432845086,0.01931643416173756,result/trials/trial_0002_info.arrow,result/trials/trial_0002_pop.arrow,result/trials/trial_0002_agent.arrow
3,TrialState.COMPLETE,0.0064850860923634955,auc,optseed4,7203,0.9726606620810985,0.8383301747226158,2.2487702037947995e-05,0.0064850860923634955,0.030362614195361914,0.00011431248535956898,1386,100,13.86,10,24,12.86,9,23,False,22.28347222902812,22.22350605390966,0.017275869846343994,result/trials/trial_0003_info.arrow,result/trials/trial_0003_pop.arrow,result/trials/trial_0003_agent.arrow
4,TrialState.COMPLETE,0.006888404166422672,auc,optseed4,7203,0.6685496070640461,0.7464588012086726,3.092059030217849e-05,0.006888404166422672,0.030487702037947997,0.00016116186460529396,1317,100,13.17,9,23,12.17,8,22,False,21.768763564992696,21.7089155910071,0.017386141000315547,result/trials/trial_0004_info.arrow,result/trials/trial_0004_pop.arrow,result/trials/trial_0004_agent.arrow
5,TrialState.COMPLETE,0.0063129276996267405,auc,optseed4,7203,0.6243859381514666,0.9239231555110724,1.9676739283204498e-05,0.0063129276996267405,0.030389318341531982,9.510423986882173e-05,1519,100,15.19,10,28,14.19,9,27,False,22.986006068997085,22.91846542689018,0.01939593395218253,result/trials/trial_0005_info.arrow,result/trials/trial_0005_pop.arrow,result/trials/trial_0005_agent.arrow
6,TrialState.COMPLETE,0.0064466025780469975,auc,optseed4,7203,0.9711738182634411,0.8606793820017495,3.513703443429374e-05,0.0064466025780469975,0.030337315530569224,0.00015272897634106348,1525,100,15.25,10,29,14.25,9,28,False,24.33269716310315,24.276859557023272,0.011645573889836669,result/trials/trial_0006_info.arrow,result/trials/trial_0006_pop.arrow,result/trials/trial_0006_agent.arrow
7,TrialState.COMPLETE,0.0070568669626529,auc,optseed4,7203,0.8165520428317322,0.623104684853345,3.2326071679550243e-05,0.0070568669626529,0.030739283204497543,0.00017474818458655423,1327,100,13.27,8,30,12.27,7,29,False,22.18463227315806,22.12166574387811,0.020095102954655886,result/trials/trial_0007_info.arrow,result/trials/trial_0007_pop.arrow,result/trials/trial_0007_agent.arrow
8,TrialState.COMPLETE,0.006795461006621453,auc,optseed4,7203,0.9343020498669877,0.7294531645289358,3.3731553056921995e-05,0.006795461006621453,0.030560787069571327,0.00015460295151089248,1378,100,13.78,9,29,12.78,8,28,False,22.430957237957045,22.363743639085442,0.017111137975007296,result/trials/trial_0008_info.arrow,result/trials/trial_0008_pop.arrow,result/trials/trial_0008_agent.arrow
9,TrialState.COMPLETE,0.006651055260668699,auc,optseed4,7203,0.5240710865397284,0.814669958782485,3.09205903021785e-05,0.006651055260668699,0.030408995080815182,0.000123682361208714,1377,100,13.77,10,25,12.77,9,24,False,21.724262789124623,21.66968277702108,0.011677085189148784,result/trials/trial_0009_info.arrow,result/trials/trial_0009_pop.arrow,result/trials/trial_0009_agent.arrow
