trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
0,TrialState.COMPLETE,0.006805484034658811,auc,optseed5,8201,0.8088435309231846,0.762082362017076,2.6704146170063243e-05,0.006805484034658811,0.03050175685172172,0.0001246193487936285,1359,100,13.59,10,26,12.59,9,25,False,22.314954854082316,22.247846286045387,0.014872021973133087,result/trials/trial_0000_info.arrow,result/trials/trial_0000_pop.arrow,result/trials/trial_0000_agent.arrow
1,TrialState.COMPLETE,0.006382768158359218,auc,optseed5,8201,0.7000627343256844,0.9644135771121041,2.3893183415319746e-05,0.006382768158359218,0.030314827828531274,0.00011103302881236824,1442,100,14.42,10,26,13.42,9,25,False,21.29236671491526,21.22922274307348,0.012177851982414722,result/trials/trial_0001_info.arrow,result/trials/trial_0001_pop.arrow,result/trials/trial_0001_agent.arrow
2,TrialState.COMPLETE,0.007199653503188153,auc,optseed5,8201,0.7123817782160684,0.5255643603075673,2.6704146170063247e-05,0.007199653503188153,0.03075052705551651,0.00018786601077535724,1326,100,13.26,9,28,12.26,8,27,False,21.157230969052762,21.093325168825686,0.011871337890625,result/trials/trial_0002_info.arrow,result/trials/trial_0002_pop.arrow,result/trials/trial_0002_agent.arrow
3,TrialState.COMPLETE,0.00668444328477899,auc,optseed5,8201,0.5594341748754991,0.7630703704308516,1.6865776528460998e-05,0.00668444328477899,0.03047224174279691,0.00011571796673694073,1378,100,13.78,9,24,12.78,8,23,False,22.373092107009143,22.29941754299216,0.01919712289236486,result/trials/trial_0003_info.arrow,result/trials/trial_0003_pop.arrow,result/trials/trial_0003_agent.arrow
4,TrialState.COMPLETE,0.006803975844939263,auc,optseed5,8201,0.6890074664422385,0.7267931374151906,3.09205903021785e-05,0.006803975844939263,0.03053548840477864,0.000144296088076833,1352,100,13.52,10,22,12.52,9,21,False,21.900872374884784,21.833146241027862,0.018620296148583293,result/trials/trial_0004_info.arrow,result/trials/trial_0004_pop.arrow,result/trials/trial_0004_agent.arrow
5,TrialState.COMPLETE,0.006749106389240596,auc,optseed5,8201,0.9723514701101783,0.7004102939456388,4.778636683063949e-05,0.006749106389240596,0.03067884750527056,0.00017287420941672522,1428,100,14.28,9,24,13.28,8,23,False,22.827950838021934,22.758220518939197,0.017016516998410225,result/trials/trial_0005_info.arrow,result/trials/trial_0005_pop.arrow,result/trials/trial_0005_agent.arrow
6,TrialState.COMPLETE,0.007085146908069363,auc,optseed5,8201,0.7525902132188735,0.5640835612072308,2.3893183415319746e-05,0.007085146908069363,0.030836261419536194,0.00015600843288826423,1336,100,13.36,9,24,12.36,8,23,False,20.91056551085785,20.848191948141903,0.01173278596252203,result/trials/trial_0006_info.arrow,result/trials/trial_0006_pop.arrow,result/trials/trial_0006_agent.arrow
7,TrialState.COMPLETE,0.006810019226498496,auc,optseed5,8201,0.9143767204969206,0.7488550083760586,3.092059030217849e-05,0.006810019226498496,0.030542515811665498,0.000127430311548372,1353,100,13.53,9,26,12.53,8,25,False,23.554625857854262,23.49368123197928,0.011679225135594606,result/trials/trial_0007_info.arrow,result/trials/trial_0007_pop.arrow,result/trials/trial_0007_agent.arrow
8,TrialState.COMPLETE,0.006509281306563386,auc,optseed5,8201,0.767953576401424,0.8826590810760937,2.6704146170063247e-05,0.006509281306563386,0.030344342937456085,0.00010869055985008199,1444,100,14.44,10,24,13.44,9,23,False,23.377129890955985,23.31648435886018,0.01181641686707735,result/trials/trial_0008_info.arrow,result/trials/trial_0008_pop.arrow,result/trials/trial_0008_agent.arrow
9,TrialState.COMPLETE,0.007048931329357263,auc,optseed5,8201,0.789450653325162,0.653702411609309,1.827125790583275e-05,0.007048931329357263,0.030640899508081517,0.00017755914734129773,1376,100,13.76,9,28,12.76,8,27,False,21.668954948196188,21.607107020914555,0.011659055016934872,result/trials/trial_0009_info.arrow,result/trials/trial_0009_pop.arrow,result/trials/trial_0009_agent.arrow
10,TrialState.COMPLETE,0.006302829165998701,auc,optseed5,8201,0.5564667843058968,0.9999999999999999,2.2487702037947998e-05,0.006302829165998701,0.030193956430077305,9.1824783321621e-05,1500,100,15.0,10,24,14.0,9,23,False,23.522403654176742,22.909792355960235,0.011915468145161867,result/trials/trial_0010_info.arrow,result/trials/trial_0010_pop.arrow,result/trials/trial_0010_agent.arrow
11,TrialState.COMPLETE,0.006300354144251709,auc,optseed5,8201,0.5,0.9999999999999999,2.389318341531975e-05,0.006300354144251709,0.030226282501756855,9.650972124619349e-05,1501,100,15.01,10,24,14.01,9,23,False,22.976954974001274,22.701583422953263,0.0119004778098315,result/trials/trial_0011_info.arrow,result/trials/trial_0011_pop.arrow,result/trials/trial_0011_agent.arrow
12,TrialState.COMPLETE,0.00627756820999499,auc,optseed5,8201,0.9999999999999999,0.9999999999999999,1.827125790583275e-05,0.00627756820999499,0.030141953619114547,0.00010119465917076599,1475,100,14.75,10,25,13.75,9,24,False,22.820170807885006,22.544607704970986,0.011841697152704,result/trials/trial_0012_info.arrow,result/trials/trial_0012_pop.arrow,result/trials/trial_0012_agent.arrow
13,TrialState.COMPLETE,0.0063645204104820574,auc,optseed5,8201,0.8966083762805444,0.9999999999999999,2.1082220660576246e-05,0.0063645204104820574,0.030141953619114547,0.000125556336378543,1475,100,14.75,10,23,13.75,9,22,False,21.952706556068733,21.640433458145708,0.011902298079803586,result/trials/trial_0013_info.arrow,result/trials/trial_0013_pop.arrow,result/trials/trial_0013_agent.arrow
14,TrialState.COMPLETE,0.00627756820999499,auc,optseed5,8201,0.9999999999999999,0.9999999999999999,1.827125790583275e-05,0.00627756820999499,0.030141953619114547,0.00010119465917076599,1475,100,14.75,10,25,13.75,9,24,False,22.725554561940953,22.468448352068663,0.011946248821914196,result/trials/trial_0014_info.arrow,result/trials/trial_0014_pop.arrow,result/trials/trial_0014_agent.arrow
15,TrialState.COMPLETE,0.00627756820999499,auc,optseed5,8201,0.9999999999999999,0.9999999999999999,1.827125790583275e-05,0.00627756820999499,0.030141953619114547,0.00010119465917076599,1475,100,14.75,10,25,13.75,9,24,False,22.363045380916446,22.051144047174603,0.012236681999638677,result/trials/trial_0015_info.arrow,result/trials/trial_0015_pop.arrow,result/trials/trial_0015_agent.arrow
