network,network_label,method,num_iter,n_steps,t_min,t_max,final_window_steps,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean
ba_1000,BA1000,cmaes,92,11,0,10,3,0.0,0.022727272727272724,0.103,0.0003333333333333333
ba_1000,BA1000,cmaes,93,12,0,11,3,0.0,0.0195,0.088,0.0
ba_1000,BA1000,cmaes,94,12,0,11,3,0.0,0.018583333333333334,0.092,0.0
ba_1000,BA1000,cmaes,95,9,0,8,3,0.0,0.027,0.091,0.004
ba_1000,BA1000,cmaes,96,15,0,14,3,0.0,0.026600000000000002,0.089,0.0013333333333333333
ba_1000,BA1000,cmaes,97,10,0,9,3,0.0,0.0254,0.099,0.0016666666666666668
ba_1000,BA1000,cmaes,98,10,0,9,3,0.0,0.024800000000000003,0.113,0.0003333333333333333
ba_1000,BA1000,cmaes,99,10,0,9,3,0.0,0.0269,0.128,0.0003333333333333333
ba_1000,BA1000,ga,0,9,0,8,3,0.0,0.028555555555555556,0.114,0.0006666666666666666
ba_1000,BA1000,ga,1,15,0,14,3,0.0,0.016733333333333333,0.097,0.0
ba_1000,BA1000,ga,2,10,0,9,3,0.0,0.027000000000000003,0.103,0.0006666666666666666
ba_1000,BA1000,ga,3,10,0,9,3,0.0,0.024,0.094,0.001
ba_1000,BA1000,ga,4,11,0,10,3,0.0,0.02109090909090909,0.082,0.0006666666666666666
ba_1000,BA1000,ga,5,12,0,11,3,0.0,0.02125,0.107,0.0
ba_1000,BA1000,ga,6,10,0,9,3,0.0,0.0251,0.089,0.001
ba_1000,BA1000,ga,7,10,0,9,3,0.0,0.0224,0.093,0.001
ba_1000,BA1000,ga,8,19,0,18,3,0.0,0.017842105263157892,0.074,0.0003333333333333333
ba_1000,BA1000,ga,9,14,0,13,3,0.0,0.018142857142857145,0.1,0.0
ba_1000,BA1000,ga,10,13,0,12,3,0.0,0.019769230769230768,0.079,0.0003333333333333333
ba_1000,BA1000,ga,11,11,0,10,3,0.0,0.025181818181818184,0.112,0.0003333333333333333
ba_1000,BA1000,ga,12,10,0,9,3,0.0,0.0236,0.097,0.0003333333333333333
ba_1000,BA1000,ga,13,10,0,9,3,0.0,0.024600000000000004,0.084,0.0036666666666666666
ba_1000,BA1000,ga,14,19,0,18,3,0.0,0.018210526315789476,0.094,0.0
ba_1000,BA1000,ga,15,14,0,13,3,0.0,0.01992857142857143,0.108,0.0003333333333333333
ba_1000,BA1000,ga,16,14,0,13,3,0.0,0.01578571428571429,0.074,0.0
ba_1000,BA1000,ga,17,10,0,9,3,0.0,0.023700000000000002,0.121,0.0003333333333333333
ba_1000,BA1000,ga,18,18,0,17,3,0.0,0.022555555555555558,0.118,0.0
ba_1000,BA1000,ga,19,11,0,10,3,0.0,0.021454545454545452,0.072,0.001
ba_1000,BA1000,ga,20,10,0,9,3,0.0,0.0252,0.094,0.001
ba_1000,BA1000,ga,21,14,0,13,3,0.0,0.017214285714285713,0.068,0.0003333333333333333
ba_1000,BA1000,ga,22,13,0,12,3,0.001,0.018153846153846152,0.073,0.0003333333333333333
ba_1000,BA1000,ga,23,11,0,10,3,0.0,0.022272727272727274,0.1,0.0006666666666666666
ba_1000,BA1000,ga,24,11,0,10,3,0.0,0.021363636363636366,0.078,0.0003333333333333333
ba_1000,BA1000,ga,25,16,0,15,3,0.0,0.0245625,0.101,0.0
ba_1000,BA1000,ga,26,9,0,8,3,0.0,0.027,0.09,0.0013333333333333333
ba_1000,BA1000,ga,27,9,0,8,3,0.0,0.02811111111111111,0.105,0.0036666666666666666
ba_1000,BA1000,ga,28,12,0,11,3,0.0,0.01933333333333333,0.082,0.0
ba_1000,BA1000,ga,29,9,0,8,3,0.0,0.02811111111111111,0.119,0.0016666666666666668
ba_1000,BA1000,ga,30,19,0,18,3,0.0,0.020526315789473684,0.11,0.0
ba_1000,BA1000,ga,31,10,0,9,3,0.0,0.0247,0.098,0.002
ba_1000,BA1000,ga,32,10,0,9,3,0.0,0.028300000000000002,0.116,0.0013333333333333333
ba_1000,BA1000,ga,33,11,0,10,3,0.0,0.020363636363636365,0.076,0.002
ba_1000,BA1000,ga,34,10,0,9,3,0.0,0.0235,0.092,0.001
ba_1000,BA1000,ga,35,17,0,16,3,0.0,0.023529411764705882,0.078,0.0
ba_1000,BA1000,ga,36,11,0,10,3,0.0,0.021909090909090913,0.1,0.0
ba_1000,BA1000,ga,37,12,0,11,3,0.0,0.01941666666666667,0.082,0.0003333333333333333
ba_1000,BA1000,ga,38,10,0,9,3,0.0,0.0256,0.104,0.0030000000000000005
ba_1000,BA1000,ga,39,15,0,14,3,0.0,0.0166,0.102,0.0
ba_1000,BA1000,ga,40,10,0,9,3,0.0,0.0251,0.084,0.0030000000000000005
ba_1000,BA1000,ga,41,18,0,17,3,0.0,0.021333333333333333,0.089,0.0
ba_1000,BA1000,ga,42,13,0,12,3,0.0,0.019615384615384614,0.1,0.0
ba_1000,BA1000,ga,43,12,0,11,3,0.0,0.021,0.095,0.0
ba_1000,BA1000,ga,44,11,0,10,3,0.0,0.02018181818181818,0.086,0.0003333333333333333
ba_1000,BA1000,ga,45,19,0,18,3,0.0,0.020526315789473684,0.109,0.0
ba_1000,BA1000,ga,46,12,0,11,3,0.0,0.021166666666666667,0.094,0.0
ba_1000,BA1000,ga,47,11,0,10,3,0.0,0.023090909090909092,0.118,0.0006666666666666666
ba_1000,BA1000,ga,48,12,0,11,3,0.0,0.018916666666666665,0.09,0.0003333333333333333
ba_1000,BA1000,ga,49,11,0,10,3,0.0,0.020545454545454544,0.077,0.0
ba_1000,BA1000,ga,50,11,0,10,3,0.0,0.025090909090909094,0.102,0.0
ba_1000,BA1000,ga,51,11,0,10,3,0.0,0.025272727272727277,0.115,0.0
ba_1000,BA1000,ga,52,12,0,11,3,0.0,0.020166666666666666,0.098,0.0
ba_1000,BA1000,ga,53,13,0,12,3,0.0,0.018153846153846156,0.104,0.0
ba_1000,BA1000,ga,54,12,0,11,3,0.0,0.021416666666666667,0.115,0.0003333333333333333
ba_1000,BA1000,ga,55,14,0,13,3,0.0,0.018571428571428572,0.121,0.0
ba_1000,BA1000,ga,56,11,0,10,3,0.0,0.02090909090909091,0.089,0.0006666666666666666
ba_1000,BA1000,ga,57,10,0,9,3,0.0,0.025500000000000002,0.098,0.0006666666666666666
ba_1000,BA1000,ga,58,12,0,11,3,0.0,0.022000000000000002,0.113,0.0
ba_1000,BA1000,ga,59,11,0,10,3,0.0,0.020636363636363637,0.08,0.0006666666666666666
ba_1000,BA1000,ga,60,18,0,17,3,0.0,0.022444444444444447,0.11,0.0
ba_1000,BA1000,ga,61,18,0,17,3,0.0,0.020388888888888887,0.096,0.0
ba_1000,BA1000,ga,62,9,0,8,3,0.0,0.030111111111111113,0.106,0.0026666666666666666
ba_1000,BA1000,ga,63,12,0,11,3,0.0,0.021583333333333333,0.107,0.0
ba_1000,BA1000,ga,64,13,0,12,3,0.0,0.020230769230769233,0.104,0.0
ba_1000,BA1000,ga,65,17,0,16,3,0.0,0.02211764705882353,0.1,0.001
ba_1000,BA1000,ga,66,13,0,12,3,0.0,0.018692307692307692,0.086,0.0
ba_1000,BA1000,ga,67,16,0,15,3,0.0,0.014750000000000001,0.084,0.0
ba_1000,BA1000,ga,68,12,0,11,3,0.0,0.01983333333333333,0.108,0.0
ba_1000,BA1000,ga,69,11,0,10,3,0.0,0.025909090909090913,0.112,0.0003333333333333333
ba_1000,BA1000,ga,70,12,0,11,3,0.0,0.022166666666666668,0.106,0.0
ba_1000,BA1000,ga,71,12,0,11,3,0.0,0.02016666666666667,0.09,0.0
ba_1000,BA1000,ga,72,17,0,16,3,0.0,0.013823529411764707,0.093,0.0003333333333333333
ba_1000,BA1000,ga,73,11,0,10,3,0.0,0.02181818181818182,0.082,0.0006666666666666666
ba_1000,BA1000,ga,74,10,0,9,3,0.0,0.0237,0.105,0.0
ba_1000,BA1000,ga,75,12,0,11,3,0.0,0.022166666666666668,0.113,0.0003333333333333333
ba_1000,BA1000,ga,76,12,0,11,3,0.0,0.021416666666666667,0.126,0.0
ba_1000,BA1000,ga,77,15,0,14,3,0.0,0.024000000000000004,0.1,0.0
ba_1000,BA1000,ga,78,10,0,9,3,0.0,0.0264,0.108,0.0
ba_1000,BA1000,ga,79,10,0,9,3,0.0,0.022300000000000004,0.082,0.002
ba_1000,BA1000,ga,80,13,0,12,3,0.0,0.019384615384615386,0.093,0.0003333333333333333
ba_1000,BA1000,ga,81,13,0,12,3,0.0,0.02076923076923077,0.111,0.0
ba_1000,BA1000,ga,82,13,0,12,3,0.0,0.019692307692307693,0.092,0.0
ba_1000,BA1000,ga,83,11,0,10,3,0.0,0.024272727272727276,0.11,0.0003333333333333333
ba_1000,BA1000,ga,84,11,0,10,3,0.0,0.020818181818181822,0.094,0.0
ba_1000,BA1000,ga,85,11,0,10,3,0.0,0.01809090909090909,0.07,0.0006666666666666666
ba_1000,BA1000,ga,86,11,0,10,3,0.0,0.02372727272727273,0.115,0.001
ba_1000,BA1000,ga,87,12,0,11,3,0.0,0.02,0.094,0.0
ba_1000,BA1000,ga,88,10,0,9,3,0.0,0.023100000000000002,0.1,0.0003333333333333333
ba_1000,BA1000,ga,89,16,0,15,3,0.0,0.023,0.094,0.0
ba_1000,BA1000,ga,90,11,0,10,3,0.0,0.023545454545454546,0.09,0.0006666666666666666
ba_1000,BA1000,ga,91,13,0,12,3,0.0,0.018692307692307696,0.088,0.0
ba_1000,BA1000,ga,92,10,0,9,3,0.0,0.0242,0.1,0.0006666666666666666
ba_1000,BA1000,ga,93,12,0,11,3,0.0,0.01933333333333333,0.092,0.0
ba_1000,BA1000,ga,94,11,0,10,3,0.0,0.02072727272727273,0.098,0.0
ba_1000,BA1000,ga,95,11,0,10,3,0.0,0.022818181818181817,0.083,0.0006666666666666666
ba_1000,BA1000,ga,96,11,0,10,3,0.0,0.023818181818181818,0.097,0.0006666666666666666
ba_1000,BA1000,ga,97,12,0,11,3,0.0,0.0195,0.093,0.0003333333333333333
ba_1000,BA1000,ga,98,10,0,9,3,0.0,0.024,0.105,0.0003333333333333333
ba_1000,BA1000,ga,99,10,0,9,3,0.0,0.0268,0.121,0.001
facebook,Facebook,random,0,21,0,20,3,0.0,0.01450146783150002,0.055954444169348846,8.252867871585376e-05
facebook,Facebook,random,1,14,0,13,3,0.0,0.015668659144767092,0.08071304778410497,8.252867871585376e-05
facebook,Facebook,random,2,14,0,13,3,0.0,0.015580235560428677,0.07625649913344887,0.00016505735743170752
facebook,Facebook,random,3,10,0,9,3,0.0,0.02314929437979698,0.08343649418172815,0.00016505735743170752
facebook,Facebook,random,4,13,0,12,3,0.0,0.016150227588702458,0.055954444169348846,0.0008252867871585376
facebook,Facebook,random,5,16,0,15,3,0.0,0.014437360732854667,0.07402822480812082,0.0
facebook,Facebook,random,6,16,0,15,3,0.0,0.014886110423372121,0.10076751671205744,0.0
facebook,Facebook,random,7,12,0,11,3,0.0,0.01960056119501527,0.08021787571180986,0.00016505735743170752
facebook,Facebook,random,8,12,0,11,3,0.0,0.016918379136750022,0.050507551374102504,0.00016505735743170752
facebook,Facebook,random,9,23,0,22,3,0.0,0.01354187971624487,0.06858133201287447,0.00016505735743170752
facebook,Facebook,random,10,12,0,11,3,0.0,0.01813567714780886,0.06783857390443179,0.00033011471486341505
facebook,Facebook,random,11,13,0,12,3,0.0,0.017997600319957337,0.07179995048279277,0.00016505735743170752
facebook,Facebook,random,12,30,0,29,3,0.0,0.0107782454402905,0.0722951225550879,0.0010728728233060987
facebook,Facebook,random,13,18,0,17,3,0.0,0.012007922753156722,0.053726169844020795,0.00033011471486341505
facebook,Facebook,random,14,13,0,12,3,0.0,0.0159026415525549,0.057687546422381775,0.0
facebook,Facebook,random,15,20,0,19,3,0.0,0.014298093587521663,0.07056202030205497,0.0002475860361475613
facebook,Facebook,random,16,11,0,10,3,0.0,0.019964437642080623,0.07823718742262936,0.0004126433935792688
facebook,Facebook,random,17,11,0,10,3,0.0,0.020707195750523308,0.06709581579598911,0.0002475860361475613
facebook,Facebook,random,18,12,0,11,3,0.0,0.01790872328134027,0.08343649418172815,0.00033011471486341505
facebook,Facebook,random,19,11,0,10,3,0.0,0.019469265569785503,0.06164892300074276,0.0004126433935792688
facebook,Facebook,random,20,12,0,11,3,0.0,0.018981596104646364,0.0703144342659074,0.0004126433935792688
facebook,Facebook,random,21,18,0,17,3,0.0,0.016877114797392092,0.09408269373607328,0.0
facebook,Facebook,random,22,21,0,20,3,0.0,0.012296773128662212,0.07551374102500619,0.00016505735743170752
facebook,Facebook,random,23,14,0,13,3,0.0,0.016128461783326848,0.06858133201287447,0.0
facebook,Facebook,random,24,23,0,22,3,0.0,0.012896003100207762,0.0856647685070562,0.0004126433935792688
facebook,Facebook,random,25,21,0,20,3,0.0002475860361475613,0.016104882160836605,0.09012131715771231,8.252867871585376e-05
facebook,Facebook,random,26,12,0,11,3,0.0,0.01823883799620368,0.07427581084426839,0.0002475860361475613
facebook,Facebook,random,27,11,0,10,3,0.0,0.01960431249859326,0.06734340183213666,0.0011554015020219528
facebook,Facebook,random,28,11,0,10,3,0.0,0.020099484570888386,0.0638771973260708,0.0007427581084426838
facebook,Facebook,random,29,13,0,12,3,0.0,0.017464338088254903,0.06041099282000495,0.0
facebook,Facebook,random,30,16,0,15,3,0.0,0.016975117603367174,0.07774201535033425,0.0007427581084426838
facebook,Facebook,random,31,13,0,12,3,0.0,0.016473993943664653,0.06412478336221837,0.0002475860361475613
facebook,Facebook,random,32,22,0,21,3,0.0,0.013583470255913931,0.06090616489230007,0.0004951720722951226
facebook,Facebook,random,33,16,0,15,3,0.0,0.015675290913592474,0.08096063382025254,0.0004951720722951226
facebook,Facebook,random,34,11,0,10,3,0.0,0.01996443764208062,0.05248823966328299,0.0004126433935792688
facebook,Facebook,random,35,19,0,18,3,0.0,0.014920316388892506,0.06660064372369398,0.0006602294297268301
facebook,Facebook,random,36,13,0,12,3,0.0,0.01651208410307197,0.055211686060906165,8.252867871585376e-05
facebook,Facebook,random,37,14,0,13,3,0.0,0.016393732536342093,0.07105719237435008,0.0
facebook,Facebook,random,38,12,0,11,3,0.0,0.018445159692993315,0.07006684822975984,8.252867871585376e-05
facebook,Facebook,random,39,12,0,11,3,0.0,0.018527688371709167,0.06882891804902204,0.0004126433935792688
facebook,Facebook,random,40,12,0,11,3,0.0,0.020611537509284475,0.08294132210943303,0.0002475860361475613
facebook,Facebook,random,41,23,0,22,3,0.0002475860361475613,0.011894894345350224,0.05149789551869274,0.00016505735743170752
facebook,Facebook,random,42,14,0,13,3,0.0,0.015368018958016481,0.0581827184946769,0.0004126433935792688
facebook,Facebook,random,43,11,0,10,3,0.0,0.020527133178779626,0.07576132706115375,0.0005777007510109764
facebook,Facebook,random,44,15,0,14,3,0.0,0.014772633490137821,0.0703144342659074,0.0
facebook,Facebook,random,45,14,0,13,3,0.0,0.015774767445973188,0.07155236444664521,0.00016505735743170752
facebook,Facebook,random,46,21,0,20,3,0.0,0.01366439123309636,0.06016340678385739,0.0004126433935792688
facebook,Facebook,random,47,26,0,25,3,0.0,0.012579275144266478,0.0888833869769745,0.0
facebook,Facebook,random,48,26,0,25,3,0.0,0.012265031329156111,0.04803169101262689,0.0
facebook,Facebook,random,49,23,0,22,3,0.0,0.013315822900631885,0.06808615994057936,0.0
facebook,Facebook,random,50,12,0,11,3,0.0,0.018630849220103985,0.06090616489230007,0.00033011471486341505
facebook,Facebook,random,51,13,0,12,3,0.0,0.01639781362485002,0.05347858380787324,0.00016505735743170752
facebook,Facebook,random,52,11,0,10,3,0.0,0.01922167953363794,0.06412478336221837,0.0002475860361475613
facebook,Facebook,random,53,12,0,11,3,0.0,0.018383263183956423,0.06437236939836594,0.00033011471486341505
facebook,Facebook,random,54,11,0,10,3,0.0,0.022012649395665,0.08467442436246596,0.00016505735743170752
facebook,Facebook,random,55,13,0,12,3,0.0,0.015769325994629286,0.059915820747709826,0.00016505735743170752
facebook,Facebook,random,56,27,0,26,3,0.0,0.011251409864928064,0.0581827184946769,0.0
facebook,Facebook,random,57,27,0,26,3,0.0,0.011792431203176437,0.06882891804902204,0.0
facebook,Facebook,random,58,22,0,21,3,0.0,0.014731369150779898,0.07105719237435008,0.0
facebook,Facebook,random,59,13,0,12,3,0.0,0.015940731711962215,0.06932409012131716,0.0
facebook,Facebook,random,60,14,0,13,3,0.0,0.01909949421709758,0.06660064372369398,8.252867871585376e-05
facebook,Facebook,random,61,16,0,15,3,0.0,0.01728460014855162,0.06313443921762812,0.002063216967896344
facebook,Facebook,random,62,11,0,10,3,0.0,0.022215219788876635,0.05966823471156227,0.0008252867871585376
facebook,Facebook,random,63,19,0,18,3,0.0002475860361475613,0.011832006359051874,0.06412478336221837,0.0002475860361475613
facebook,Facebook,random,64,35,0,34,4,0.0,0.009174831110953914,0.07699925724189156,0.00018568952711067098
facebook,Facebook,random,65,11,0,10,3,0.0,0.020549641000247584,0.08170339192869522,0.0002475860361475613
facebook,Facebook,random,66,12,0,11,3,0.0,0.01986877940084179,0.07576132706115375,0.0004126433935792688
facebook,Facebook,random,67,11,0,10,3,0.0002475860361475613,0.021089828715478626,0.07402822480812082,8.252867871585376e-05
facebook,Facebook,random,68,11,0,10,3,0.0,0.020076976749420425,0.08591235454320377,8.252867871585376e-05
facebook,Facebook,random,69,13,0,12,3,0.0,0.017388157769440266,0.06882891804902204,0.00016505735743170752
facebook,Facebook,random,70,15,0,14,3,0.0002475860361475613,0.018552446975323923,0.06882891804902204,0.0008252867871585376
facebook,Facebook,random,71,30,0,29,3,0.0,0.010662705290088306,0.06932409012131716,0.0006602294297268301
facebook,Facebook,random,72,24,0,23,3,0.0,0.013462490715523643,0.07006684822975984,8.252867871585376e-05
facebook,Facebook,random,73,12,0,11,3,0.0002475860361475613,0.017310390360650327,0.05966823471156227,0.00016505735743170752
facebook,Facebook,random,74,27,0,26,3,0.0,0.011049673094733755,0.05199306759098787,0.0
facebook,Facebook,random,75,15,0,14,3,0.0,0.015152265412230751,0.07254270859123546,8.252867871585376e-05
facebook,Facebook,random,76,14,0,13,3,0.0,0.014483783114632333,0.07056202030205497,8.252867871585376e-05
facebook,Facebook,random,77,12,0,11,3,0.0,0.01805314846909301,0.06981926219361229,0.0004951720722951226
facebook,Facebook,random,78,18,0,17,3,0.0,0.01713845561332563,0.07997028967566229,0.00016505735743170752
facebook,Facebook,random,79,19,0,18,3,0.0,0.01652311020184777,0.06734340183213666,0.00016505735743170752
facebook,Facebook,random,80,18,0,17,3,0.0,0.014318725757200628,0.08269373607328546,0.0
facebook,Facebook,random,81,15,0,14,3,0.0,0.01473962201865148,0.06486754147066105,0.0
facebook,Facebook,random,82,12,0,11,3,0.0,0.017145333003218615,0.061401336964595196,0.0004126433935792688
facebook,Facebook,random,83,13,0,12,3,0.0,0.015445559639667091,0.055954444169348846,0.0
facebook,Facebook,random,84,12,0,11,3,0.0,0.01794998762069819,0.05248823966328299,8.252867871585376e-05
facebook,Facebook,random,85,14,0,13,3,0.0,0.015933929897782334,0.05397375588016836,8.252867871585376e-05
facebook,Facebook,random,86,14,0,13,3,0.0,0.015155802355604283,0.05545927209705372,8.252867871585376e-05
facebook,Facebook,random,87,12,0,11,3,0.0,0.019146653462078073,0.06610547165139886,0.00016505735743170752
facebook,Facebook,random,88,20,0,19,3,0.0,0.015362713542956177,0.058925476603119586,0.0010728728233060987
facebook,Facebook,random,89,13,0,12,3,0.0,0.0163597234654427,0.06115375092844764,0.0004126433935792688
facebook,Facebook,random,90,22,0,21,3,0.0,0.012176731414166425,0.05545927209705372,0.00033011471486341505
facebook,Facebook,random,91,23,0,22,3,0.0,0.014273873214420271,0.07105719237435008,8.252867871585376e-05
facebook,Facebook,random,92,12,0,11,3,0.0,0.019187917801435996,0.07501856895271107,8.252867871585376e-05
facebook,Facebook,random,93,11,0,10,3,0.0,0.020774719214927188,0.08962614508541718,8.252867871585376e-05
facebook,Facebook,random,94,23,0,22,3,0.0002475860361475613,0.013671055039452295,0.07427581084426839,0.00016505735743170752
facebook,Facebook,random,95,12,0,11,3,0.0,0.021766939011306427,0.07551374102500619,0.0005777007510109763
facebook,Facebook,random,96,12,0,11,3,0.0,0.017970619790377153,0.06313443921762812,8.252867871585376e-05
facebook,Facebook,random,97,12,0,11,3,0.0,0.017846826772303374,0.05001237930180738,0.0008252867871585376
facebook,Facebook,random,98,12,0,11,3,0.0,0.018857803086572585,0.0888833869769745,0.00016505735743170752
facebook,Facebook,random,99,13,0,12,3,0.0,0.01809282571847563,0.06016340678385739,0.00033011471486341505
facebook,Facebook,gpr,0,22,0,21,3,0.0,0.01404488059600711,0.051250309482545185,0.00033011471486341505
facebook,Facebook,gpr,1,12,0,11,3,0.0,0.01871337789881984,0.08145580589254767,0.0
facebook,Facebook,gpr,2,27,0,26,3,0.0002475860361475613,0.010655369407535784,0.07625649913344887,0.0022282743253280515
facebook,Facebook,gpr,3,12,0,11,3,0.0,0.019456136007262523,0.08417925229017083,0.0
facebook,Facebook,gpr,4,11,0,10,3,0.0002475860361475613,0.0193567264624457,0.057439960386234216,0.0007427581084426838
facebook,Facebook,gpr,5,28,0,27,3,0.0,0.011229795210978671,0.07378063877197326,8.252867871585376e-05
facebook,Facebook,gpr,6,13,0,12,3,0.0,0.018492772392252464,0.10151027482050012,0.0
facebook,Facebook,gpr,7,11,0,10,3,0.0,0.02149496950190191,0.07625649913344887,0.00016505735743170752
facebook,Facebook,gpr,8,12,0,11,3,0.0,0.016959643476107945,0.05199306759098787,8.252867871585376e-05
facebook,Facebook,gpr,9,15,0,14,3,0.0,0.015333828505405628,0.06858133201287447,0.0002475860361475613
facebook,Facebook,gpr,10,22,0,21,3,0.0,0.014157419703346913,0.06833374597672691,0.00033011471486341505
facebook,Facebook,gpr,11,18,0,17,3,0.0,0.016450716624026848,0.06833374597672691,8.252867871585376e-05
facebook,Facebook,gpr,12,12,0,11,3,0.0,0.01858958488074606,0.07303788066353058,0.00016505735743170752
facebook,Facebook,gpr,13,13,0,12,3,0.0,0.016454948863960997,0.052735825699430555,0.00016505735743170752
facebook,Facebook,gpr,14,12,0,11,3,0.0,0.017599240736155815,0.055211686060906165,8.252867871585376e-05
facebook,Facebook,gpr,15,14,0,13,3,0.0,0.019046440066494537,0.07080960633820252,0.0004126433935792688
facebook,Facebook,gpr,16,13,0,12,3,0.0,0.016759670139219533,0.07724684327803912,0.0
facebook,Facebook,gpr,17,13,0,12,3,0.0,0.018035690479364656,0.06783857390443179,0.0012379301807378064
facebook,Facebook,gpr,18,15,0,14,3,0.0,0.014838656433110504,0.0824461500371379,0.0007427581084426838
facebook,Facebook,gpr,19,12,0,11,3,0.0,0.018032516299414044,0.06164892300074276,0.00016505735743170752
facebook,Facebook,gpr,20,19,0,18,3,0.0,0.016927066366088532,0.06734340183213666,0.0028059750763390276
facebook,Facebook,gpr,21,24,0,23,3,0.0,0.014535363538829746,0.09457786580836841,0.0
facebook,Facebook,gpr,22,11,0,10,3,0.0,0.018906570033086496,0.07551374102500619,0.0012379301807378064
facebook,Facebook,gpr,23,15,0,14,3,0.0,0.015449368655607821,0.07080960633820252,0.0
facebook,Facebook,gpr,24,12,0,11,3,0.0,0.018734010068498803,0.0856647685070562,0.0002475860361475613
facebook,Facebook,gpr,25,11,0,10,3,0.0,0.02192261810979315,0.08492201039861352,0.0
facebook,Facebook,gpr,26,13,0,12,3,0.0,0.017597653646180513,0.07427581084426839,0.0004951720722951226
facebook,Facebook,gpr,27,13,0,12,3,0.0,0.01742624792884758,0.06734340183213666,0.00016505735743170752
facebook,Facebook,gpr,28,11,0,10,3,0.0,0.020369578428503902,0.06486754147066105,0.00033011471486341505
facebook,Facebook,gpr,29,10,0,9,3,0.0,0.02314929437979698,0.06511512750680862,0.0009078154658743913
facebook,Facebook,gpr,30,18,0,17,3,0.0,0.01618937580809331,0.07774201535033425,0.0012379301807378064
facebook,Facebook,gpr,31,12,0,11,3,0.0,0.01790872328134027,0.06313443921762812,0.0004126433935792688
facebook,Facebook,gpr,32,12,0,11,3,0.0,0.01933234298918874,0.06461995543451349,0.0002475860361475613
facebook,Facebook,gpr,33,13,0,12,3,0.0,0.0174643380882549,0.08269373607328546,0.0
facebook,Facebook,gpr,34,12,0,11,3,0.0,0.018362631014277462,0.05248823966328299,8.252867871585376e-05
facebook,Facebook,gpr,35,12,0,11,3,0.0,0.017784930263266486,0.06783857390443179,0.0006602294297268301
facebook,Facebook,gpr,36,12,0,11,3,0.0,0.018156309317487827,0.05422134191631592,0.00033011471486341505
facebook,Facebook,gpr,37,13,0,12,3,0.0,0.017083436494181727,0.07105719237435008,0.0
facebook,Facebook,gpr,38,20,0,19,3,0.0,0.014161921267640504,0.06561029957910373,0.0002475860361475613
facebook,Facebook,gpr,39,12,0,11,3,0.0,0.018816538747214655,0.07056202030205497,0.0007427581084426838
facebook,Facebook,gpr,40,24,0,23,3,0.0,0.01420524882396633,0.08294132210943303,0.0
facebook,Facebook,gpr,41,27,0,26,3,0.0,0.010673709113917084,0.05149789551869274,0.0
facebook,Facebook,gpr,42,24,0,23,3,0.0,0.011058842947924405,0.05694478831393909,0.0006602294297268301
facebook,Facebook,gpr,43,20,0,19,3,0.0,0.01646447140381282,0.07625649913344887,0.0004951720722951226
facebook,Facebook,gpr,44,20,0,19,3,0.0,0.014879920772468433,0.07452339688041594,0.0004126433935792688
facebook,Facebook,gpr,45,11,0,10,3,0.0,0.019829390713272863,0.07155236444664521,8.252867871585376e-05
facebook,Facebook,gpr,46,13,0,12,3,0.0,0.01744529300855124,0.06164892300074276,8.252867871585376e-05
facebook,Facebook,gpr,47,28,0,27,3,0.0,0.012211296997135076,0.09086407526615499,0.0
facebook,Facebook,gpr,48,27,0,26,3,0.0,0.011755751790413835,0.04803169101262689,0.0
facebook,Facebook,gpr,49,11,0,10,3,0.0,0.020279547142632064,0.07006684822975984,0.0002475860361475613
facebook,Facebook,gpr,50,23,0,22,3,0.0,0.01400475795773814,0.06362961128992325,0.0005777007510109764
facebook,Facebook,gpr,51,11,0,10,3,0.0,0.01928920299804182,0.05347858380787324,0.0008252867871585376
facebook,Facebook,gpr,52,12,0,11,3,0.0,0.01813567714780886,0.06437236939836594,0.00016505735743170752
facebook,Facebook,gpr,53,25,0,24,3,0.0,0.012191136419905917,0.06288685318148056,8.252867871585376e-05
facebook,Facebook,gpr,54,21,0,20,3,0.0,0.016411417253209777,0.08467442436246596,0.0017331022530329288
facebook,Facebook,gpr,55,12,0,11,3,0.0,0.017124700833539657,0.06016340678385739,0.0002475860361475613
facebook,Facebook,gpr,56,20,0,19,3,0.0,0.01483040356523892,0.05446892795246348,0.0004126433935792688
facebook,Facebook,gpr,57,11,0,10,3,0.0,0.019806882891804902,0.06932409012131716,0.0002475860361475613
facebook,Facebook,gpr,58,28,0,27,3,0.0,0.011424327096523185,0.07105719237435008,8.252867871585376e-05
facebook,Facebook,gpr,59,11,0,10,3,0.0002475860361475613,0.0192441873551059,0.07130477841049765,0.0009078154658743913
facebook,Facebook,gpr,60,14,0,13,3,0.0,0.018745799879743928,0.06709581579598911,0.00016505735743170752
facebook,Facebook,gpr,61,17,0,16,3,0.0,0.016573700537407338,0.06313443921762812,0.00016505735743170752
facebook,Facebook,gpr,62,10,0,9,3,0.0002475860361475613,0.02448625897499381,0.05966823471156227,0.002558389040191467
facebook,Facebook,gpr,63,22,0,21,3,0.0,0.01359472416664791,0.07179995048279277,0.00033011471486341505
facebook,Facebook,gpr,64,26,0,25,3,0.0,0.012036490372712209,0.07972270363951472,0.0
facebook,Facebook,gpr,65,20,0,19,3,0.0,0.01553602376825947,0.08294132210943303,0.00033011471486341505
