trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
0,TrialState.COMPLETE,0.006650634510790655,auc,optseed4,7201,0.5855298891422647,0.8481570078427235,2.5298664792691498e-05,0.006650634510790655,0.030361208713984542,0.00012696181775591475,1410,100,14.1,9,24,13.1,8,23,False,22.636879202909768,22.571303324075416,0.01484133186750114,result/trials/trial_0000_info.arrow,result/trials/trial_0000_pop.arrow,result/trials/trial_0000_agent.arrow
1,TrialState.COMPLETE,0.006335443132538022,auc,optseed4,7201,0.7339121065517444,0.9693266222516523,2.2487702037947998e-05,0.006335443132538022,0.030264230498945888,0.00011852892949168425,1462,100,14.62,10,26,13.62,9,25,False,21.449971171095967,21.384058747906238,0.012065419927239418,result/trials/trial_0001_info.arrow,result/trials/trial_0001_pop.arrow,result/trials/trial_0001_agent.arrow
2,TrialState.COMPLETE,0.006613374147889812,auc,optseed4,7201,0.5921053998589025,0.8088701819283928,3.65425158116655e-05,0.006613374147889812,0.030406184118060443,9.9320684000937e-05,1370,100,13.7,10,26,12.7,9,25,False,21.11374236503616,21.049215897917747,0.0119174481369555,result/trials/trial_0002_info.arrow,result/trials/trial_0002_pop.arrow,result/trials/trial_0002_agent.arrow
3,TrialState.COMPLETE,0.0064799096485915805,auc,optseed4,7201,0.7474999607320489,0.871021791265068,2.5298664792691498e-05,0.0064799096485915805,0.030252986647926913,0.00010634809088779575,1450,100,14.5,10,28,13.5,9,27,False,23.46795337414369,23.407510472927243,0.012114020064473152,result/trials/trial_0003_info.arrow,result/trials/trial_0003_pop.arrow,result/trials/trial_0003_agent.arrow
4,TrialState.COMPLETE,0.006586377682970423,auc,optseed4,7201,0.570006165309121,0.8517599488902576,2.6704146170063247e-05,0.006586377682970423,0.030338721011946596,0.00012133989224642774,1407,100,14.07,10,24,13.07,9,23,False,21.25531345489435,21.193733372027054,0.011686454992741346,result/trials/trial_0004_info.arrow,result/trials/trial_0004_pop.arrow,result/trials/trial_0004_agent.arrow
5,TrialState.COMPLETE,0.007128990128857848,auc,optseed4,7201,0.5048517912126527,0.6834584610217749,3.232607167955025e-05,0.007128990128857848,0.030647926914968374,0.00017006324666198172,1318,100,13.18,9,27,12.18,8,26,False,23.64547946001403,23.584067408926785,0.011561014223843813,result/trials/trial_0005_info.arrow,result/trials/trial_0005_pop.arrow,result/trials/trial_0005_agent.arrow
6,TrialState.COMPLETE,0.007041355722151032,auc,optseed4,7201,0.5775943669812551,0.6563657612582123,2.8109627547434995e-05,0.007041355722151032,0.03067744202389318,0.00020098383696416023,1336,100,13.36,9,25,12.36,8,24,False,22.375782459042966,22.311045297887176,0.011727696051821113,result/trials/trial_0006_info.arrow,result/trials/trial_0006_pop.arrow,result/trials/trial_0006_agent.arrow
7,TrialState.COMPLETE,0.007090013348885775,auc,optseed4,7201,0.8029571156493844,0.7156899084610575,3.513703443429375e-05,0.007090013348885775,0.030609978917779338,0.00018318107285078474,1324,100,13.24,9,26,12.24,8,25,False,23.67418992286548,23.60633921693079,0.01683703507296741,result/trials/trial_0007_info.arrow,result/trials/trial_0007_pop.arrow,result/trials/trial_0007_agent.arrow
8,TrialState.COMPLETE,0.007273307635419861,auc,optseed4,7201,0.6446197035596165,0.5287871188148838,3.65425158116655e-05,0.007273307635419861,0.030760365425158115,0.00020754275005856171,1337,100,13.37,9,25,12.37,8,24,False,22.299451034050435,22.230079310946167,0.01692203595302999,result/trials/trial_0008_info.arrow,result/trials/trial_0008_pop.arrow,result/trials/trial_0008_agent.arrow
9,TrialState.COMPLETE,0.007154225636083308,auc,optseed4,7201,0.6616831415557263,0.5972420863147978,3.65425158116655e-05,0.007154225636083308,0.030813773717498244,0.0001841180604356992,1305,100,13.05,9,25,12.05,8,24,False,20.78172792796977,20.71891084080562,0.01205418910831213,result/trials/trial_0009_info.arrow,result/trials/trial_0009_pop.arrow,result/trials/trial_0009_agent.arrow
