trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
0,TrialState.COMPLETE,0.006479296640308125,auc,optseed1,4202,0.8742579332046585,0.9845082456161169,2.1082220660576246e-05,0.006479296640308125,0.030156008432888265,0.00011665495432185523,1458,100,14.58,10,23,13.58,9,22,False,23.028639003052376,22.961672417004593,0.014921923051588237
1,TrialState.COMPLETE,0.006790296169454633,auc,optseed1,4202,0.8030626050964527,0.7703808952280999,3.232607167955025e-05,0.006790296169454633,0.030556570625439216,0.00015132349496369172,1353,100,13.53,9,24,12.53,8,23,False,22.610861211898737,22.5432813889347,0.012135169934481382
2,TrialState.COMPLETE,0.006826010159008694,auc,optseed1,4202,0.830595804520376,0.6987322337778958,3.3731553056922e-05,0.006826010159008694,0.030688685874912157,0.00013164675568048723,1420,100,14.2,9,26,13.2,8,25,False,23.856152992113493,23.78117774205748,0.01947402604855597
3,TrialState.COMPLETE,0.007110676904422852,auc,optseed1,4202,0.7718947127581575,0.5999762501027128,4.9191848208011244e-05,0.007110676904422852,0.030839072382290934,0.00020285781213398924,1320,100,13.2,9,30,12.2,8,29,False,21.851908918004483,21.77577122603543,0.01935808500275016
4,TrialState.COMPLETE,0.006731784115642641,auc,optseed1,4202,0.7873898929795423,0.8229371682829063,2.2487702037947998e-05,0.006731784115642641,0.030472241742796915,0.00014898102600140547,1368,100,13.68,9,25,12.68,8,24,False,22.647394504980184,22.575568564003333,0.01944620511494577
5,TrialState.COMPLETE,0.006958809992201425,auc,optseed1,4202,0.6869889462288848,0.710060365006258,3.9353478566408996e-05,0.006958809992201425,0.030550948699929734,0.00022253455141719373,1356,100,13.56,9,23,12.56,8,22,False,23.096207005903125,23.019551128032617,0.01925545302219689
6,TrialState.COMPLETE,0.006402507407696223,auc,optseed1,4202,0.7631859945247923,0.921790255085007,2.1082220660576246e-05,0.006402507407696223,0.03038650737877724,0.00010822206605762474,1477,100,14.77,10,25,13.77,9,24,False,22.550347681040876,22.47927775804419,0.0171019280096516
7,TrialState.COMPLETE,0.006734754293607429,auc,optseed1,4202,0.7770665170245061,0.7506856698283623,2.5298664792691498e-05,0.006734754293607429,0.030545326774420237,0.0001396111501522605,1371,100,13.71,9,23,12.71,8,22,False,23.91979507904034,23.853069095057435,0.011780556989833713
8,TrialState.COMPLETE,0.006618718124462706,auc,optseed1,4202,0.8521364783834874,0.8483969541609784,2.3893183415319746e-05,0.006618718124462706,0.03035418130709768,0.00011431248535956898,1412,100,14.12,9,26,13.12,8,25,False,22.973137530032545,22.904280132032,0.018310692976228893
9,TrialState.COMPLETE,0.006442004365558524,auc,optseed1,4202,0.8291072209094041,0.9840593101896578,1.827125790583275e-05,0.006442004365558524,0.030157413914265633,0.00010353712813305225,1462,100,14.62,10,27,13.62,9,26,False,22.779512947076,22.70999869098887,0.01897691993508488
