trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
0,TrialState.COMPLETE,0.01670830267040285,auc,optseed6,9204,0.7162349157268024,0.7157468706439241,1.4855162168853676e-05,0.01670830267040285,0.06895271106709581,0.00034104976479326567,1605,100,16.05,10,32,15.05,9,31,False,35.97580966213718,35.903851927956566,0.014377516927197576,result/trials/trial_0000_info.arrow,result/trials/trial_0000_pop.arrow,result/trials/trial_0000_agent.arrow
1,TrialState.COMPLETE,0.016571237750405195,auc,optseed6,9204,0.9001771852594511,0.6486267560752077,5.199306759098787e-05,0.016571237750405195,0.06889576627878188,0.00041718247090864074,1610,100,16.1,10,31,15.1,9,30,False,35.82737837196328,35.76118631591089,0.011943087913095951,result/trials/trial_0001_info.arrow,result/trials/trial_0001_pop.arrow,result/trials/trial_0001_agent.arrow
2,TrialState.COMPLETE,0.016470474285355013,auc,optseed6,9204,0.8688350206887583,0.6421033276242776,5.199306759098787e-05,0.016470474285355013,0.06888091111661303,0.00037736238342824126,1651,100,16.51,11,31,15.51,10,30,False,34.85426525701769,34.781140729086474,0.019441134994849563,result/trials/trial_0002_info.arrow,result/trials/trial_0002_pop.arrow,result/trials/trial_0002_agent.arrow
3,TrialState.COMPLETE,0.016381179361387752,auc,optseed6,9204,0.9605810399421622,0.7265780595855542,5.446892795246348e-05,0.016381179361387752,0.068984897251795,0.0004456548650656103,1638,100,16.38,10,29,15.38,9,28,False,35.01091814204119,34.93777264398523,0.01870537712238729,result/trials/trial_0003_info.arrow,result/trials/trial_0003_pop.arrow,result/trials/trial_0003_agent.arrow
4,TrialState.COMPLETE,0.01682401819036083,auc,optseed6,9204,0.8727169881557137,0.6011981392927808,2.475860361475613e-05,0.01682401819036083,0.06869026986877941,0.00035714285714285714,1580,100,15.8,10,31,14.8,9,30,False,36.09996516001411,36.03818096406758,0.01175927696749568,result/trials/trial_0004_info.arrow,result/trials/trial_0004_pop.arrow,result/trials/trial_0004_agent.arrow
5,TrialState.COMPLETE,0.016307890283292437,auc,optseed6,9204,0.7938158068070196,0.7878109811067084,6.437236939836594e-05,0.016307890283292437,0.068984897251795,0.00041181810679211025,1648,100,16.48,10,30,15.48,9,29,False,35.99662061291747,35.920787094160914,0.018806808162480593,result/trials/trial_0005_info.arrow,result/trials/trial_0005_pop.arrow,result/trials/trial_0005_agent.arrow
6,TrialState.COMPLETE,0.016623018344477217,auc,optseed6,9204,0.8732475373631259,0.9562519990624849,4.2089626145085416e-05,0.016623018344477217,0.06843278039118593,0.0003705537674341834,1584,100,15.84,10,29,14.84,9,28,False,38.058726247167215,37.99479902582243,0.011625634972006083,result/trials/trial_0006_info.arrow,result/trials/trial_0006_pop.arrow,result/trials/trial_0006_agent.arrow
7,TrialState.COMPLETE,0.016264694405917116,auc,optseed6,9204,0.570342362373051,0.9180497017414719,6.437236939836593e-05,0.016264694405917116,0.06861599405793513,0.0004134686803664273,1630,100,16.3,10,30,15.3,9,29,False,37.8837930499576,37.82200238411315,0.011853887932375073,result/trials/trial_0007_info.arrow,result/trials/trial_0007_pop.arrow,result/trials/trial_0007_agent.arrow
8,TrialState.COMPLETE,0.016831764636509636,auc,optseed6,9204,0.6998627053581798,0.569462329998961,2.7234463976231744e-05,0.016831764636509636,0.06875464223817777,0.00034496987703226873,1603,100,16.03,11,29,15.03,10,28,False,35.70600680611096,35.64380185492337,0.011921177851036191,result/trials/trial_0008_info.arrow,result/trials/trial_0008_pop.arrow,result/trials/trial_0008_agent.arrow
9,TrialState.COMPLETE,0.016904152537102753,auc,optseed6,9204,0.7224795192293669,0.7388089799384354,4.456548650656103e-05,0.016904152537102753,0.06893785590492696,0.0003812824956672443,1545,100,15.45,10,29,14.45,9,28,False,35.20250374218449,35.13873188290745,0.01582256401889026,result/trials/trial_0009_info.arrow,result/trials/trial_0009_pop.arrow,result/trials/trial_0009_agent.arrow
10,TrialState.COMPLETE,0.016494355826395368,auc,optseed6,9204,0.8241001342638394,0.5116195473224541,3.7137905422134186e-05,0.016494355826395368,0.06882149046793762,0.0003573491788396468,1644,100,16.44,10,30,15.44,9,29,False,35.34044465003535,35.26783487806097,0.018989559961482882,result/trials/trial_0010_info.arrow,result/trials/trial_0010_pop.arrow,result/trials/trial_0010_agent.arrow
11,TrialState.COMPLETE,0.01680622688481912,auc,optseed6,9204,0.9631954465934116,0.7037912920972986,2.9710324337707355e-05,0.01680622688481912,0.06895766278781877,0.0003532227449038541,1611,100,16.11,10,30,15.11,9,29,False,36.254109947010875,36.19422434200533,0.011782917194068432,result/trials/trial_0011_info.arrow,result/trials/trial_0011_pop.arrow,result/trials/trial_0011_agent.arrow
12,TrialState.COMPLETE,0.016823189062645506,auc,optseed6,9204,0.9778429712258101,0.8017190427137082,4.208962614508543e-05,0.016823189062645506,0.0689749938103491,0.00034579516381942724,1531,100,15.31,10,32,14.31,9,31,False,34.36266540107317,34.30414798296988,0.011684364872053266,result/trials/trial_0012_info.arrow,result/trials/trial_0012_pop.arrow,result/trials/trial_0012_agent.arrow
13,TrialState.COMPLETE,0.01659077459189651,auc,optseed6,9204,0.682150910059593,0.8248837716826793,3.9613765783609805e-05,0.01659077459189651,0.06883139390938352,0.00031278369233308574,1587,100,15.87,10,30,14.87,9,29,False,36.75401081913151,36.68578700791113,0.018221030943095684,result/trials/trial_0013_info.arrow,result/trials/trial_0013_pop.arrow,result/trials/trial_0013_agent.arrow
14,TrialState.COMPLETE,0.016106128397295024,auc,optseed6,9204,0.7008871879555408,0.9134184081407779,5.9420648675414704e-05,0.016106128397295024,0.06865560782371874,0.000328464141289098,1659,100,16.59,10,29,15.59,9,28,False,34.133122771047056,34.0743957599625,0.01178995706140995,result/trials/trial_0014_info.arrow,result/trials/trial_0014_pop.arrow,result/trials/trial_0014_agent.arrow
15,TrialState.COMPLETE,0.016677151380192413,auc,optseed6,9204,0.8451065078231375,0.9565246554288093,4.7041346868036646e-05,0.016677151380192413,0.06843278039118593,0.00037715606173145173,1575,100,15.75,10,28,14.75,9,27,False,36.84159896383062,36.78040849487297,0.011824446963146329,result/trials/trial_0015_info.arrow,result/trials/trial_0015_pop.arrow,result/trials/trial_0015_agent.arrow
16,TrialState.COMPLETE,0.016596038097539026,auc,optseed6,9204,0.7219722811799164,0.6442941630091145,4.7041346868036646e-05,0.016596038097539026,0.0688833869769745,0.00037633077494429317,1626,100,16.26,11,31,15.26,10,30,False,35.62009325996041,35.557772268075496,0.011845096945762634,result/trials/trial_0016_info.arrow,result/trials/trial_0016_pop.arrow,result/trials/trial_0016_agent.arrow
17,TrialState.COMPLETE,0.017034965824669342,auc,optseed6,9204,0.7084016516973739,0.7403957656076265,4.456548650656103e-05,0.017034965824669342,0.06894775934637287,0.00039696294462325657,1536,100,15.36,10,29,14.36,9,28,False,35.954403484007344,35.87878628796898,0.01761324401013553,result/trials/trial_0017_info.arrow,result/trials/trial_0017_pop.arrow,result/trials/trial_0017_agent.arrow
18,TrialState.COMPLETE,0.01667529111429734,auc,optseed6,9204,0.6080585810310501,0.6342162943477172,2.7234463976231744e-05,0.01667529111429734,0.06877692498143105,0.00044214739622018654,1612,100,16.12,10,32,15.12,9,31,False,35.81426548003219,35.74515360989608,0.017461501993238926,result/trials/trial_0018_info.arrow,result/trials/trial_0018_pop.arrow,result/trials/trial_0018_agent.arrow
19,TrialState.COMPLETE,0.01653349404677929,auc,optseed6,9204,0.9834831429229145,0.510949333745979,4.208962614508542e-05,0.01653349404677929,0.0687917801435999,0.0003375422959478419,1636,100,16.36,10,31,15.36,9,30,False,35.95483798906207,35.89255086798221,0.011714064981788397,result/trials/trial_0019_info.arrow,result/trials/trial_0019_pop.arrow,result/trials/trial_0019_agent.arrow
20,TrialState.COMPLETE,0.016267776734906852,auc,optseed6,9204,0.6405991748371158,0.9155666385706605,5.9420648675414704e-05,0.016267776734906852,0.06861599405793513,0.0003596187175043328,1619,100,16.19,10,31,15.19,9,30,False,37.49355397792533,37.43101278296672,0.011778846848756075,result/trials/trial_0020_info.arrow,result/trials/trial_0020_pop.arrow,result/trials/trial_0020_agent.arrow
21,TrialState.COMPLETE,0.016695037104995692,auc,optseed6,9204,0.9312517780583631,0.6863016637417079,4.9517207229512264e-05,0.016695037104995692,0.0689230007427581,0.00032990839316662546,1626,100,16.26,10,32,15.26,9,31,False,35.91142348595895,35.84892034204677,0.011937557952478528,result/trials/trial_0021_info.arrow,result/trials/trial_0021_pop.arrow,result/trials/trial_0021_agent.arrow
22,TrialState.COMPLETE,0.016068224677250123,auc,optseed6,9204,0.5217801907013848,0.9802890145185644,5.446892795246348e-05,0.016068224677250123,0.06834364941817281,0.0003276388545019394,1665,100,16.65,10,32,15.65,9,31,False,38.11341254110448,38.04677656898275,0.01695813611149788,result/trials/trial_0022_info.arrow,result/trials/trial_0022_pop.arrow,result/trials/trial_0022_agent.arrow
23,TrialState.COMPLETE,0.016388993471409118,auc,optseed6,9204,0.896892911887742,0.8976097394853658,3.218618469918296e-05,0.016388993471409118,0.06870017331022531,0.00030638771973260704,1608,100,16.08,10,35,15.08,9,34,False,35.11343932012096,35.0561582359951,0.011901117861270905,result/trials/trial_0023_info.arrow,result/trials/trial_0023_pop.arrow,result/trials/trial_0023_agent.arrow
24,TrialState.COMPLETE,0.016880643272173538,auc,optseed6,9204,0.912187183332368,0.5811648831607739,4.7041346868036646e-05,0.016880643272173538,0.06873235949492448,0.00038829743335809194,1550,100,15.5,11,31,14.5,10,30,False,35.11021191184409,35.04696746007539,0.01194798806682229,result/trials/trial_0024_info.arrow,result/trials/trial_0024_pop.arrow,result/trials/trial_0024_agent.arrow
