trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
0,TrialState.COMPLETE,0.02105931368154549,auc,optseed3,6202,0.9104568167465054,0.9698482942980018,8e-05,0.02105931368154549,0.09571,0.0005266666666666667,1344,100,13.44,9,22,12.44,8,21,False,6.174730077036656,6.103999847895466,0.014257124974392354
1,TrialState.COMPLETE,0.021326916419071716,auc,optseed3,6202,0.7585938738072986,0.8592121882384196,7.000000000000001e-05,0.021326916419071716,0.09794,0.0004966666666666666,1335,100,13.35,9,23,12.35,8,22,False,5.710408275946975,5.6396142459707335,0.01209272991400212
2,TrialState.COMPLETE,0.022730872392296764,auc,optseed3,6202,0.6280096682530655,0.5771460218773491,5e-05,0.022730872392296764,0.09737000000000001,0.0006766666666666667,1305,100,13.05,8,26,12.05,7,25,False,5.53997766203247,5.476460185949691,0.012337932945229113
3,TrialState.COMPLETE,0.022476483785693148,auc,optseed3,6202,0.7746264683239003,0.7528040246527377,7.000000000000001e-05,0.022476483785693148,0.09777000000000001,0.0006900000000000001,1274,100,12.74,8,26,11.74,7,25,False,5.889922717004083,5.826887476025149,0.012288673082366586
4,TrialState.COMPLETE,0.021415887783484144,auc,optseed3,6202,0.8150930329081386,0.8744539679144065,7.000000000000001e-05,0.021415887783484144,0.09713,0.00041,1330,100,13.3,9,24,12.3,8,23,False,5.623126604943536,5.559721001074649,0.01238761399872601
5,TrialState.COMPLETE,0.022064547135011534,auc,optseed3,6202,0.8054941026990805,0.7812406165425179,6e-05,0.022064547135011534,0.09748,0.0005433333333333333,1246,100,12.46,8,22,11.46,7,21,False,5.261321412981488,5.200250074965879,0.011844907072372735
6,TrialState.COMPLETE,0.022564577572281523,auc,optseed3,6202,0.6518923016550431,0.6740259062911753,3e-05,0.022564577572281523,0.09754000000000002,0.0005266666666666667,1270,100,12.7,9,22,11.7,8,21,False,5.710845140973106,5.651554883923382,0.011867068009451032
7,TrialState.COMPLETE,0.020856160550763878,auc,optseed3,6202,0.8090207032423089,0.9476218080310373,1e-05,0.020856160550763878,0.09591999999999999,0.00037999999999999997,1370,100,13.7,9,27,12.7,8,26,False,5.646432074951008,5.577821010025218,0.011978368973359466
8,TrialState.COMPLETE,0.022405258573260697,auc,optseed3,6202,0.692872608761144,0.6333756226200886,6e-05,0.022405258573260697,0.09733999999999998,0.0006566666666666666,1300,100,13.0,9,24,12.0,8,23,False,5.544822247931734,5.478192736045457,0.012378853047266603
9,TrialState.COMPLETE,0.02123526561134234,auc,optseed3,6202,0.7841200797422125,0.8448158386221483,3e-05,0.02123526561134234,0.09738000000000001,0.00036333333333333335,1349,100,13.49,9,26,12.49,8,25,False,6.04970629804302,5.981905852095224,0.011928037973120809
10,TrialState.COMPLETE,0.021364874441691776,auc,optseed3,6202,0.8707723686332649,0.827925752822016,1e-05,0.021364874441691776,0.09708000000000001,0.0005333333333333334,1305,100,13.05,9,22,12.05,8,21,False,5.301928463042714,5.241874097962864,0.012218451010994613
11,TrialState.COMPLETE,0.021099206027626896,auc,optseed3,6202,0.7752358762352909,0.872106166825998,7.000000000000001e-05,0.021099206027626896,0.09713999999999999,0.00033666666666666665,1350,100,13.5,9,23,12.5,8,22,False,5.522862003999762,5.454285278916359,0.01199889904819429
