dataset,network,strategy,strategy_label,info_label,info_name,mean_num_shared,mean_total_shared_ratio,mean_num_viewed,mean_total_viewed_ratio,mean_num_fst_viewed,mean_total_fst_viewed_ratio,degree_level,attachment_edges_m,target_avg_degree,triad_probability,requested_seed,actual_seed,config_path,graph_path,num_nodes,num_edges,avg_degree,avg_clustering,transitivity,largest_connected_component_ratio,max_degree
powerlaw_degree,pld_deg20_seed3,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,145.56,0.14556,2029.79,2.02979,1685.31,1.68531,deg20,10,20,0.0,20263619,20263619,v2/test_2/network/network-pld_deg20_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg20_seed3/edgelist.txt,1000,9900,19.8,0.06490697455755866,0.05475753694922294,1.0,185
powerlaw_degree,pld_deg30_seed1,balance,"Balance (0.8, 0.8)",0,misinformation,597.74,0.59774,9184.73,9.18473,4048.37,4.04837,deg30,15,30,0.0,20261669,20261669,v2/test_2/network/network-pld_deg30_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed1/edgelist.txt,1000,14775,29.55,0.07905321322827692,0.07398341775375647,1.0,197
powerlaw_degree,pld_deg30_seed1,balance,"Balance (0.8, 0.8)",1,corrective,645.28,0.64528,11154.49,11.15449,6428.25,6.42825,deg30,15,30,0.0,20261669,20261669,v2/test_2/network/network-pld_deg30_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed1/edgelist.txt,1000,14775,29.55,0.07905321322827692,0.07398341775375647,1.0,197
powerlaw_degree,pld_deg30_seed1,balance,"Balance (0.8, 0.8)",2,observational,320.85714285714283,0.32085714285714284,4707.428571428572,4.707428571428571,1001.8571428571429,1.001857142857143,deg30,15,30,0.0,20261669,20261669,v2/test_2/network/network-pld_deg30_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed1/edgelist.txt,1000,14775,29.55,0.07905321322827692,0.07398341775375647,1.0,197
powerlaw_degree,pld_deg30_seed1,balance,"Balance (0.8, 0.8)",3,behavior-guiding,151.46,0.15146,2906.53,2.90653,2340.91,2.34091,deg30,15,30,0.0,20261669,20261669,v2/test_2/network/network-pld_deg30_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed1/edgelist.txt,1000,14775,29.55,0.07905321322827692,0.07398341775375647,1.0,197
powerlaw_degree,pld_deg30_seed1,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,600.14,0.60014,9234.83,9.23483,4054.96,4.05496,deg30,15,30,0.0,20261669,20261669,v2/test_2/network/network-pld_deg30_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed1/edgelist.txt,1000,14775,29.55,0.07905321322827692,0.07398341775375647,1.0,197
powerlaw_degree,pld_deg30_seed1,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,602.61,0.60261,10344.58,10.34458,6031.57,6.031569999999999,deg30,15,30,0.0,20261669,20261669,v2/test_2/network/network-pld_deg30_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed1/edgelist.txt,1000,14775,29.55,0.07905321322827692,0.07398341775375647,1.0,197
powerlaw_degree,pld_deg30_seed1,certainty_high,"Certainty high (0.9, 0.5)",2,observational,339.2631578947368,0.3392631578947368,5054.526315789473,5.054526315789474,1086.9473684210527,1.0869473684210527,deg30,15,30,0.0,20261669,20261669,v2/test_2/network/network-pld_deg30_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed1/edgelist.txt,1000,14775,29.55,0.07905321322827692,0.07398341775375647,1.0,197
powerlaw_degree,pld_deg30_seed1,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,208.24,0.20824,3737.11,3.7371100000000004,2862.24,2.86224,deg30,15,30,0.0,20261669,20261669,v2/test_2/network/network-pld_deg30_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed1/edgelist.txt,1000,14775,29.55,0.07905321322827692,0.07398341775375647,1.0,197
powerlaw_degree,pld_deg30_seed1,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,603.07,0.6030700000000001,9254.06,9.254059999999999,4067.9,4.0679,deg30,15,30,0.0,20261669,20261669,v2/test_2/network/network-pld_deg30_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed1/edgelist.txt,1000,14775,29.55,0.07905321322827692,0.07398341775375647,1.0,197
