trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
0,TrialState.COMPLETE,0.01637783636795672,auc,optseed3,6202,0.9104568167465054,0.9698482942980018,4.2089626145085416e-05,0.01637783636795672,0.0683560287199802,0.00034146240818684495,1612,100,16.12,11,33,15.12,10,32,False,35.06426262005698,34.99447794095613,0.01484681200236082
1,TrialState.COMPLETE,0.01656669317372639,auc,optseed3,6202,0.7585938738072986,0.8592121882384196,5.942064867541471e-05,0.01656669317372639,0.06866551126516464,0.0004384336056779731,1612,100,16.12,10,31,15.12,9,30,False,34.63442593906075,34.56780874694232,0.012260671937838197
2,TrialState.COMPLETE,0.016827707747740398,auc,optseed3,6202,0.6280096682530655,0.5771460218773491,5.199306759098787e-05,0.016827707747740398,0.06874721465709335,0.00040934224643063467,1572,100,15.72,11,29,14.72,10,28,False,34.69311336893588,34.62658388889395,0.017461541923694313
3,TrialState.COMPLETE,0.016738972426871078,auc,optseed3,6202,0.7746264683239003,0.7528040246527377,6.189650903689034e-05,0.016738972426871078,0.068984897251795,0.0004167698275150615,1570,100,15.7,10,29,14.7,9,28,False,35.16759071697015,35.09960128902458,0.011977239046245813
4,TrialState.COMPLETE,0.016988761542152148,auc,optseed3,6202,0.8150930329081386,0.8744539679144065,4.208962614508542e-05,0.016988761542152148,0.0688115870264917,0.00033919286952215896,1523,100,15.23,10,27,14.23,9,26,False,34.32689655595459,34.25606439495459,0.019643167965114117
5,TrialState.COMPLETE,0.01645830296306152,auc,optseed3,6202,0.8054941026990805,0.7812406165425179,4.208962614508542e-05,0.01645830296306152,0.06895766278781877,0.0003292894280762565,1617,100,16.17,10,29,15.17,9,28,False,36.20648933504708,36.143930240068585,0.012093729921616614
6,TrialState.COMPLETE,0.016656567115061936,auc,optseed3,6202,0.6518923016550431,0.6740259062911753,2.9710324337707352e-05,0.016656567115061936,0.06894280762564992,0.0003243377073533053,1632,100,16.32,11,30,15.32,10,29,False,36.47191037994344,36.410350607009605,0.012011009035632014
7,TrialState.COMPLETE,0.01643084739063914,auc,optseed3,6202,0.7438798526226359,0.8492430556870781,3.9613765783609805e-05,0.01643084739063914,0.068729883634563,0.0003253693158372534,1628,100,16.28,10,31,15.28,9,30,False,34.80977950093802,34.74281475599855,0.012183370999991894
8,TrialState.COMPLETE,0.016586508253447887,auc,optseed3,6202,0.8657227208719535,0.6540295139906885,5.199306759098788e-05,0.016586508253447887,0.06889576627878188,0.00042584798217380537,1633,100,16.33,10,30,15.33,9,29,False,36.43337409407832,36.3626703240443,0.019653237890452147
9,TrialState.COMPLETE,0.016732248594508482,auc,optseed3,6202,0.6856791963091161,0.8898200641280525,2.723446397623174e-05,0.016732248594508482,0.06878435256251547,0.00034166872988363454,1582,100,15.82,10,35,14.82,9,34,False,33.907015291042626,33.834898284985684,0.019401574973016977
