trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
0,TrialState.COMPLETE,0.01671786084022878,auc,optseed2,5201,0.7522627707434957,0.548229620364149,4.2089626145085416e-05,0.01671786084022878,0.06877197326070811,0.0003936617974746225,1611,100,16.11,10,31,15.11,9,30,False,35.339889603084885,35.275014622020535,0.01454168907366693
1,TrialState.COMPLETE,0.01657879631746806,auc,optseed2,5201,0.8593272173219653,0.6644519884340043,4.9517207229512264e-05,0.01657879631746806,0.0688437732111909,0.0005087893042832384,1635,100,16.35,11,31,15.35,10,30,False,37.70303754496854,37.63870788004715,0.011902217986062169
2,TrialState.COMPLETE,0.01678978149398811,auc,optseed2,5201,0.9417362110380071,0.9569431096735215,3.466204506065858e-05,0.01678978149398811,0.06843278039118593,0.00037220434100850047,1560,100,15.6,10,30,14.6,9,29,False,37.24677287903614,37.18531709595118,0.011833767988719046
3,TrialState.COMPLETE,0.016485765613766808,auc,optseed2,5201,0.5390539633476925,0.5342426601739045,5.199306759098787e-05,0.016485765613766808,0.06880911116613023,0.00034806470248411323,1677,100,16.77,10,32,15.77,9,31,False,36.1141476649791,36.049941421020776,0.011889837915077806
4,TrialState.COMPLETE,0.01647734355543394,auc,optseed2,5201,0.7069802131744076,0.8674753130072764,6.437236939836594e-05,0.01647734355543394,0.06881901460757613,0.00042192786993480236,1632,100,16.32,10,31,15.32,9,30,False,33.96454224793706,33.89746173995081,0.017014326993376017
5,TrialState.COMPLETE,0.01668271075676535,auc,optseed2,5201,0.752704759177037,0.6296174114485883,2.7234463976231744e-05,0.01668271075676535,0.06877197326070811,0.00042914912932243956,1592,100,15.92,10,31,14.92,9,30,False,36.664998386986554,36.60179597500246,0.012295163003727794
6,TrialState.COMPLETE,0.016627195776220117,auc,optseed2,5201,0.6593381045323343,0.5070397242042128,6.189650903689032e-05,0.016627195776220117,0.06881406288685318,0.00037715606173145173,1613,100,16.13,10,30,15.13,9,29,False,36.274303711019456,36.21551276999526,0.011778156040236354
7,TrialState.COMPLETE,0.01701048864639899,auc,optseed2,5201,0.9089273576589321,0.8374492768322208,3.218618469918296e-05,0.01701048864639899,0.06876454567962367,0.0004192456878765371,1524,100,15.24,10,28,14.24,9,27,False,34.45035562699195,34.3877312609693,0.011773466947488487
8,TrialState.COMPLETE,0.01674830371563241,auc,optseed2,5201,0.512903944591979,0.8941247769786701,2.475860361475613e-05,0.01674830371563241,0.06877444912106957,0.00037220434100850047,1553,100,15.53,10,35,14.53,9,34,False,35.044122655992396,34.97455267002806,0.019421515055000782
9,TrialState.COMPLETE,0.016827934629963796,auc,optseed2,5201,0.9145533026873293,0.9578200284646889,4.208962614508542e-05,0.016827934629963796,0.06841049764793265,0.0004959973590822811,1555,100,15.55,10,29,14.55,9,28,False,36.73712986300234,36.66242941794917,0.0215733100194484
10,TrialState.COMPLETE,0.0165340927127927,auc,optseed2,5201,0.6838221234776483,0.9458533645205145,4.456548650656103e-05,0.0165340927127927,0.06847982173805398,0.00040108937855904927,1568,100,15.68,10,29,14.68,9,28,False,35.95028280594852,35.34506913309451,0.012075309990905225
11,TrialState.COMPLETE,0.01654567203084052,auc,optseed2,5201,0.6640186210445583,0.8163996214927662,6.437236939836594e-05,0.01654567203084052,0.06889081455805893,0.0003986135181975737,1616,100,16.16,10,30,15.16,9,29,False,37.14142380806152,36.78639503498562,0.012378002982586622
12,TrialState.COMPLETE,0.016886399721295423,auc,optseed2,5201,0.5,0.6046794977995277,3.9613765783609805e-05,0.016886399721295423,0.06868779400841793,0.0003573491788396468,1562,100,15.62,10,30,14.62,9,29,False,36.39630751404911,36.047668074956164,0.012464754050597548
13,TrialState.COMPLETE,0.016391624499180874,auc,optseed2,5201,0.5474944536102276,0.5,8.913097301312206e-05,0.016391624499180874,0.0688115870264917,0.0003647767599240737,1659,100,16.59,10,31,15.59,9,30,False,35.80108383798506,35.46223925205413,0.012030079029500484
14,TrialState.COMPLETE,0.016334847985960185,auc,optseed2,5201,0.5116637964157998,0.5,8.417925229017085e-05,0.016334847985960185,0.06880911116613024,0.0003705537674341834,1672,100,16.72,10,31,15.72,9,30,False,36.30301044299267,35.954980350099504,0.012572826002724469
15,TrialState.COMPLETE,0.01643454901477073,auc,optseed2,5201,0.5,0.5,8.417925229017085e-05,0.01643454901477073,0.0688115870264917,0.0003466204506065858,1653,100,16.53,10,29,15.53,9,28,False,36.21721410902683,35.872051470098086,0.011860837112180889
16,TrialState.COMPLETE,0.01645653497004757,auc,optseed2,5201,0.9999999999999999,0.5585908500475982,4.9517207229512264e-05,0.01645653497004757,0.0687422629363704,0.0003375422959478419,1630,100,16.3,10,29,15.3,9,28,False,37.3560718750814,37.058529097004794,0.011953429086133838
17,TrialState.COMPLETE,0.01637811024938145,auc,optseed2,5201,0.9999999999999999,0.5,7.6751671205744e-05,0.01637811024938145,0.06880911116613024,0.0003804572088800858,1666,100,16.66,10,31,15.66,9,30,False,36.36487362999469,36.06703795900103,0.012303592055104673
18,TrialState.COMPLETE,0.01637811024938145,auc,optseed2,5201,0.9999999999999999,0.5,7.6751671205744e-05,0.01637811024938145,0.06880911116613024,0.0003804572088800858,1666,100,16.66,10,31,15.66,9,30,False,36.22488803800661,35.91298540390562,0.012165591004304588
19,TrialState.COMPLETE,0.016384002471677338,auc,optseed2,5201,0.9597852830978635,0.5,7.179995048279277e-05,0.016384002471677338,0.06880663530576876,0.0003647767599240737,1662,100,16.62,10,31,15.62,9,30,False,36.70394252904225,36.32060926803388,0.01186776696704328
20,TrialState.COMPLETE,0.01636615954164078,auc,optseed2,5201,0.5,0.9999999999999999,4.951720722951226e-05,0.01636615954164078,0.06837335974251052,0.00034146240818684495,1628,100,16.28,9,32,15.28,8,31,False,37.27889820106793,36.963553776964545,0.012031980091705918
21,TrialState.COMPLETE,0.01636615954164078,auc,optseed2,5201,0.5,0.9999999999999999,4.951720722951226e-05,0.01636615954164078,0.06837335974251052,0.00034146240818684495,1628,100,16.28,9,32,15.28,8,31,False,36.8825004179962,36.599879323039204,0.012002849020063877
22,TrialState.COMPLETE,0.01636615954164078,auc,optseed2,5201,0.5,0.9999999999999999,4.951720722951226e-05,0.01636615954164078,0.06837335974251052,0.00034146240818684495,1628,100,16.28,9,32,15.28,8,31,False,37.65577781794127,37.28242176200729,0.011863367049954832
23,TrialState.COMPLETE,0.016217950759560906,auc,optseed2,5201,0.5683923426152824,0.9999999999999999,3.9613765783609805e-05,0.016217950759560906,0.06837335974251052,0.0003596187175043328,1641,100,16.41,9,32,15.41,8,31,False,37.324625310022384,36.925991061958484,0.012458133976906538
24,TrialState.COMPLETE,0.01627139992202857,auc,optseed2,5201,0.5916399705349549,0.9999999999999999,3.9613765783609805e-05,0.01627139992202857,0.06837335974251052,0.0003637451514401255,1635,100,16.35,9,32,15.35,8,31,False,37.826608777046204,37.36710620298982,0.012406673980876803
25,TrialState.COMPLETE,0.01617576342530568,auc,optseed2,5201,0.5466930475048336,0.9999999999999999,4.208962614508542e-05,0.01617576342530568,0.06837335974251052,0.0003530164232070645,1652,100,16.52,9,32,15.52,8,31,False,37.852853231015615,37.41813197499141,0.011846626992337406
26,TrialState.COMPLETE,0.016276959230759187,auc,optseed2,5201,0.5513046809903895,0.9788782560370892,5.942064867541471e-05,0.016276959230759187,0.06834612527853429,0.0003656020467112322,1628,100,16.28,10,32,15.28,9,31,False,35.182238886947744,34.71767694398295,0.011919428943656385
27,TrialState.COMPLETE,0.016413156549104687,auc,optseed2,5201,0.8702351655901661,0.5,7.922753156721961e-05,0.016413156549104687,0.0688115870264917,0.00036395147313691506,1657,100,16.57,10,31,15.57,9,30,False,36.9211780159967,36.499540749937296,0.011978178983554244
28,TrialState.COMPLETE,0.016521724492845693,auc,optseed2,5201,0.7734035891315705,0.9999999999999999,3.9613765783609805e-05,0.016521724492845693,0.068375835602872,0.0003911859371131468,1572,100,15.72,9,27,14.72,8,26,False,37.469547059969045,37.02236474794336,0.01202943897806108
29,TrialState.COMPLETE,0.016381365692109528,auc,optseed2,5201,0.9999999999999999,0.6914388534692146,4.704134686803664e-05,0.016381365692109528,0.0689230007427581,0.0002756457869109516,1656,100,16.56,10,31,15.56,9,30,False,35.01960356195923,34.576388837071136,0.011980968993157148
30,TrialState.COMPLETE,0.016797574755793573,auc,optseed2,5201,0.9248989299400017,0.5951195830601084,2.723446397623174e-05,0.016797574755793573,0.06871502847239416,0.0003647767599240737,1581,100,15.81,10,28,14.81,9,27,False,36.83109165204223,36.42669240699615,0.012008419027552009
31,TrialState.COMPLETE,0.01702417672207647,auc,optseed2,5201,0.7554351276380409,0.7402935215866222,4.456548650656103e-05,0.01702417672207647,0.06894775934637287,0.00034496987703226873,1537,100,15.37,10,29,14.37,9,28,False,36.13189849094488,35.66443056508433,0.011827456997707486
32,TrialState.COMPLETE,0.016378342426639693,auc,optseed2,5201,0.9999999999999999,0.7422346364412462,5.942064867541471e-05,0.016378342426639693,0.06891804902203516,0.00043224395477428406,1653,100,16.53,10,33,15.53,9,32,False,36.62129296106286,36.0885355679784,0.012504884973168373
33,TrialState.COMPLETE,0.016066276403974723,auc,optseed2,5201,0.6159281188992092,0.9145878697394032,5.199306759098787e-05,0.016066276403974723,0.0686283733597425,0.0003068003631261864,1658,100,16.58,10,31,15.58,9,30,False,34.51861204800662,34.073986234958284,0.011900378041900694
34,TrialState.COMPLETE,0.016742185721714157,auc,optseed2,5201,0.6113728346965439,0.8901161482432267,2.723446397623174e-05,0.016742185721714157,0.06878435256251547,0.00035095320623916814,1580,100,15.8,10,35,14.8,9,34,False,34.419645400950685,33.908977293991484,0.012023269082419574
35,TrialState.COMPLETE,0.01626231437152247,auc,optseed2,5201,0.6353623043564811,0.9999999999999999,3.466204506065858e-05,0.01626231437152247,0.06837335974251052,0.0003488899892712718,1633,100,16.33,9,32,15.33,8,31,False,36.927839373005554,36.61022429296281,0.012323483009822667
36,TrialState.COMPLETE,0.016665846022186247,auc,optseed2,5201,0.596357837081608,0.9618421835762176,3.218618469918296e-05,0.016665846022186247,0.06842535281010151,0.00043740199719402497,1574,100,15.74,10,30,14.74,9,29,False,35.32054023898672,34.96494888898451,0.012008559075184166
37,TrialState.COMPLETE,0.01626194784901085,auc,optseed2,5201,0.6246346592264298,0.9201876723521378,5.942064867541471e-05,0.01626194784901085,0.0685986630354048,0.00038066353057687546,1630,100,16.3,10,34,15.3,9,33,False,37.93444664706476,37.36686012998689,0.01206922996789217
38,TrialState.COMPLETE,0.01651483088660858,auc,optseed2,5201,0.5,0.7605307498727847,4.208962614508543e-05,0.01651483088660858,0.06893538004456548,0.0003598250392011224,1613,100,16.13,10,29,15.13,9,28,False,35.98552778502926,35.68122490902897,0.012067110044881701
39,TrialState.COMPLETE,0.016293666239866007,auc,optseed2,5201,0.6596312575888246,0.9999999999999999,3.7137905422134186e-05,0.016293666239866007,0.06837335974251052,0.00038891639844846086,1632,100,16.32,9,32,15.32,8,31,False,37.580659297062084,37.240722518996336,0.011972528998740017
40,TrialState.COMPLETE,0.016196284205355037,auc,optseed2,5201,0.5989621200078522,0.9126390162344429,6.932409012131716e-05,0.016196284205355037,0.06865313196335726,0.00035404803169101264,1668,100,16.68,10,35,15.68,9,34,False,34.46601587801706,33.78000440890901,0.011806837050244212
41,TrialState.COMPLETE,0.016274848357399525,auc,optseed2,5201,0.9999999999999999,0.9999999999999999,4.951720722951226e-05,0.016274848357399525,0.0683560287199802,0.00042502269538664686,1614,100,16.14,9,30,15.14,8,29,False,35.89198276097886,35.6252707199892,0.011974288965575397
42,TrialState.COMPLETE,0.016123100520363486,auc,optseed2,5201,0.682198489178204,0.9140709709825992,5.199306759098787e-05,0.016123100520363486,0.06863084922010398,0.0003488899892712718,1652,100,16.52,10,31,15.52,9,30,False,34.658650739933364,33.88279364001937,0.011984069016762078
43,TrialState.COMPLETE,0.01646106361767881,auc,optseed2,5201,0.5855998999133867,0.9901852746146373,5.446892795246349e-05,0.01646106361767881,0.06829908393166625,0.00037282330609886933,1572,100,15.72,10,32,14.72,9,31,False,38.120510202948935,37.46647250500973,0.011783975991420448
44,TrialState.COMPLETE,0.016280804589969358,auc,optseed2,5201,0.6427190523579309,0.9156852398341492,5.6944788313939085e-05,0.016280804589969358,0.06861599405793513,0.0003134026574234547,1619,100,16.19,10,31,15.19,9,30,False,38.00447522907052,37.05195237102453,0.01207610999699682
45,TrialState.COMPLETE,0.016309808020635516,auc,optseed2,5201,0.7411450990062866,0.9090881528373589,3.9613765783609805e-05,0.016309808020635516,0.06863332508046545,0.0003171164479656681,1633,100,16.33,10,35,15.33,9,34,False,34.92067938600667,34.08885789802298,0.011909307911992073
46,TrialState.COMPLETE,0.016223891322268248,auc,optseed2,5201,0.8210813248359367,0.9193298555463082,4.9517207229512264e-05,0.016223891322268248,0.06862589749938103,0.000351572171329537,1634,100,16.34,10,34,15.34,9,33,False,38.738607894978486,37.95339477597736,0.011912197922356427
47,TrialState.COMPLETE,0.016401857116411987,auc,optseed2,5201,0.7065420599564594,0.9164526706464864,5.199306759098787e-05,0.016401857116411987,0.0686184699182966,0.00037880663530576875,1589,100,15.89,10,31,14.89,9,30,False,38.10889759904239,37.32367249997333,0.012319362023845315
48,TrialState.COMPLETE,0.016526587480597158,auc,optseed2,5201,0.5,0.9166904250549404,5.446892795246348e-05,0.016526587480597158,0.06861599405793513,0.0003880911116613023,1578,100,15.78,10,32,14.78,9,31,False,36.984258117037825,36.254379549995065,0.01205491996370256
49,TrialState.COMPLETE,0.016271522617625208,auc,optseed2,5201,0.935158690845808,0.9174551698015522,7.179995048279278e-05,0.016271522617625208,0.0686184699182966,0.0004353387802261286,1631,100,16.31,10,34,15.31,9,33,False,37.388971705920994,36.68255470099393,0.011958957999013364
50,TrialState.COMPLETE,0.016702847798032175,auc,optseed2,5201,0.8919648726577076,0.9272520425382148,5.942064867541471e-05,0.016702847798032175,0.06861351819757366,0.0003909796154163572,1581,100,15.81,10,34,14.81,9,33,False,35.63375097804237,35.032014876022004,0.011713145999237895
51,TrialState.COMPLETE,0.016298380498492714,auc,optseed2,5201,0.7493576288826466,0.9216704452784434,7.179995048279277e-05,0.016298380498492714,0.06860113889576627,0.0004111991417017414,1638,100,16.38,10,34,15.38,9,33,False,37.54007555707358,36.813956763013266,0.012024629977531731
52,TrialState.COMPLETE,0.016167997983781105,auc,optseed2,5201,0.6196532548297163,0.9139648472765451,5.9420648675414704e-05,0.016167997983781105,0.0686283733597425,0.0003389865478253693,1644,100,16.44,10,31,15.44,9,30,False,35.08055357809644,34.35980540700257,0.012189360917545855
53,TrialState.COMPLETE,0.01602558538813437,auc,optseed2,5201,0.7436423455062905,0.9124400244814399,5.199306759098788e-05,0.01602558538813437,0.06865808368408022,0.0003565238920524882,1687,100,16.87,10,35,15.87,9,34,False,34.94899599405471,34.09643232601229,0.01204752002377063
54,TrialState.COMPLETE,0.016057477659230834,auc,optseed2,5201,0.8143945896741591,0.9124981261762941,6.437236939836594e-05,0.016057477659230834,0.06867789056697202,0.0003649830816208632,1681,100,16.81,10,33,15.81,9,32,False,34.866546759032644,34.009013543021865,0.011867296998389065
55,TrialState.COMPLETE,0.015956277010300973,auc,optseed2,5201,0.7800727972247581,0.9132455562577564,6.437236939836594e-05,0.015956277010300973,0.06863332508046546,0.0003249566724436742,1684,100,16.84,10,31,15.84,9,30,False,34.78822237101849,34.05921745405067,0.01199087908025831
56,TrialState.COMPLETE,0.016177586312991484,auc,optseed2,5201,0.837900700339417,0.9138986782731775,5.6944788313939085e-05,0.016177586312991484,0.06863332508046546,0.00032165552529504,1649,100,16.49,10,32,15.49,9,31,False,34.244856885052286,33.50868456601165,0.012268282007426023
57,TrialState.COMPLETE,0.016323077259955552,auc,optseed2,5201,0.5908454843149317,0.9156869333276159,5.446892795246349e-05,0.016323077259955552,0.06862589749938103,0.000362300899562598,1607,100,16.07,10,29,15.07,9,28,False,38.80989205103833,37.92385642405134,0.012263712007552385
58,TrialState.COMPLETE,0.016117767833940245,auc,optseed2,5201,0.9471880928596095,0.9106337755461814,5.446892795246348e-05,0.016117767833940245,0.06862342163901955,0.00038313939093835114,1672,100,16.72,10,35,15.72,9,34,False,34.572708743973635,33.84639149904251,0.012134119984693825
59,TrialState.COMPLETE,0.01638091625974877,auc,optseed2,5201,0.9999999999999999,0.9076502622133193,3.9613765783609805e-05,0.01638091625974877,0.06863580094082693,0.0003526037798134852,1619,100,16.19,10,35,15.19,9,34,False,34.41380854300223,33.49387908400968,0.01177120697684586
60,TrialState.COMPLETE,0.016270186483823716,auc,optseed2,5201,0.5925258472420614,0.9830111198068507,4.9517207229512264e-05,0.016270186483823716,0.06833374597672691,0.00031691012626887844,1640,100,16.4,10,33,15.4,9,32,False,36.88848870701622,36.137758238008246,0.01248458493500948
61,TrialState.COMPLETE,0.016273930280438047,auc,optseed2,5201,0.8209492148465627,0.9114278638979977,5.69447883139391e-05,0.016273930280438047,0.06863332508046545,0.00035776182223322606,1658,100,16.58,10,35,15.58,9,34,False,34.3543286039494,33.705207793042064,0.012176791089586914
62,TrialState.COMPLETE,0.01641826448080231,auc,optseed2,5201,0.5,0.9075834890727729,4.456548650656103e-05,0.01641826448080231,0.06865560782371874,0.00031629116117850957,1618,100,16.18,10,35,15.18,9,34,False,34.419104304979555,33.68798617296852,0.012046660063788295
63,TrialState.COMPLETE,0.016089604960531988,auc,optseed2,5201,0.7599207162693229,0.9804709035030013,6.437236939836594e-05,0.016089604960531988,0.06835107699925723,0.00032103656020467114,1650,100,16.5,10,32,15.5,9,31,False,37.05173313897103,36.509108091006055,0.012631037039682269
64,TrialState.COMPLETE,0.016134308430537474,auc,optseed2,5201,0.8333649684563378,0.9825681184422292,4.456548650656103e-05,0.016134308430537474,0.06833622183708839,0.0003660146901048114,1646,100,16.46,10,33,15.46,9,32,False,37.365544234984554,36.629650108050555,0.012127270107157528
65,TrialState.COMPLETE,0.015883549311318988,auc,optseed2,5201,0.913448123651761,0.979802502819179,5.69447883139391e-05,0.015883549311318988,0.06835107699925723,0.0003251629941404638,1682,100,16.82,10,33,15.82,9,32,False,35.721817458979785,35.22885336703621,0.011782436049543321
66,TrialState.COMPLETE,0.01624456666941777,auc,optseed2,5201,0.9225793193160355,0.9786728155894056,5.446892795246348e-05,0.01624456666941777,0.06834612527853429,0.000394487084261781,1623,100,16.23,10,29,15.23,9,28,False,35.289530010079034,34.73623131890781,0.012385093956254423
67,TrialState.COMPLETE,0.01599237656175612,auc,optseed2,5201,0.9283674200988246,0.9806411110393252,5.69447883139391e-05,0.01599237656175612,0.06835107699925723,0.00033919286952215896,1669,100,16.69,10,32,15.69,9,31,False,37.75286651297938,37.002237266045995,0.012127749971114099
68,TrialState.COMPLETE,0.015977213671661345,auc,optseed2,5201,0.9999999999999999,0.9808256309808225,4.456548650656103e-05,0.015977213671661345,0.06835107699925723,0.00028637451514401256,1673,100,16.73,10,35,15.73,9,34,False,37.756637915968895,36.991009184974246,0.01252435497008264
69,TrialState.COMPLETE,0.01590021830913914,auc,optseed2,5201,0.8908454342739407,0.9806892327180134,5.69447883139391e-05,0.01590021830913914,0.06835107699925723,0.00031608483948171993,1686,100,16.86,10,33,15.86,9,32,False,37.21422330196947,36.47532296006102,0.012411754112690687
70,TrialState.COMPLETE,0.016024032725233155,auc,optseed2,5201,0.9999999999999999,0.9822133702475196,4.7041346868036646e-05,0.016024032725233155,0.06833622183708839,0.00033919286952215896,1665,100,16.65,10,35,15.65,9,34,False,37.763046501087956,37.22164783801418,0.011893688002601266
71,TrialState.COMPLETE,0.015983176113372993,auc,optseed2,5201,0.9045744726169224,0.9809123410858339,5.446892795246348e-05,0.015983176113372993,0.06835107699925723,0.000317735413056037,1676,100,16.76,10,33,15.76,9,32,False,37.269790875026956,36.390720869996585,0.011846947018057108
72,TrialState.COMPLETE,0.016389705736191206,auc,optseed2,5201,0.9999999999999999,0.9854302229755796,5.199306759098788e-05,0.016389705736191206,0.06830651151275069,0.0002888503755054882,1586,100,15.86,11,31,14.86,10,30,False,37.12430062901694,36.508695096941665,0.012616836000233889
73,TrialState.COMPLETE,0.016024112707974297,auc,optseed2,5201,0.9999999999999999,0.9803738317997794,4.7041346868036646e-05,0.016024112707974297,0.06835107699925723,0.0002756457869109516,1666,100,16.66,10,35,15.66,9,34,False,37.187311648973264,36.44579548796173,0.011986138997599483
74,TrialState.COMPLETE,0.01630505549762457,auc,optseed2,5201,0.9999999999999999,0.995562784547962,5.199306759098787e-05,0.01630505549762457,0.06840307006684823,0.0003218618469918297,1621,100,16.21,10,31,15.21,9,30,False,37.030846526962705,36.38393442099914,0.012068250100128353
75,TrialState.COMPLETE,0.016428212852013457,auc,optseed2,5201,0.6090023447938543,0.9959166565576647,3.9613765783609805e-05,0.016428212852013457,0.06840059420648675,0.00039923248328794256,1615,100,16.15,10,32,15.15,9,31,False,37.8621618199395,37.11218039900996,0.01184892700985074
