trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
0,TrialState.COMPLETE,0.016752149513591455,auc,optseed5,8203,0.5567790001706887,0.7656276007637604,5.199306759098787e-05,0.016752149513591455,0.06898242139143353,0.0003804572088800858,1586,100,15.86,10,30,14.86,9,29,False,35.982106855139136,35.92017467785627,0.014637609012424946,result/trials/trial_0000_info.arrow,result/trials/trial_0000_pop.arrow,result/trials/trial_0000_agent.arrow
1,TrialState.COMPLETE,0.016588680729234088,auc,optseed5,8203,0.8885750423115399,0.7464338330154132,4.7041346868036646e-05,0.016588680729234088,0.06893785590492696,0.00040934224643063467,1610,100,16.1,10,39,15.1,9,38,False,35.70207594009116,35.646000650012866,0.01303668087348342,result/trials/trial_0001_info.arrow,result/trials/trial_0001_pop.arrow,result/trials/trial_0001_agent.arrow
2,TrialState.COMPLETE,0.016405942691909373,auc,optseed5,8203,0.8843293566911044,0.7573858877483215,3.71379054221342e-05,0.016405942691909373,0.0689452834860114,0.0003911859371131468,1638,100,16.38,10,32,15.38,9,31,False,35.58615454705432,35.52267183107324,0.019376314943656325,result/trials/trial_0002_info.arrow,result/trials/trial_0002_pop.arrow,result/trials/trial_0002_agent.arrow
3,TrialState.COMPLETE,0.016342414902020045,auc,optseed5,8203,0.751299510248167,0.9367737035662445,6.684822975984154e-05,0.016342414902020045,0.06853924238672938,0.0004039778823141042,1618,100,16.18,11,31,15.18,10,30,False,33.71533795003779,33.654927380150184,0.019559036940336227,result/trials/trial_0003_info.arrow,result/trials/trial_0003_pop.arrow,result/trials/trial_0003_agent.arrow
4,TrialState.COMPLETE,0.016765118799545214,auc,optseed5,8203,0.7731634575514126,0.8034891675434828,4.9517207229512264e-05,0.016765118799545214,0.06898737311215647,0.0003375422959478419,1543,100,15.43,10,32,14.43,9,31,False,34.47998770000413,34.41614037984982,0.016497581964358687,result/trials/trial_0004_info.arrow,result/trials/trial_0004_pop.arrow,result/trials/trial_0004_agent.arrow
5,TrialState.COMPLETE,0.01630861319499896,auc,optseed5,8203,0.5179685057031768,0.7887073037749057,5.446892795246348e-05,0.01630861319499896,0.06898242139143353,0.000428323842535281,1645,100,16.45,10,30,15.45,9,29,False,35.40902545512654,35.34549106913619,0.01868966594338417,result/trials/trial_0005_info.arrow,result/trials/trial_0005_pop.arrow,result/trials/trial_0005_agent.arrow
6,TrialState.COMPLETE,0.01661696403468473,auc,optseed5,8203,0.7704946524593147,0.6265660364946863,3.218618469918296e-05,0.01661696403468473,0.06874721465709335,0.0004437979697945036,1601,100,16.01,10,33,15.01,9,32,False,36.279569771140814,36.21397463185713,0.017983098048716784,result/trials/trial_0006_info.arrow,result/trials/trial_0006_pop.arrow,result/trials/trial_0006_agent.arrow
7,TrialState.COMPLETE,0.016383629365684976,auc,optseed5,8203,0.9853912933419556,0.9174483681043546,7.427581084426839e-05,0.016383629365684976,0.0686184699182966,0.0004423537179169761,1616,100,16.16,10,34,15.16,9,33,False,36.936185660073534,36.882308626081795,0.012038328917697072,result/trials/trial_0007_info.arrow,result/trials/trial_0007_pop.arrow,result/trials/trial_0007_agent.arrow
8,TrialState.COMPLETE,0.01700778673706187,auc,optseed5,8203,0.5785422154496174,0.7405387827836348,5.199306759098787e-05,0.01700778673706187,0.06894775934637287,0.0003705537674341834,1543,100,15.43,10,30,14.43,9,29,False,35.066963931079954,35.00281973811798,0.01892590895295143,result/trials/trial_0008_info.arrow,result/trials/trial_0008_pop.arrow,result/trials/trial_0008_agent.arrow
9,TrialState.COMPLETE,0.016674505518011234,auc,optseed5,8203,0.7525686607362092,0.6440451607037911,4.456548650656103e-05,0.016674505518011234,0.06888091111661303,0.0003887100767516712,1614,100,16.14,11,31,15.14,10,30,False,35.239717742893845,35.176255117869005,0.01782081602141261,result/trials/trial_0009_info.arrow,result/trials/trial_0009_pop.arrow,result/trials/trial_0009_agent.arrow
10,TrialState.COMPLETE,0.01663464169516419,auc,optseed5,8203,0.9577928276263463,0.8578029936880829,4.7041346868036646e-05,0.01663464169516419,0.0686704629858876,0.00033692333085747297,1596,100,15.96,10,31,14.96,9,30,False,34.44342907611281,34.37990009994246,0.018741347128525376,result/trials/trial_0010_info.arrow,result/trials/trial_0010_pop.arrow,result/trials/trial_0010_agent.arrow
11,TrialState.COMPLETE,0.01612154087040544,auc,optseed5,8203,0.9311764942576992,0.983428631226871,4.456548650656103e-05,0.01612154087040544,0.06833622183708839,0.0002954526698027565,1636,100,16.36,10,35,15.36,9,34,False,36.420413963962346,36.355935965897515,0.019408085150644183,result/trials/trial_0011_info.arrow,result/trials/trial_0011_pop.arrow,result/trials/trial_0011_agent.arrow
12,TrialState.COMPLETE,0.01673303732068522,auc,optseed5,8203,0.8314449518339551,0.840448744779287,1.733102253032929e-05,0.01673303732068522,0.06876454567962367,0.000402946273830156,1574,100,15.74,10,31,14.74,9,30,False,34.458181336987764,34.39042020193301,0.019290312891826034,result/trials/trial_0012_info.arrow,result/trials/trial_0012_pop.arrow,result/trials/trial_0012_agent.arrow
13,TrialState.COMPLETE,0.017031275726075885,auc,optseed5,8203,0.7968946825904224,0.8741071582356104,4.208962614508542e-05,0.017031275726075885,0.0688016835850458,0.00033011471486341505,1507,100,15.07,10,27,14.07,9,26,False,33.58564522699453,33.526879105949774,0.01694484706968069,result/trials/trial_0013_info.arrow,result/trials/trial_0013_pop.arrow,result/trials/trial_0013_agent.arrow
14,TrialState.COMPLETE,0.01683338349056179,auc,optseed5,8203,0.6163158661674815,0.5735772243175852,3.9613765783609805e-05,0.01683338349056179,0.06874721465709335,0.00037715606173145173,1584,100,15.84,10,29,14.84,9,28,False,35.441928325919434,35.37468709703535,0.01966030802577734,result/trials/trial_0014_info.arrow,result/trials/trial_0014_pop.arrow,result/trials/trial_0014_agent.arrow
15,TrialState.COMPLETE,0.016669424168415336,auc,optseed5,8203,0.821368208077579,0.7157933532638814,1.4855162168853678e-05,0.016669424168415336,0.06895023520673434,0.00032309977717256744,1604,100,16.04,10,32,15.04,9,31,False,35.20664371899329,35.152567733079195,0.012366442941129208,result/trials/trial_0015_info.arrow,result/trials/trial_0015_pop.arrow,result/trials/trial_0015_agent.arrow
16,TrialState.COMPLETE,0.01655164348614472,auc,optseed5,8203,0.8777494141199198,0.9452727897063962,5.69447883139391e-05,0.01655164348614472,0.06847982173805398,0.000426673268960964,1565,100,15.65,10,27,14.65,9,26,False,33.69578114314936,33.63050907710567,0.018938509980216622,result/trials/trial_0016_info.arrow,result/trials/trial_0016_pop.arrow,result/trials/trial_0016_agent.arrow
17,TrialState.COMPLETE,0.01644001776465554,auc,optseed5,8203,0.8398744166850746,0.9960553459891058,3.9613765783609805e-05,0.01644001776465554,0.06840307006684823,0.0003523974581166955,1596,100,15.96,10,29,14.96,9,28,False,36.44178427080624,36.37925275694579,0.01856370479799807,result/trials/trial_0017_info.arrow,result/trials/trial_0017_pop.arrow,result/trials/trial_0017_agent.arrow
18,TrialState.COMPLETE,0.01670223383933853,auc,optseed5,8203,0.6835019937898019,0.8930693436245029,3.218618469918296e-05,0.01670223383933853,0.06879920772468433,0.0003977882314104151,1573,100,15.73,10,35,14.73,9,34,False,33.67078218399547,33.61117207305506,0.018179989885538816,result/trials/trial_0018_info.arrow,result/trials/trial_0018_pop.arrow,result/trials/trial_0018_agent.arrow
19,TrialState.COMPLETE,0.01658996187019991,auc,optseed5,8203,0.6085289222702284,0.6213658928403993,3.713790542213419e-05,0.01658996187019991,0.0687224560534786,0.0005401502021952628,1627,100,16.27,10,34,15.27,9,33,False,35.55183432903141,35.488675717962906,0.01796204806305468,result/trials/trial_0019_info.arrow,result/trials/trial_0019_pop.arrow,result/trials/trial_0019_agent.arrow
20,TrialState.COMPLETE,0.016441756301628776,auc,optseed5,8203,0.6327473378841011,0.8165444916270781,6.437236939836594e-05,0.016441756301628776,0.06887595939589007,0.00038293306924156145,1626,100,16.26,10,30,15.26,9,29,False,36.17321696993895,36.119460196001455,0.011867548106238246,result/trials/trial_0020_info.arrow,result/trials/trial_0020_pop.arrow,result/trials/trial_0020_agent.arrow
21,TrialState.COMPLETE,0.01656293594958721,auc,optseed5,8203,0.9811305112833042,0.748462321204288,3.961376578360981e-05,0.01656293594958721,0.06895766278781877,0.0004192456878765371,1608,100,16.08,10,39,15.08,9,38,False,35.44400379015133,35.37708634394221,0.01906531979329884,result/trials/trial_0021_info.arrow,result/trials/trial_0021_pop.arrow,result/trials/trial_0021_agent.arrow
