trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
0,TrialState.COMPLETE,0.01635332542460444,auc,optseed3,6203,0.9360858079656071,0.8538300079102035,4.9517207229512264e-05,0.01635332542460444,0.06873235949492448,0.00039056697202277793,1659,100,16.59,10,31,15.59,9,30,False,35.09413012606092,35.03231182997115,0.014558437978848815
1,TrialState.COMPLETE,0.016343967089782384,auc,optseed3,6203,0.8092130882164572,0.5005577058861307,7.427581084426839e-05,0.016343967089782384,0.06880663530576876,0.0003581744656268053,1666,100,16.66,10,31,15.66,9,30,False,35.74164492893033,35.69171235989779,0.01208226999733597
2,TrialState.COMPLETE,0.016492853393630037,auc,optseed3,6203,0.6775402386257464,0.8983472312823659,1.733102253032929e-05,0.016492853393630037,0.06869769744986383,0.000296277956589915,1589,100,15.89,10,35,14.89,9,34,False,34.91452112502884,34.85301351197995,0.01737177197355777
3,TrialState.COMPLETE,0.01636627681257955,auc,optseed3,6203,0.9709011415873456,0.9701167767055071,3.4662045060658575e-05,0.01636627681257955,0.0683560287199802,0.0003103078319716101,1611,100,16.11,11,33,15.11,10,32,False,34.7991085780086,34.74118145601824,0.019012629985809326
4,TrialState.COMPLETE,0.01637228606354249,auc,optseed3,6203,0.7483392315006011,0.9419205384956151,4.951720722951226e-05,0.01637228606354249,0.06847239415696954,0.00036023768259470164,1601,100,16.01,10,31,15.01,9,30,False,33.28418939409312,33.228759762016125,0.012443394982255995
5,TrialState.COMPLETE,0.016847743133918455,auc,optseed3,6203,0.7357269215354321,0.6833836950643047,5.199306759098787e-05,0.016847743133918455,0.06891062144095074,0.00037447387967318646,1619,100,16.19,10,32,15.19,9,31,False,35.400842380011454,35.34514572506305,0.01210656005423516
6,TrialState.COMPLETE,0.016770154555873516,auc,optseed3,6203,0.9344184072427777,0.7061827599810797,3.7137905422134186e-05,0.016770154555873516,0.0689130973013122,0.00036477675992407357,1610,100,16.1,10,29,15.1,9,28,False,35.25207704596687,35.196436390979216,0.01183691795449704
7,TrialState.COMPLETE,0.01632290462414858,auc,optseed3,6203,0.805563576588383,0.6465173975832713,4.2089626145085416e-05,0.01632290462414858,0.0689031938598663,0.00031608483948171993,1653,100,16.53,11,31,15.53,10,30,False,36.72375644906424,36.66654837608803,0.011959847994148731
8,TrialState.COMPLETE,0.0165147898156358,auc,optseed3,6203,0.9661467979075005,0.646091268985626,4.9517207229512264e-05,0.0165147898156358,0.0689031938598663,0.00040356523892052485,1611,100,16.11,11,31,15.11,10,30,False,36.952221794985235,36.89183261594735,0.01717898901551962
9,TrialState.COMPLETE,0.016650141239141044,auc,optseed3,6203,0.9576347062547205,0.7793380668547958,3.9613765783609805e-05,0.016650141239141044,0.06895023520673434,0.00031608483948171993,1595,100,15.95,10,29,14.95,9,28,False,36.30077136703767,36.243043989059515,0.012056409963406622
10,TrialState.COMPLETE,0.016642698354489862,auc,optseed3,6203,0.7367415250036572,0.7300063175020273,3.713790542213419e-05,0.016642698354489862,0.0689948006932409,0.00043327556325823227,1581,100,15.81,10,31,14.81,9,30,False,35.18346999096684,35.12783358700108,0.0119545889319852
11,TrialState.COMPLETE,0.016746549109933805,auc,optseed3,6203,0.8761300755216581,0.6703120305578126,6.684822975984154e-05,0.016746549109933805,0.0688635800940827,0.00039097961541635716,1608,100,16.08,11,31,15.08,10,30,False,37.4546771380119,37.39949714799877,0.011700356029905379
12,TrialState.COMPLETE,0.016879124532351346,auc,optseed3,6203,0.9945102025492027,0.5984919776468616,1.2379301807378066e-05,0.016879124532351346,0.0686803664273335,0.00034166872988363454,1581,100,15.81,10,28,14.81,9,27,False,35.67850414698478,35.624056195956655,0.011744135990738869
13,TrialState.COMPLETE,0.01694166236466562,auc,optseed3,6203,0.702663079657496,0.5963899117006161,1.733102253032929e-05,0.01694166236466562,0.06871502847239416,0.0003523974581166955,1561,100,15.61,10,29,14.61,9,28,False,36.58377424592618,36.53128694801126,0.011917729047127068
14,TrialState.COMPLETE,0.01638284564422326,auc,optseed3,6203,0.5097933528695691,0.7971491914064103,3.466204506065858e-05,0.01638284564422326,0.0689948006932409,0.0003134026574234546,1603,100,16.03,10,31,15.03,9,30,False,34.56220221298281,34.507046953891404,0.011870207032188773
15,TrialState.COMPLETE,0.016433629904794713,auc,optseed3,6203,0.8150220329221916,0.8657534062868026,6.437236939836593e-05,0.016433629904794713,0.06881901460757613,0.0004186267227861682,1650,100,16.5,10,33,15.5,9,32,False,34.01911045901943,33.9561664799694,0.01828421198297292
16,TrialState.COMPLETE,0.016783168616604456,auc,optseed3,6203,0.9581011241558135,0.6049302242262086,4.7041346868036646e-05,0.016783168616604456,0.06868779400841793,0.00040108937855904927,1575,100,15.75,10,28,14.75,9,27,False,35.848858101060614,35.786448997911066,0.012170991045422852
17,TrialState.COMPLETE,0.016544281144003022,auc,optseed3,6203,0.9504961492972908,0.7625189277744115,6.189650903689034e-05,0.016544281144003022,0.06895766278781877,0.0004935214987208056,1625,100,16.25,10,32,15.25,9,31,False,35.45179288100917,35.39700732601341,0.011895978008396924
18,TrialState.COMPLETE,0.01620556607302888,auc,optseed3,6203,0.8520666789733687,0.7243121387450486,3.218618469918297e-05,0.01620556607302888,0.0689031938598663,0.0003497152760584303,1682,100,16.82,10,32,15.82,9,31,False,35.48955564806238,35.422959806979634,0.022263988037593663
19,TrialState.COMPLETE,0.016580027786512627,auc,optseed3,6203,0.7609081946118412,0.8482794871530828,2.9710324337707352e-05,0.016580027786512627,0.068729883634563,0.00037880663530576875,1603,100,16.03,10,31,15.03,9,30,False,34.090911061968654,34.020992561941966,0.019169421982951462
20,TrialState.COMPLETE,0.016612352100323465,auc,optseed3,6203,0.8669522568456531,0.9343036586339624,5.942064867541471e-05,0.016612352100323465,0.06855162168853676,0.00042543533878022614,1595,100,15.95,10,32,14.95,9,31,False,36.06518444803078,36.00871450302657,0.01191039802506566
21,TrialState.COMPLETE,0.0164423373878515,auc,optseed3,6203,0.8632502437266962,0.8546960371171739,4.7041346868036646e-05,0.0164423373878515,0.06874721465709334,0.0003781876702153999,1629,100,16.29,10,31,15.29,9,30,False,34.658439978025854,34.60651599592529,0.01175348600372672
22,TrialState.COMPLETE,0.016724998997529897,auc,optseed3,6203,0.7912710585400722,0.893434133882409,3.7137905422134186e-05,0.016724998997529897,0.06877692498143104,0.00034331930345795166,1563,100,15.63,10,35,14.63,9,34,False,33.16834304097574,33.101437467033975,0.017915706965141
23,TrialState.COMPLETE,0.016441912247164524,auc,optseed3,6203,0.989933025301193,0.895420851234014,1.733102253032929e-05,0.016441912247164524,0.06871750433275563,0.0003460014855162169,1613,100,16.13,10,35,15.13,9,34,False,34.62685057206545,34.570788692100905,0.011586323962546885
24,TrialState.COMPLETE,0.01695641071361123,auc,optseed3,6203,0.8815349818094058,0.7721409200467009,4.208962614508542e-05,0.01695641071361123,0.06898242139143353,0.0003647767599240737,1570,100,15.7,10,32,14.7,9,31,False,36.20304731500801,36.14005765505135,0.017022738000378013
25,TrialState.COMPLETE,0.016495275448936954,auc,optseed3,6203,0.690764129599468,0.6547324285153322,5.942064867541471e-05,0.016495275448936954,0.06889576627878188,0.0004256416604770158,1642,100,16.42,10,32,15.42,9,31,False,37.57498950092122,37.514685653033666,0.018642215989530087
26,TrialState.COMPLETE,0.016808591656909126,auc,optseed3,6203,0.5081064505142594,0.5139710276964243,4.456548650656103e-05,0.016808591656909126,0.06877940084179253,0.0003548733184781712,1587,100,15.87,10,29,14.87,9,28,False,34.82445753098,34.76915695006028,0.011783277033828199
27,TrialState.COMPLETE,0.016517300639208147,auc,optseed3,6203,0.5162890812013374,0.6464768860380781,3.961376578360981e-05,0.016517300639208147,0.0689031938598663,0.0003117520838491376,1617,100,16.17,11,31,15.17,10,30,False,36.93748110497836,36.87551172601525,0.016773115028627217
28,TrialState.COMPLETE,0.016645493867026406,auc,optseed3,6203,0.9317376175066809,0.7756755362369698,4.456548650656103e-05,0.016645493867026406,0.06895766278781877,0.00040067673516547004,1628,100,16.28,10,32,15.28,9,31,False,36.5159113900736,36.44888046395499,0.01778620609547943
29,TrialState.COMPLETE,0.01659326077436391,auc,optseed3,6203,0.9232216537808163,0.6848533788237308,4.7041346868036646e-05,0.01659326077436391,0.0689230007427581,0.000353841709994223,1654,100,16.54,10,32,15.54,9,31,False,35.540282775997184,35.47512771002948,0.021147734951227903
30,TrialState.COMPLETE,0.016646188421924744,auc,optseed3,6203,0.6322979692140244,0.5418325505883872,4.951720722951226e-05,0.016646188421924744,0.06877197326070811,0.0003808698522736651,1657,100,16.57,10,31,15.57,9,30,False,35.4495134340832,35.385398201062344,0.019083110964857042
31,TrialState.COMPLETE,0.01677151488037418,auc,optseed3,6203,0.727140865473339,0.6025760591245046,4.9517207229512264e-05,0.01677151488037418,0.06868284228769499,0.0003994388049847322,1591,100,15.91,10,30,14.91,9,29,False,35.65418749500532,35.593452931032516,0.017235290026292205
32,TrialState.COMPLETE,0.016445312879729976,auc,optseed3,6203,0.9093893965716197,0.6531753162222405,5.69447883139391e-05,0.016445312879729976,0.06890071799950484,0.0004369893538004457,1653,100,16.53,10,31,15.53,9,30,False,36.7653023499297,36.71052657510154,0.011717066052369773
33,TrialState.COMPLETE,0.01675841742701371,auc,optseed3,6203,0.6116200467669847,0.6217874109820716,3.713790542213419e-05,0.01675841742701371,0.0687224560534786,0.0005764628208302385,1613,100,16.13,10,34,15.13,9,33,False,35.708566594985314,35.65278545895126,0.011868476984091103
34,TrialState.COMPLETE,0.016698400569208106,auc,optseed3,6203,0.6729301748205179,0.7739111261869096,2.7234463976231747e-05,0.016698400569208106,0.06895766278781877,0.00031876702153998515,1611,100,16.11,10,35,15.11,9,34,False,35.98511316999793,35.92349416599609,0.019082320970483124
35,TrialState.COMPLETE,0.016526017776969482,auc,optseed3,6203,0.931385856901945,0.5354447637357742,6.684822975984156e-05,0.016526017776969482,0.0688115870264917,0.0003878847899645127,1675,100,16.75,10,29,15.75,9,28,False,35.65731641207822,35.60218284197617,0.011774557060562074
36,TrialState.COMPLETE,0.016817182376162858,auc,optseed3,6203,0.7604381498551573,0.8870721115947795,4.9517207229512264e-05,0.016817182376162858,0.06878930428323843,0.0003936617974746225,1572,100,15.72,10,35,14.72,9,34,False,33.95548372203484,33.90003602998331,0.012066320050507784
