trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
0,TrialState.COMPLETE,0.007042745533344234,auc,optseed1,4204,0.5703511684997937,0.6434772102909748,3.3731553056921995e-05,0.007042745533344234,0.030694307800421643,0.00016209885219020846,1304,100,13.04,9,25,12.04,8,24,False,22.271629061899148,22.1990645310143,0.014875642023980618
1,TrialState.COMPLETE,0.0064361573848744705,auc,optseed1,4204,0.8937655957729452,0.9206808579879826,2.2487702037947998e-05,0.0064361573848744705,0.030365425158116667,0.00011852892949168425,1465,100,14.65,10,26,13.65,9,25,False,22.050699732033536,21.98307581897825,0.012037498992867768
2,TrialState.COMPLETE,0.0069777957978022056,auc,optseed1,4204,0.9051989466240138,0.6519833080492576,2.3893183415319746e-05,0.0069777957978022056,0.03063387210119466,0.0001546029515108925,1372,100,13.72,10,27,12.72,9,26,False,24.712320332066156,24.64530419500079,0.011880917940288782
3,TrialState.COMPLETE,0.00629517458887678,auc,optseed1,4204,0.6753036708481377,0.9757144720539834,3.513703443429374e-05,0.00629517458887678,0.03018271257905833,0.000125556336378543,1457,100,14.57,10,24,13.57,9,23,False,23.05652781703975,22.989528689999133,0.011876538046635687
4,TrialState.COMPLETE,0.006292594006814477,auc,optseed1,4204,0.8295705526519681,0.9546407956783691,2.3893183415319746e-05,0.006292594006814477,0.030254392129304284,8.667135160459125e-05,1463,100,14.63,10,25,13.63,9,24,False,21.03481630096212,20.964081480982713,0.017279250896535814
5,TrialState.COMPLETE,0.006896329926613225,auc,optseed1,4204,0.7590304408057142,0.7174297418844898,4.075895994378075e-05,0.006896329926613225,0.030549543218552352,0.00017849613492621223,1344,100,13.44,9,26,12.44,8,25,False,23.47991864196956,23.401498094084673,0.018974790000356734
6,TrialState.COMPLETE,0.006524550029922993,auc,optseed1,4204,0.9496316070525495,0.9323476238473583,1.9676739283204498e-05,0.006524550029922993,0.03034574841883346,0.00010353712813305225,1450,100,14.5,10,26,13.5,9,25,False,22.998172369902022,22.928571502910927,0.018967910087667406
7,TrialState.COMPLETE,0.007008629165628289,auc,optseed1,4204,0.7950648540054415,0.6692463521479427,2.8109627547434995e-05,0.007008629165628289,0.030601546029515106,0.00015507144530334976,1340,100,13.4,9,24,12.4,8,23,False,21.395253236987628,21.331314795999788,0.011809946969151497
8,TrialState.COMPLETE,0.0062499321163455406,auc,optseed1,4204,0.54665780245505,0.9972081992056128,1.9676739283204498e-05,0.0062499321163455406,0.03022628250175685,0.00010541110330288125,1489,100,14.89,10,26,13.89,9,25,False,23.702966495999135,23.62948881497141,0.018933298997581005
9,TrialState.COMPLETE,0.007015821940072994,auc,optseed1,4204,0.7604591532689595,0.7160547080600288,2.2487702037947998e-05,0.007015821940072994,0.03056359803232607,0.00016209885219020846,1349,100,13.49,9,24,12.49,8,23,False,23.820541808963753,23.756486336002126,0.019330463954247534
10,TrialState.COMPLETE,0.006440542172691605,auc,optseed1,4204,0.7781122129804878,0.8683104865329885,2.8109627547434995e-05,0.006440542172691605,0.03029234012649333,0.00011056453501991099,1464,100,14.64,10,26,13.64,9,25,False,23.76255858701188,23.699484155979007,0.011926907929591835
11,TrialState.COMPLETE,0.006872728601931318,auc,optseed1,4204,0.9192797330384824,0.5027430594729683,2.3893183415319746e-05,0.006872728601931318,0.03086999297259311,0.00015647692668072148,1377,100,13.77,8,28,12.77,7,27,False,21.120918718981557,21.051287170965225,0.021233786013908684
12,TrialState.COMPLETE,0.00641942001774367,auc,optseed1,4204,0.9431253830044102,0.9814868532480305,2.8109627547434995e-05,0.00641942001774367,0.03016584680252986,0.00011384399156711173,1473,100,14.73,10,25,13.73,9,24,False,22.58993493008893,22.529522549943067,0.01176597608719021
13,TrialState.COMPLETE,0.006298041765125582,auc,optseed1,4204,0.7209345715834119,0.9242140491908611,8.4328882642305e-06,0.006298041765125582,0.030341531974701342,0.0001002576715858515,1492,100,14.92,10,27,13.92,9,26,False,22.549702823045664,22.479116765898652,0.019015749916434288
