seed_state,network,variant,strategy,metric,current,original,diff,abs_diff
2,fbdeg_rewire_5p0,rewire_5p0,balance,mean_total_fst_viewed_ratio_corrective,27.840901213171577,3.50283486011389,24.338066353057688,24.338066353057688
2,fbdeg_rewire_5p0,rewire_5p0,balance,mean_total_fst_viewed_ratio_observational,0.9132680503026527,0.38983338376752585,0.5234346665351268,0.5234346665351268
2,fbdeg_rewire_5p0,rewire_5p0,balance,mean_total_fst_viewed_ratio_behavior_guiding,1.369140876454568,2.119641000247586,-0.750500123793018,0.750500123793018
2,fbdeg_rewire_5p0,rewire_5p0,effective_high,peak_mean_selfish_ratio,0.12250557068581332,0.06714533300321862,0.055360237682594696,0.055360237682594696
2,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_shared_ratio_misinformation,0.8430032186184699,0.3555236444664521,0.4874795741520178,0.4874795741520178
2,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_shared_ratio_corrective,2.698006932409012,0.34615994057935134,2.3518469918296607,2.3518469918296607
2,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_shared_ratio_observational,0.252847239415697,0.15202216980927188,0.1008250696064251,0.1008250696064251
2,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_shared_ratio_behavior_guiding,0.03349591483040356,0.22405050755137412,-0.19055459272097056,0.19055459272097056
2,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_fst_viewed_ratio_misinformation,9.136410002475861,2.2069621193364695,6.9294478831393915,6.9294478831393915
2,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_fst_viewed_ratio_corrective,29.743315177024016,3.535367665263679,26.207947511760338,26.207947511760338
2,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_fst_viewed_ratio_observational,0.886444664520921,0.43886579533756404,0.44757886918335693,0.44757886918335693
2,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_fst_viewed_ratio_behavior_guiding,1.2769769744986383,2.0899925724189155,-0.8130155979202771,0.8130155979202771
2,fbdeg_rewire_5p0,rewire_5p0,certainty_high,peak_mean_selfish_ratio,0.12299826689774697,0.06729636048526863,0.05570190641247834,0.05570190641247834
2,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_shared_ratio_misinformation,0.8407427581084428,0.3536741767764298,0.487068581332013,0.487068581332013
2,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_shared_ratio_corrective,2.3572394156969545,0.34719237435008665,2.010047041346868,2.010047041346868
2,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_shared_ratio_observational,0.29643601999152336,0.14373567395315032,0.15270034603837304,0.15270034603837304
2,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_shared_ratio_behavior_guiding,0.05763060163406784,0.24202772963604852,-0.18439712800198066,0.18439712800198066
2,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_fst_viewed_ratio_misinformation,9.143604852686307,2.198583807873236,6.945021044813071,6.945021044813071
2,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_fst_viewed_ratio_corrective,26.371084426838326,3.526523892052488,22.84456053478584,22.84456053478584
2,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_fst_viewed_ratio_observational,1.0317749400967684,0.4219664720587178,0.6098084680380507,0.6098084680380507
2,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_fst_viewed_ratio_behavior_guiding,1.7143500866551127,2.184132210943303,-0.4697821242881901,0.4697821242881901
3,fbdeg_rewire_0p1,rewire_0p1,balance,peak_mean_selfish_ratio,0.10721465709333994,0.06754147066105472,0.03967318643228522,0.03967318643228522
3,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_shared_ratio_misinformation,0.6715375092844764,0.35113146818519436,0.32040604109928206,0.32040604109928206
3,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_shared_ratio_corrective,2.521906412478336,0.3338375835602872,2.1880688289180488,2.1880688289180488
3,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_shared_ratio_observational,0.2555741245082666,0.14122956907853346,0.11434455542973315,0.11434455542973315
3,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_shared_ratio_behavior_guiding,0.07316414954196583,0.23604109928200048,-0.16287694974003464,0.16287694974003464
3,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_fst_viewed_ratio_misinformation,6.508266897746967,2.214154493686556,4.294112404060412,4.294112404060412
