trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
0,TrialState.COMPLETE,0.016163814247096887,auc,optseed1,4202,0.8742579332046585,0.9845082456161169,5.446892795246348e-05,0.016163814247096887,0.06833622183708839,0.00031608483948171993,1635,100,16.35,10,35,15.35,9,34,False,36.24924051994458,36.17898176598828,0.015022024046629667
1,TrialState.COMPLETE,0.016871809049616646,auc,optseed1,4202,0.8030626050964527,0.7703808952280999,4.7041346868036646e-05,0.016871809049616646,0.06902451101757862,0.0003812824956672443,1582,100,15.82,10,30,14.82,9,29,False,36.28059348394163,36.209703302010894,0.012271862011402845
2,TrialState.COMPLETE,0.016628271766988126,auc,optseed1,4202,0.830595804520376,0.6987322337778958,3.7137905422134186e-05,0.016628271766988126,0.06895023520673434,0.0003734422711892383,1615,100,16.15,10,33,15.15,9,32,False,35.70452874794137,35.632042509038,0.02216415700968355
3,TrialState.COMPLETE,0.016635842859118,auc,optseed1,4202,0.7718947127581575,0.5999762501027128,2.4758603614756132e-05,0.016635842859118,0.06870512503094826,0.0003235124205661467,1618,100,16.18,10,33,15.18,9,32,False,35.692042554030195,35.621789590106346,0.017962287995032966
4,TrialState.COMPLETE,0.016592688854161798,auc,optseed1,4202,0.7873898929795423,0.8229371682829063,4.951720722951226e-05,0.016592688854161798,0.06883634563010647,0.00024511017578608566,1567,100,15.67,10,29,14.67,9,28,False,36.84950131503865,36.78129379497841,0.012465924955904484
5,TrialState.COMPLETE,0.016691634080716403,auc,optseed1,4202,0.6869889462288848,0.710060365006258,1.9806882891804902e-05,0.016691634080716403,0.06894280762564992,0.00037282330609886933,1604,100,16.04,10,31,15.04,9,30,False,35.58483010204509,35.52158629905898,0.01209867000579834
6,TrialState.COMPLETE,0.016294185184683407,auc,optseed1,4202,0.7631859945247923,0.921790255085007,7.427581084426839e-05,0.016294185184683407,0.06860361475612775,0.00046463646117025665,1651,100,16.51,10,34,15.51,9,33,False,36.95393980492372,36.88473107398022,0.018955809995532036
7,TrialState.COMPLETE,0.016585917781462064,auc,optseed1,4202,0.7911645473708394,0.7478512712147564,4.951720722951226e-05,0.016585917781462064,0.06892795246348106,0.00040913592473384503,1620,100,16.2,10,44,15.2,9,43,False,35.70079205499496,35.62501018703915,0.017804236966185272
8,TrialState.COMPLETE,0.016147480916496915,auc,optseed1,4202,0.8525152303577694,0.8515653952402598,3.466204506065858e-05,0.016147480916496915,0.06872740777420154,0.0003748865230667657,1699,100,16.99,10,31,15.99,9,30,False,35.130901051918045,35.06011387205217,0.01991056092083454
9,TrialState.COMPLETE,0.015996594829675793,auc,optseed1,4202,0.818307907436604,0.9823777464726542,4.9517207229512264e-05,0.015996594829675793,0.06833622183708839,0.00032144920359825037,1669,100,16.69,10,33,15.69,9,32,False,37.14756742899772,37.08540099905804,0.011996599030680954
10,TrialState.COMPLETE,0.016314339036593035,auc,optseed1,4202,0.7169963720751695,0.9987928113209548,4.456548650656103e-05,0.016314339036593035,0.06833374597672691,0.00039696294462325657,1624,100,16.24,10,29,15.24,9,28,False,36.96961429796647,36.90515319094993,0.012059360044077039
11,TrialState.COMPLETE,0.016424383561370024,auc,optseed1,4202,0.7689395953515954,0.9490490966199686,3.713790542213419e-05,0.016424383561370024,0.06848229759841545,0.0003243377073533053,1614,100,16.14,10,31,15.14,9,30,False,35.88798944395967,35.82392577198334,0.01207271998282522
12,TrialState.COMPLETE,0.016408381354440508,auc,optseed1,4202,0.7050085953602447,0.726978842283428,3.71379054221342e-05,0.016408381354440508,0.068984897251795,0.00036972848064702483,1632,100,16.32,9,29,15.32,8,28,False,35.22666195209604,35.16526579100173,0.012100029969587922
13,TrialState.COMPLETE,0.016672783430353565,auc,optseed1,4202,0.6219271242754816,0.7784886303059168,3.9613765783609805e-05,0.016672783430353565,0.0689551869274573,0.0003175290913592473,1599,100,15.99,10,32,14.99,9,31,False,36.839115664944984,36.76806840195786,0.012333423015661538
14,TrialState.COMPLETE,0.016407122589365185,auc,optseed1,4202,0.9305929269905997,0.7265869939796927,5.446892795246348e-05,0.016407122589365185,0.06899975241396386,0.0004530824461500371,1630,100,16.3,10,29,15.3,9,28,False,35.70400977297686,35.63991204998456,0.012044649105519056
15,TrialState.COMPLETE,0.016367530276078363,auc,optseed1,4202,0.7643978374296754,0.650767539528468,5.69447883139391e-05,0.016367530276078363,0.06892795246348106,0.0003870595031773541,1648,100,16.48,10,31,15.48,9,30,False,35.62443467997946,35.55286683095619,0.018490625079721212
16,TrialState.COMPLETE,0.016867520150434797,auc,optseed1,4202,0.6503482245220737,0.5841428805248057,4.7041346868036646e-05,0.016867520150434797,0.06871255261203268,0.0003928365106874639,1572,100,15.72,11,29,14.72,10,28,False,35.583578777033836,35.512466232990846,0.019113471964374185
17,TrialState.COMPLETE,0.016907655365531456,auc,optseed1,4202,0.8429766407153769,0.8819055978563495,3.961376578360981e-05,0.016907655365531456,0.0688016835850458,0.00034331930345795166,1543,100,15.43,10,35,14.43,9,34,False,33.7150300469948,33.64975296007469,0.012013349100016057
