trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
0,TrialState.COMPLETE,0.01660096620863268,auc,optseed3,6201,0.8994279036599426,0.5120897389150141,4.704134686803664e-05,0.01660096620863268,0.06882149046793762,0.000319385986630354,1632,100,16.32,10,30,15.32,9,29,False,35.28044567501638,35.21392805397045,0.014623019029386342
1,TrialState.COMPLETE,0.01696897984334626,auc,optseed3,6201,0.9263589391583101,0.8743234784899417,4.7041346868036646e-05,0.01696897984334626,0.06880911116613023,0.00030700668482297596,1532,100,15.32,10,37,14.32,9,36,False,34.29854723799508,34.24058471608441,0.012393483077175915
2,TrialState.COMPLETE,0.01666154482383513,auc,optseed3,6201,0.8414239414993427,0.7409430640235153,4.456548650656103e-05,0.01666154482383513,0.06893538004456548,0.00037571180985392425,1609,100,16.09,10,32,15.09,9,31,False,35.83739725803025,35.773936112062074,0.011928499094210565
3,TrialState.COMPLETE,0.016578975207876108,auc,optseed3,6201,0.9262277466589917,0.6265959136241791,1.733102253032929e-05,0.016578975207876108,0.06874721465709335,0.00043575142361970784,1606,100,16.06,10,29,15.06,9,28,False,35.60706310905516,35.53703885804862,0.01694358605891466
4,TrialState.COMPLETE,0.016323820462356607,auc,optseed3,6201,0.7353551325532879,0.9502595141348331,5.199306759098786e-05,0.016323820462356607,0.06848229759841545,0.00039696294462325657,1630,100,16.3,10,35,15.3,9,34,False,35.05628255708143,34.994349349988624,0.011884527979418635
5,TrialState.COMPLETE,0.016865614008521487,auc,optseed3,6201,0.5587744492077782,0.6033496513960852,3.218618469918297e-05,0.016865614008521487,0.06867789056697203,0.0003656020467112322,1569,100,15.69,10,33,14.69,9,32,False,35.82834364392329,35.769394070026465,0.011871707043610513
6,TrialState.COMPLETE,0.01615719611705603,auc,optseed3,6201,0.8097113281080293,0.9141154629171372,6.189650903689032e-05,0.01615719611705603,0.06863332508046546,0.0003059750763390278,1648,100,16.48,10,31,15.48,9,30,False,33.8956244289875,33.83343820902519,0.012172351009212434
7,TrialState.COMPLETE,0.016719463849471726,auc,optseed3,6201,0.7652446458671613,0.5141161553752941,3.4662045060658575e-05,0.016719463849471726,0.06877940084179253,0.00034352562515474125,1611,100,16.11,10,32,15.11,9,31,False,35.260821228032,35.1995791180525,0.011872628005221486
8,TrialState.COMPLETE,0.01669469598329751,auc,optseed3,6201,0.6594532822038743,0.7781784209836089,4.208962614508543e-05,0.01669469598329751,0.0689551869274573,0.00033589172237352477,1604,100,16.04,10,31,15.04,9,30,False,35.7268532080343,35.6603232169291,0.011796006001532078
9,TrialState.COMPLETE,0.016313536836723985,auc,optseed3,6201,0.7906566683893916,0.9404563873985834,5.6944788313939106e-05,0.016313536836723985,0.06851200792275317,0.0003511595279359578,1610,100,16.1,10,31,15.1,9,30,False,33.41783735295758,33.35501204500906,0.011996558983810246
10,TrialState.COMPLETE,0.016395217588310026,auc,optseed3,6201,0.7981615864002751,0.9999999999999999,3.7137905422134186e-05,0.016395217588310026,0.068375835602872,0.000373029627795659,1594,100,15.94,9,33,14.94,8,32,False,36.90145463705994,36.32380953500979,0.012108289985917509
11,TrialState.COMPLETE,0.01683756670037191,auc,optseed3,6201,0.7732496237061798,0.8722882968876586,4.208962614508542e-05,0.01683756670037191,0.0687917801435999,0.00031525955269456137,1543,100,15.43,10,30,14.43,9,29,False,33.823950868914835,33.49810260301456,0.012062668916769326
12,TrialState.COMPLETE,0.01622766147892007,auc,optseed3,6201,0.7029367651584328,0.9191845713874873,6.189650903689034e-05,0.01622766147892007,0.06862589749938103,0.00034765205909053395,1638,100,16.38,10,34,15.38,9,33,False,38.04126940399874,37.625951871974394,0.012586976052261889
13,TrialState.COMPLETE,0.016310067065807562,auc,optseed3,6201,0.8504148031226066,0.9208591754582534,6.189650903689032e-05,0.016310067065807562,0.06860113889576627,0.000373029627795659,1632,100,16.32,10,34,15.32,9,33,False,38.052187911001965,37.63955520989839,0.012252012034878135
14,TrialState.COMPLETE,0.016492749530313842,auc,optseed3,6201,0.5263568223537138,0.9328884966633101,4.456548650656103e-05,0.016492749530313842,0.06859866303540481,0.00035528596187175043,1603,100,16.03,10,31,15.03,9,30,False,36.54053510504309,36.13878229109105,0.011967177968472242
15,TrialState.COMPLETE,0.016346836910625943,auc,optseed3,6201,0.9884671288099529,0.9729841272303879,5.199306759098788e-05,0.016346836910625943,0.06840554592720971,0.0003482710241809029,1595,100,15.95,10,30,14.95,9,29,False,34.65540943201631,34.26441244198941,0.012100620078854263
16,TrialState.COMPLETE,0.016348193577993213,auc,optseed3,6201,0.7472023365663178,0.9175787446535475,7.179995048279278e-05,0.016348193577993213,0.0686184699182966,0.0003804572088800858,1615,100,16.15,10,34,15.15,9,33,False,37.93659929197747,37.51148197602015,0.011943197925575078
17,TrialState.COMPLETE,0.016526728845872495,auc,optseed3,6201,0.9999999999999999,0.9393202147029873,6.684822975984156e-05,0.016526728845872495,0.06851200792275317,0.0003982008748039944,1579,100,15.79,10,31,14.79,9,30,False,34.02387649496086,33.56984073400963,0.011972478008829057
18,TrialState.COMPLETE,0.016274848357399525,auc,optseed3,6201,0.9999999999999999,0.9999999999999999,4.951720722951226e-05,0.016274848357399525,0.0683560287199802,0.00042502269538664686,1614,100,16.14,9,30,15.14,8,29,False,35.75808997999411,35.42603534203954,0.011958708055317402
19,TrialState.COMPLETE,0.01636615954164078,auc,optseed3,6201,0.5,0.9999999999999999,4.951720722951226e-05,0.01636615954164078,0.06837335974251052,0.00034146240818684495,1628,100,16.28,9,32,15.28,8,31,False,36.95324353792239,36.63888055505231,0.011997289024293423
20,TrialState.COMPLETE,0.016545511534138465,auc,optseed3,6201,0.5,0.8952504513658766,2.475860361475613e-05,0.016545511534138465,0.068729883634563,0.0003245440290500949,1574,100,15.74,10,35,14.74,9,34,False,34.59792595705949,34.197153283050284,0.012064179056324065
21,TrialState.COMPLETE,0.016354079821994136,auc,optseed3,6201,0.6324384024981649,0.9750923162039864,4.951720722951226e-05,0.016354079821994136,0.06832631839564249,0.0003649830816208632,1601,100,16.01,10,32,15.01,9,31,False,34.60448501200881,34.17057236400433,0.0119043979793787
22,TrialState.COMPLETE,0.01636663722494908,auc,optseed3,6201,0.5,0.6947740432078156,4.7041346868036646e-05,0.01636663722494908,0.06895023520673434,0.000285549228356854,1660,100,16.6,10,32,15.6,9,31,False,35.4441479210509,35.066650357912295,0.011953158071264625
23,TrialState.COMPLETE,0.01673342361196706,auc,optseed3,6201,0.7777604433520561,0.6808454905364316,4.704134686803665e-05,0.01673342361196706,0.06891062144095074,0.0003581744656268053,1623,100,16.23,10,35,15.23,9,34,False,36.95704617199954,36.5029513000045,0.011901467922143638
