trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
0,TrialState.COMPLETE,0.021947564696410585,auc,optseed1,4203,0.655640445843042,0.7906823676284114,4e-05,0.021947564696410585,0.09685,0.0005566666666666667,1260,100,12.6,9,23,11.6,8,22,False,5.426303935004398,5.362649817019701,0.014331695972941816
1,TrialState.COMPLETE,0.021648452294609412,auc,optseed1,4203,0.5207211853008007,0.7851203948193355,3e-05,0.021648452294609412,0.09714,0.00035999999999999997,1272,100,12.72,9,24,11.72,8,23,False,5.569412193028256,5.505828675930388,0.017457552952691913
2,TrialState.COMPLETE,0.020813050711888877,auc,optseed1,4203,0.7066088247786135,0.9383746490905214,4e-05,0.020813050711888877,0.09621999999999999,0.00035999999999999997,1363,100,13.63,8,23,12.63,7,22,False,5.7157774090301245,5.646671927999705,0.020220495061948895
3,TrialState.COMPLETE,0.022905026968301732,auc,optseed1,4203,0.9488783149972647,0.5249230920592722,3e-05,0.022905026968301732,0.09817999999999999,0.0007166666666666667,1258,100,12.58,9,19,11.58,8,18,False,5.231929232017137,5.1768505139043555,0.012015379033982754
4,TrialState.COMPLETE,0.021937376605420725,auc,optseed1,4203,0.5735450095046135,0.8134472604456857,0.0,0.021937376605420725,0.09659000000000002,0.00052,1279,100,12.79,9,21,11.79,8,20,False,5.747149182017893,5.675872175954282,0.020547559019178152
5,TrialState.COMPLETE,0.021439931442783222,auc,optseed1,4203,0.8899437861035465,0.8406580738388456,4e-05,0.021439931442783222,0.09717000000000002,0.00041666666666666664,1297,100,12.97,9,21,11.97,8,20,False,5.781786303035915,5.717431888100691,0.01972181792370975
6,TrialState.COMPLETE,0.020728595256051134,auc,optseed1,4203,0.6812762350125556,0.9570946716533871,4e-05,0.020728595256051134,0.09557999999999998,0.00034,1368,100,13.68,9,26,12.68,8,25,False,6.045220145955682,5.980480006081052,0.01898853003513068
7,TrialState.COMPLETE,0.020834441127860787,auc,optseed1,4203,0.9348749770850073,0.9528349910031864,7.000000000000001e-05,0.020834441127860787,0.09563,0.0003133333333333333,1384,100,13.84,9,25,12.84,8,24,False,5.9712362280115485,5.9127872720127925,0.012417584075592458
8,TrialState.COMPLETE,0.022258442631757643,auc,optseed1,4203,0.5381573185915873,0.7341306299401323,7.000000000000001e-05,0.022258442631757643,0.09747,0.0006666666666666666,1261,100,12.61,8,22,11.61,7,21,False,5.396887173992582,5.331362704047933,0.019038070924580097
9,TrialState.COMPLETE,0.022250044333594118,auc,optseed1,4203,0.6920812948233905,0.7738890611180552,5e-05,0.022250044333594118,0.09755000000000001,0.0005966666666666667,1257,100,12.57,8,24,11.57,7,23,False,5.475054659997113,5.419054719968699,0.012465595034882426
