trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
0,TrialState.COMPLETE,0.020817238303749912,auc,optseed6,9203,0.5947941498106812,0.9813172703577855,5e-05,0.020817238303749912,0.09559999999999999,0.0003966666666666667,1309,100,13.09,9,20,12.09,8,19,False,5.578532658983022,5.518731065094471,0.01493099401704967,result/trials/trial_0000_info.arrow,result/trials/trial_0000_pop.arrow,result/trials/trial_0000_agent.arrow
1,TrialState.COMPLETE,0.02084067521449139,auc,optseed6,9203,0.7985982798939337,0.9406226895421004,3e-05,0.02084067521449139,0.09608999999999998,0.00033,1350,100,13.5,8,22,12.5,7,21,False,5.73139190999791,5.675519492011517,0.01317652314901352,result/trials/trial_0001_info.arrow,result/trials/trial_0001_pop.arrow,result/trials/trial_0001_agent.arrow
2,TrialState.COMPLETE,0.021009724398322695,auc,optseed6,9203,0.7902526331331194,0.9743382599016694,5e-05,0.021009724398322695,0.09563,0.00048,1335,100,13.35,9,21,12.35,8,20,False,5.754918651888147,5.698357296874747,0.012119350023567677,result/trials/trial_0002_info.arrow,result/trials/trial_0002_pop.arrow,result/trials/trial_0002_agent.arrow
3,TrialState.COMPLETE,0.022582132802318685,auc,optseed6,9203,0.7610709674310394,0.7003442522626375,9e-05,0.022582132802318685,0.09745000000000001,0.0007199999999999999,1258,100,12.58,9,23,11.58,8,22,False,5.76290024491027,5.704802901018411,0.012213801965117455,result/trials/trial_0003_info.arrow,result/trials/trial_0003_pop.arrow,result/trials/trial_0003_agent.arrow
4,TrialState.COMPLETE,0.02260249014905952,auc,optseed6,9203,0.8594985406962103,0.53792524930476,4e-05,0.02260249014905952,0.09834000000000001,0.00054,1262,100,12.62,8,23,11.62,7,22,False,5.3623128139879555,5.29740030108951,0.0202458540443331,result/trials/trial_0004_info.arrow,result/trials/trial_0004_pop.arrow,result/trials/trial_0004_agent.arrow
5,TrialState.COMPLETE,0.02149010688868236,auc,optseed6,9203,0.9048973865448093,0.902267186811893,5e-05,0.02149010688868236,0.09711000000000002,0.00037999999999999997,1321,100,13.21,9,22,12.21,8,21,False,5.989229827187955,5.9246830199845135,0.012669306946918368,result/trials/trial_0005_info.arrow,result/trials/trial_0005_pop.arrow,result/trials/trial_0005_agent.arrow
6,TrialState.COMPLETE,0.020613128944756653,auc,optseed6,9203,0.5365232047126338,0.9797744418642251,2e-05,0.020613128944756653,0.09570999999999998,0.00036333333333333335,1353,100,13.53,9,21,12.53,8,20,False,5.631521983072162,5.570886230096221,0.017774356063455343,result/trials/trial_0006_info.arrow,result/trials/trial_0006_pop.arrow,result/trials/trial_0006_agent.arrow
7,TrialState.COMPLETE,0.021531746316505992,auc,optseed6,9203,0.8913409444187905,0.87640423420367,7.000000000000001e-05,0.021531746316505992,0.09716999999999999,0.00043666666666666664,1331,100,13.31,8,22,12.31,7,21,False,5.7413962059654295,5.6858189820777625,0.011912507936358452,result/trials/trial_0007_info.arrow,result/trials/trial_0007_pop.arrow,result/trials/trial_0007_agent.arrow
8,TrialState.COMPLETE,0.020990912126873814,auc,optseed6,9203,0.6981183921202653,0.9703956895694505,9e-05,0.020990912126873814,0.09574999999999999,0.00043666666666666664,1343,100,13.43,9,24,12.43,8,23,False,6.291363327996805,6.229115336900577,0.019940970931202173,result/trials/trial_0008_info.arrow,result/trials/trial_0008_pop.arrow,result/trials/trial_0008_agent.arrow
9,TrialState.COMPLETE,0.0227168623023863,auc,optseed6,9203,0.9618515729035879,0.6531703162420508,5e-05,0.0227168623023863,0.09692,0.00067,1229,100,12.29,9,22,11.29,8,21,False,5.602012051036581,5.546231624204665,0.01194404810667038,result/trials/trial_0009_info.arrow,result/trials/trial_0009_pop.arrow,result/trials/trial_0009_agent.arrow
