trial,state,value,certainty,effectiveness,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
18,TrialState.COMPLETE,8e-05,0.6523068845866853,0.5488360570031919,5.36990314401919,5.361464251996949,0.002858705003745854
19,TrialState.COMPLETE,0.00011,0.8421165132560784,0.7200762468698007,5.712757942033932,5.70424231904326,0.002939686004538089
20,TrialState.COMPLETE,5.9999999999999995e-05,0.5610191174223894,0.7475884550556351,5.465962510032114,5.457555328961462,0.0028655349742621183
21,TrialState.COMPLETE,4e-05,0.5171942605576092,0.954660201039391,6.202613778994419,6.192923492984846,0.004305922018829733
22,TrialState.COMPLETE,2.9999999999999997e-05,0.6293899908000085,0.831261142176991,5.733585811976809,5.725029440014623,0.0028700740076601505
23,TrialState.COMPLETE,5e-05,0.6558555380447055,0.7600340105889054,5.559551416954491,5.551014063996263,0.0028620840166695416
24,TrialState.COMPLETE,4e-05,0.7733551396716398,0.5924272277627636,5.359969154000282,5.3515339330188,0.0030839170212857425
25,TrialState.COMPLETE,8.999999999999999e-05,0.9847923138822793,0.8875664116805573,5.961058850982226,5.95271852100268,0.0028400240116752684
26,TrialState.COMPLETE,1e-05,0.9697494707820946,0.9474136752138245,5.6443227579584345,5.63550747098634,0.0030814679921604693
27,TrialState.COMPLETE,5.9999999999999995e-05,0.7989499894055425,0.9609371175115584,5.770088711986318,5.761722630995791,0.002912824973464012
28,TrialState.COMPLETE,8.999999999999999e-05,0.5442462510259598,0.5979914312095727,5.242782723973505,5.2341678700177,0.0029049849836155772
29,TrialState.COMPLETE,5.9999999999999995e-05,0.522613644455269,0.6626651653816322,5.545184504007921,5.535093163023703,0.004327831964474171
30,TrialState.COMPLETE,8e-05,0.6943386448447411,0.6356745158869479,5.4840825679712,5.4758305689902045,0.0028466240037232637
31,TrialState.COMPLETE,5.9999999999999995e-05,0.9143687545759647,0.6783766633467947,5.630632023036014,5.622089119977318,0.0030186569783836603
32,TrialState.COMPLETE,0.00011999999999999999,0.6404672548436904,0.7713480415791243,4.993273969041184,4.982879994029645,0.00439762300811708
33,TrialState.COMPLETE,5e-05,0.5704621124873813,0.9010984903770198,5.964926827989984,5.9551202389993705,0.004304892034269869
34,TrialState.COMPLETE,8e-05,0.5372753218398854,0.9934434683002586,5.425470543035772,5.416861258971039,0.0028594749746844172
35,TrialState.COMPLETE,8.999999999999999e-05,0.8861223846483287,0.5993578407670862,5.365863745042589,5.357103399990592,0.002975365030579269
36,TrialState.COMPLETE,2.9999999999999997e-05,0.5027610585618012,0.9077307142274171,5.973044794984162,5.96429375000298,0.0029019549838267267
37,TrialState.COMPLETE,8e-05,0.8534286719238086,0.8645035840204937,5.724649304989725,5.715774088050239,0.002922164974734187
38,TrialState.COMPLETE,5e-05,0.8856351733429728,0.5370223258670452,5.362223131000064,5.353348853997886,0.0029967459850013256
39,TrialState.COMPLETE,5.9999999999999995e-05,0.6792328642721364,0.5579345297625649,5.431218151992653,5.422642688034102,0.0027899739798158407
40,TrialState.COMPLETE,2e-05,0.9315517129377968,0.811649063413779,5.629154244961683,5.620749443012755,0.002870085008908063
41,TrialState.COMPLETE,2.9999999999999997e-05,0.6654490124263246,0.5317791751430119,5.292733495007269,5.280749939964153,0.006405998021364212
42,TrialState.COMPLETE,5e-05,0.6554911608578311,0.6625916610133735,5.5668530450202525,5.558367863006424,0.002880015003029257
43,TrialState.COMPLETE,4e-05,0.864803089169032,0.8187787356776066,5.486463776964229,5.477746121992823,0.002948744979221374
44,TrialState.COMPLETE,0.0001,0.9436063712881633,0.7361074625809747,5.477705180994235,5.468749293999281,0.00285801402060315
45,TrialState.COMPLETE,7.000000000000001e-05,0.5597971229691509,0.8566223936114975,5.69031759101199,5.681838308984879,0.0029928360017947853
46,TrialState.COMPLETE,8e-05,0.8803925243084487,0.7806385987847482,5.324067331966944,5.315399257000536,0.0029017950291745365
47,TrialState.COMPLETE,8.999999999999999e-05,0.8854835899772805,0.7468977981821954,5.531201746023726,5.521326037007384,0.004399012948852032
48,TrialState.COMPLETE,5e-05,0.7613664146909971,0.7137705091792748,5.7226067099836655,5.714192679035477,0.002945465035736561
49,TrialState.COMPLETE,2e-05,0.5127095633720475,0.5539457134966522,5.3166590629843995,5.306759444007184,0.0044072429882362485
50,TrialState.COMPLETE,5.9999999999999995e-05,0.5157145928433671,0.8182052056318903,5.664125216018874,5.655538403021637,0.002861073997337371
51,TrialState.COMPLETE,8e-05,0.6571779905381634,0.7542853455823514,5.501705071015749,5.493171357025858,0.002950975962448865
52,TrialState.COMPLETE,8.999999999999999e-05,0.9537832369630466,0.6246461145744375,5.721689528960269,5.712926634005271,0.002903715008869767
53,TrialState.COMPLETE,8e-05,0.7051914615178149,0.8777755692715243,5.62579437403474,5.617410853039473,0.0029846960096620023
54,TrialState.COMPLETE,7.000000000000001e-05,0.6143990827458112,0.5384899549143964,5.545795581012499,5.537279098993167,0.002870774012990296
55,TrialState.COMPLETE,7.000000000000001e-05,0.6448757264568841,0.5806106436270022,5.162190902978182,5.153432346996851,0.0029665360343642533
56,TrialState.COMPLETE,5e-05,0.9648488261712865,0.9040601897822085,6.008812155982014,5.99871108395746,0.0043124519870616496
57,TrialState.COMPLETE,5.9999999999999995e-05,0.8167018782552118,0.9357302950938589,5.5773545110132545,5.5673279510228895,0.004261911031790078
58,TrialState.COMPLETE,4e-05,0.9018360384495572,0.5932850294430179,5.324776890978683,5.314725668984465,0.0043793629738502204
59,TrialState.COMPLETE,8.999999999999999e-05,0.9462794992449889,0.7696711209578253,5.140736635017674,5.1305692520109005,0.003001516975928098
60,TrialState.COMPLETE,1e-05,0.9037200775820313,0.9480456499617467,5.718092294991948,5.709307880024426,0.0029458150384016335
61,TrialState.COMPLETE,5e-05,0.6590017374859319,0.5550259622638384,5.500659787969198,5.492422037990764,0.0028853350086137652
62,TrialState.COMPLETE,8e-05,0.6139675812709708,0.7135538943131281,5.633177643001545,5.622747607994825,0.004391533031594008
63,TrialState.COMPLETE,1e-05,0.9090073829612466,0.9303652916281717,5.800055482017342,5.791312807006761,0.0029150950140319765
64,TrialState.COMPLETE,8e-05,0.5034760652655954,0.7553736512887829,5.490699118003249,5.481808390992228,0.0030154070118442178
65,TrialState.COMPLETE,8e-05,0.7087055015743895,0.6110539052353652,5.754850129014812,5.746598428988364,0.0028944850200787187
66,TrialState.COMPLETE,4e-05,0.5599326836668415,0.668807585701814,5.737630721007008,5.727374677022453,0.004377873032353818
67,TrialState.COMPLETE,5e-05,0.9714548519562596,0.6616014660103776,5.802128507988527,5.793471252953168,0.0028869849629700184
68,TrialState.COMPLETE,5e-05,0.7593953108716831,0.8515094794475889,5.541401197959203,5.532757845008746,0.0028688739985227585
69,TrialState.COMPLETE,5e-05,0.681814801189647,0.9858910413604803,5.454974918044172,5.4465406170347705,0.0028307739994488657
70,TrialState.COMPLETE,0.0001,0.9812236474710556,0.6258911479126821,5.688479210017249,5.679938815999776,0.002936525968834758
71,TrialState.COMPLETE,2.9999999999999997e-05,0.7486242529461927,0.6504391549083848,5.451969221001491,5.44327935698675,0.003038246009964496
72,TrialState.COMPLETE,2e-05,0.6424202471887338,0.5184434736772664,5.286687931977212,5.276837154000532,0.003954426967538893
73,TrialState.COMPLETE,5.9999999999999995e-05,0.8047821669899484,0.7513395116144308,5.468339548038784,5.458411149971653,0.004293020989280194
74,TrialState.COMPLETE,8e-05,0.5257393756249946,0.6393232321183058,5.3982827350264415,5.388478617009241,0.0038391860434785485
