trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
0,TrialState.COMPLETE,0.023213315383318087,auc,optseed2,5201,0.7522627707434957,0.548229620364149,7.000000000000001e-05,0.023213315383318087,0.09788999999999999,0.0007266666666666667,1205,100,12.05,8,20,11.05,7,19,False,5.543934827903286,5.478162985993549,0.014798171003349125
1,TrialState.COMPLETE,0.022257420913408918,auc,optseed2,5201,0.8593272173219653,0.6644519884340043,2e-05,0.022257420913408918,0.09712000000000001,0.00042666666666666667,1292,100,12.92,9,24,11.92,8,23,False,5.762018415029161,5.7011014389572665,0.012074980069883168
2,TrialState.COMPLETE,0.020981625603971193,auc,optseed2,5201,0.9417362110380071,0.9569431096735215,4e-05,0.020981625603971193,0.09551999999999998,0.0003833333333333334,1337,100,13.37,9,22,12.37,8,21,False,6.066195719060488,6.002357209916227,0.012032808968797326
3,TrialState.COMPLETE,0.022656622313359156,auc,optseed2,5201,0.5390539633476925,0.5342426601739045,3e-05,0.022656622313359156,0.09838,0.0006466666666666666,1265,100,12.65,8,22,11.65,7,21,False,5.526482145069167,5.463777448982,0.012327601900324225
4,TrialState.COMPLETE,0.02148521749190782,auc,optseed2,5201,0.7069802131744076,0.8674753130072764,7.000000000000001e-05,0.02148521749190782,0.09708000000000001,0.00039,1355,100,13.55,9,25,12.55,8,24,False,5.723744980990887,5.654927873052657,0.016871126019395888
5,TrialState.COMPLETE,0.02263547724225603,auc,optseed2,5201,0.752704759177037,0.6296174114485883,9e-05,0.02263547724225603,0.09728999999999999,0.0007000000000000001,1271,100,12.71,8,24,11.71,7,23,False,5.501113630947657,5.432621318032034,0.011983079020865262
6,TrialState.COMPLETE,0.02308750412607688,auc,optseed2,5201,0.6593381045323343,0.5070397242042128,5e-05,0.02308750412607688,0.09834999999999999,0.0009466666666666666,1252,100,12.52,9,24,11.52,8,23,False,5.394054451026022,5.325724118971266,0.01901815109886229
7,TrialState.COMPLETE,0.02135881215049962,auc,optseed2,5201,0.9089273576589321,0.8374492768322208,9e-05,0.02135881215049962,0.09717,0.0005233333333333333,1335,100,13.35,9,24,12.35,8,23,False,5.8631602270761505,5.796684845932759,0.012134221033193171
8,TrialState.COMPLETE,0.021228397647845797,auc,optseed2,5201,0.512903944591979,0.8941247769786701,5e-05,0.021228397647845797,0.09705000000000003,0.0003233333333333333,1336,100,13.36,9,22,12.36,8,21,False,6.0564194459002465,5.9909095470793545,0.01202347909566015
9,TrialState.COMPLETE,0.021021407392444152,auc,optseed2,5201,0.9145533026873293,0.9578200284646889,5e-05,0.021021407392444152,0.09545999999999998,0.0004633333333333334,1326,100,13.26,9,22,12.26,8,21,False,6.257970510981977,6.182862261077389,0.01175065606366843
10,TrialState.COMPLETE,0.020727042794280028,auc,optseed2,5201,0.9999999999999999,0.9999999999999999,2e-05,0.020727042794280028,0.09512999999999998,0.00026,1332,100,13.32,9,22,12.32,8,21,False,6.40499768499285,5.773609969066456,0.012199811986647546
11,TrialState.COMPLETE,0.020660806186404576,auc,optseed2,5201,0.5,0.9999999999999999,1e-05,0.020660806186404576,0.09521,0.00025,1324,100,13.24,9,23,12.24,8,22,False,5.77236228401307,5.4450719320448115,0.012055909959599376
12,TrialState.COMPLETE,0.020660806186404576,auc,optseed2,5201,0.5,0.9999999999999999,1e-05,0.020660806186404576,0.09521,0.00025,1324,100,13.24,9,23,12.24,8,22,False,5.890625684987754,5.523997145937756,0.01254168595187366
13,TrialState.COMPLETE,0.020660806186404576,auc,optseed2,5201,0.5,0.9999999999999999,1e-05,0.020660806186404576,0.09521,0.00025,1324,100,13.24,9,23,12.24,8,22,False,5.9084459010045975,5.544948189985007,0.012423153966665268
14,TrialState.COMPLETE,0.020832407616506305,auc,optseed2,5201,0.5976146201747666,0.9999999999999999,1e-05,0.020832407616506305,0.09516999999999999,0.00026,1320,100,13.2,9,24,12.2,8,23,False,6.0662633900064975,5.721589886001311,0.012389134033583105
15,TrialState.COMPLETE,0.020660806186404576,auc,optseed2,5201,0.5,0.9999999999999999,1e-05,0.020660806186404576,0.09521,0.00025,1324,100,13.24,9,23,12.24,8,22,False,5.820001156069338,5.507886510109529,0.011978668044321239
16,TrialState.COMPLETE,0.020660806186404576,auc,optseed2,5201,0.5,0.9999999999999999,1e-05,0.020660806186404576,0.09521,0.00025,1324,100,13.24,9,23,12.24,8,22,False,5.979922619997524,5.560361098032445,0.012076940038241446
17,TrialState.COMPLETE,0.020660806186404576,auc,optseed2,5201,0.5,0.9999999999999999,1e-05,0.020660806186404576,0.09521,0.00025,1324,100,13.24,9,23,12.24,8,22,False,5.914421080960892,5.480413872050121,0.011986779049038887
18,TrialState.COMPLETE,0.020660806186404576,auc,optseed2,5201,0.5,0.9999999999999999,1e-05,0.020660806186404576,0.09521,0.00025,1324,100,13.24,9,23,12.24,8,22,False,6.085384831996635,5.575525973923504,0.011995818931609392
19,TrialState.COMPLETE,0.020660806186404576,auc,optseed2,5201,0.5,0.9999999999999999,1e-05,0.020660806186404576,0.09521,0.00025,1324,100,13.24,9,23,12.24,8,22,False,5.8573585990816355,5.468772285967134,0.011951369000598788
20,TrialState.COMPLETE,0.020660806186404576,auc,optseed2,5201,0.5,0.9999999999999999,1e-05,0.020660806186404576,0.09521,0.00025,1324,100,13.24,9,23,12.24,8,22,False,5.852513224002905,5.4397483909269795,0.012138600926846266
21,TrialState.COMPLETE,0.020660806186404576,auc,optseed2,5201,0.5,0.9999999999999999,1e-05,0.020660806186404576,0.09521,0.00025,1324,100,13.24,9,23,12.24,8,22,False,5.8728239689953625,5.521501008071937,0.011973297921940684
