trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
0,TrialState.COMPLETE,0.022650012923437067,auc,optseed6,9204,0.7162349157268024,0.7157468706439241,6e-05,0.022650012923437067,0.09702999999999999,0.0009533333333333334,1300,100,13.0,8,22,12.0,7,21,False,6.087825129972771,6.016951828030869,0.014466047985479236,result/trials/trial_0000_info.arrow,result/trials/trial_0000_pop.arrow,result/trials/trial_0000_agent.arrow
1,TrialState.COMPLETE,0.022586287508675206,auc,optseed6,9204,0.9001771852594511,0.6486267560752077,5e-05,0.022586287508675206,0.09738,0.0004766666666666667,1246,100,12.46,9,25,11.46,8,24,False,5.411603355081752,5.344766000052914,0.012038999935612082,result/trials/trial_0001_info.arrow,result/trials/trial_0001_pop.arrow,result/trials/trial_0001_agent.arrow
2,TrialState.COMPLETE,0.022927875108461934,auc,optseed6,9204,0.8688350206887583,0.6421033276242776,7.000000000000001e-05,0.022927875108461934,0.09744,0.0006433333333333334,1219,100,12.19,9,23,11.19,8,22,False,5.588109320029616,5.5266096668783575,0.012016838882118464,result/trials/trial_0002_info.arrow,result/trials/trial_0002_pop.arrow,result/trials/trial_0002_agent.arrow
3,TrialState.COMPLETE,0.022642300272395156,auc,optseed6,9204,0.9605810399421622,0.7265780595855542,5e-05,0.022642300272395156,0.09765,0.0005633333333333333,1271,100,12.71,9,23,11.71,8,22,False,5.656962677137926,5.593880166998133,0.011900346959009767,result/trials/trial_0003_info.arrow,result/trials/trial_0003_pop.arrow,result/trials/trial_0003_agent.arrow
4,TrialState.COMPLETE,0.022494792744665034,auc,optseed6,9204,0.8727169881557137,0.6011981392927808,7.000000000000001e-05,0.022494792744665034,0.09773,0.00078,1319,100,13.19,8,22,12.19,7,21,False,6.487292918143794,6.42055288515985,0.017104228027164936,result/trials/trial_0004_info.arrow,result/trials/trial_0004_pop.arrow,result/trials/trial_0004_agent.arrow
5,TrialState.COMPLETE,0.022097686040653538,auc,optseed6,9204,0.7938158068070196,0.7878109811067084,7.000000000000001e-05,0.022097686040653538,0.09683000000000001,0.00054,1238,100,12.38,9,22,11.38,8,21,False,5.741539577022195,5.677817828953266,0.011883196886628866,result/trials/trial_0005_info.arrow,result/trials/trial_0005_pop.arrow,result/trials/trial_0005_agent.arrow
6,TrialState.COMPLETE,0.020792268884368276,auc,optseed6,9204,0.8732475373631259,0.9562519990624849,4e-05,0.020792268884368276,0.09578999999999999,0.00030333333333333335,1352,100,13.52,9,23,12.52,8,22,False,6.016133388970047,5.955889310920611,0.012044599978253245,result/trials/trial_0006_info.arrow,result/trials/trial_0006_pop.arrow,result/trials/trial_0006_agent.arrow
7,TrialState.COMPLETE,0.02141853962566502,auc,optseed6,9204,0.570342362373051,0.9180497017414719,3e-05,0.02141853962566502,0.09756999999999999,0.00044666666666666666,1305,100,13.05,9,22,12.05,8,21,False,5.507973020896316,5.446535119088367,0.01254831487312913,result/trials/trial_0007_info.arrow,result/trials/trial_0007_pop.arrow,result/trials/trial_0007_agent.arrow
8,TrialState.COMPLETE,0.022618356074316722,auc,optseed6,9204,0.6998627053581798,0.569462329998961,3e-05,0.022618356074316722,0.09763000000000002,0.0006633333333333334,1289,100,12.89,9,24,11.89,8,23,False,5.320669441018254,5.257154094055295,0.012537586037069559,result/trials/trial_0008_info.arrow,result/trials/trial_0008_pop.arrow,result/trials/trial_0008_agent.arrow
9,TrialState.COMPLETE,0.021955442958288326,auc,optseed6,9204,0.7224795192293669,0.7388089799384354,5e-05,0.021955442958288326,0.09740999999999998,0.0007100000000000001,1314,100,13.14,8,23,12.14,7,22,False,5.54960496397689,5.485353737836704,0.011941327946260571,result/trials/trial_0009_info.arrow,result/trials/trial_0009_pop.arrow,result/trials/trial_0009_agent.arrow
