trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
0,TrialState.COMPLETE,0.016403551064866115,auc,optseed6,9202,0.7448851010249777,0.7588023607394234,2.9710324337707355e-05,0.016403551064866115,0.0689452834860114,0.00033506643558636626,1630,100,16.3,10,28,15.3,9,27,False,35.69637116394006,35.62112049199641,0.014706481015309691,result/trials/trial_0000_info.arrow,result/trials/trial_0000_pop.arrow,result/trials/trial_0000_agent.arrow
1,TrialState.COMPLETE,0.016539110788881813,auc,optseed6,9202,0.7561967162443578,0.7449474781730557,6.189650903689034e-05,0.016539110788881813,0.06891557316167368,0.0004167698275150615,1637,100,16.37,10,35,15.37,9,34,False,35.98948089987971,35.92111646803096,0.012240181909874082,result/trials/trial_0001_info.arrow,result/trials/trial_0001_pop.arrow,result/trials/trial_0001_agent.arrow
2,TrialState.COMPLETE,0.016754847995741198,auc,optseed6,9202,0.6453978653975191,0.7157460436059455,1.4855162168853678e-05,0.016754847995741198,0.06895271106709581,0.0003986135181975737,1587,100,15.87,10,30,14.87,9,29,False,35.650622364133596,35.580268278950825,0.01886418811045587,result/trials/trial_0002_info.arrow,result/trials/trial_0002_pop.arrow,result/trials/trial_0002_agent.arrow
3,TrialState.COMPLETE,0.016583459447770246,auc,optseed6,9202,0.7985602955976338,0.7285238679226869,3.9613765783609805e-05,0.016583459447770246,0.06899975241396386,0.0003936617974746225,1589,100,15.89,10,29,14.89,9,28,False,35.2152750690002,35.13873884314671,0.01905762986280024,result/trials/trial_0003_info.arrow,result/trials/trial_0003_pop.arrow,result/trials/trial_0003_agent.arrow
4,TrialState.COMPLETE,0.016446676174576572,auc,optseed6,9202,0.7407416233785366,0.8170614593227605,4.951720722951226e-05,0.016446676174576572,0.06887843525625155,0.000386027894693406,1621,100,16.21,10,32,15.21,9,31,False,36.29760269098915,36.22985999612138,0.016968396957963705,result/trials/trial_0004_info.arrow,result/trials/trial_0004_pop.arrow,result/trials/trial_0004_agent.arrow
5,TrialState.COMPLETE,0.01672414757178029,auc,optseed6,9202,0.6778581473484938,0.7475863535459106,6.189650903689034e-05,0.01672414757178029,0.06893785590492696,0.0005283898654782537,1605,100,16.05,10,32,15.05,9,31,False,35.77179906796664,35.70192648889497,0.018475373974069953,result/trials/trial_0005_info.arrow,result/trials/trial_0005_pop.arrow,result/trials/trial_0005_agent.arrow
6,TrialState.COMPLETE,0.01663041975196013,auc,optseed6,9202,0.7541998557383053,0.6824744989999175,5.199306759098788e-05,0.01663041975196013,0.06891062144095074,0.00039613765783609806,1647,100,16.47,10,33,15.47,9,32,False,36.436707963002846,36.37362310104072,0.012049389770254493,result/trials/trial_0006_info.arrow,result/trials/trial_0006_pop.arrow,result/trials/trial_0006_agent.arrow
7,TrialState.COMPLETE,0.016239040330599152,auc,optseed6,9202,0.8226338121328044,0.7248153654735461,4.456548650656103e-05,0.016239040330599152,0.0689650903689032,0.0003464141289097961,1663,100,16.63,10,32,15.63,9,31,False,35.437832199037075,35.37161375116557,0.012263852171599865,result/trials/trial_0007_info.arrow,result/trials/trial_0007_pop.arrow,result/trials/trial_0007_agent.arrow
8,TrialState.COMPLETE,0.016795171064840103,auc,optseed6,9202,0.7765132243610053,0.8860591923466331,4.208962614508542e-05,0.016795171064840103,0.0687917801435999,0.0003994388049847322,1581,100,15.81,10,35,14.81,9,34,False,33.77654980891384,33.71646783314645,0.012019268935546279,result/trials/trial_0008_info.arrow,result/trials/trial_0008_pop.arrow,result/trials/trial_0008_agent.arrow
9,TrialState.COMPLETE,0.016994855349353147,auc,optseed6,9202,0.667518576537173,0.8759207103461522,5.69447883139391e-05,0.016994855349353147,0.0688214904679376,0.0004078979945531072,1532,100,15.32,10,35,14.32,9,34,False,33.97802169318311,33.91499646403827,0.012040758971124887,result/trials/trial_0009_info.arrow,result/trials/trial_0009_pop.arrow,result/trials/trial_0009_agent.arrow
10,TrialState.COMPLETE,0.01677777516860939,auc,optseed6,9202,0.6904071995730579,0.8104543372401456,4.456548650656103e-05,0.01677777516860939,0.06893042832384254,0.00034909631096806143,1581,100,15.81,10,34,14.81,9,33,False,34.53330972814001,34.463962693931535,0.01841737306676805,result/trials/trial_0010_info.arrow,result/trials/trial_0010_pop.arrow,result/trials/trial_0010_agent.arrow
11,TrialState.COMPLETE,0.016445473021354955,auc,optseed6,9202,0.7413952695093451,0.7626705644575881,4.208962614508542e-05,0.016445473021354955,0.06894280762564992,0.0004307997028967566,1626,100,16.26,10,30,15.26,9,29,False,36.31050851009786,36.243885678006336,0.011853458127006888,result/trials/trial_0011_info.arrow,result/trials/trial_0011_pop.arrow,result/trials/trial_0011_agent.arrow
12,TrialState.COMPLETE,0.016407602918582707,auc,optseed6,9202,0.7083450438842056,0.9180354943322839,7.179995048279278e-05,0.016407602918582707,0.0686184699182966,0.00039696294462325657,1601,100,16.01,10,34,15.01,9,33,False,37.43246042006649,37.36969315307215,0.011656505055725574,result/trials/trial_0012_info.arrow,result/trials/trial_0012_pop.arrow,result/trials/trial_0012_agent.arrow
13,TrialState.COMPLETE,0.016824576923600492,auc,optseed6,9202,0.7426814121391832,0.7707306106502794,5.69447883139391e-05,0.016824576923600492,0.06902451101757862,0.0003862342163901956,1589,100,15.89,10,32,14.89,9,31,False,36.474168156972155,36.399134726962075,0.018796938005834818,result/trials/trial_0013_info.arrow,result/trials/trial_0013_pop.arrow,result/trials/trial_0013_agent.arrow
14,TrialState.COMPLETE,0.016698983869354568,auc,optseed6,9202,0.7961797589867774,0.6993203683309209,3.7137905422134186e-05,0.016698983869354568,0.06895023520673434,0.000385408929603037,1605,100,16.05,10,29,15.05,9,28,False,36.00005388306454,35.93641797499731,0.011609694920480251,result/trials/trial_0014_info.arrow,result/trials/trial_0014_pop.arrow,result/trials/trial_0014_agent.arrow
15,TrialState.COMPLETE,0.016500766244387084,auc,optseed6,9202,0.7831143868074358,0.8216608457661281,5.199306759098787e-05,0.016500766244387084,0.06885862837335974,0.00032516299414046384,1590,100,15.9,10,30,14.9,9,29,False,36.05872945301235,35.988167545059696,0.017258659936487675,result/trials/trial_0015_info.arrow,result/trials/trial_0015_pop.arrow,result/trials/trial_0015_agent.arrow
16,TrialState.COMPLETE,0.016597568050545238,auc,optseed6,9202,0.7832288352678425,0.7320794854540933,3.466204506065858e-05,0.016597568050545238,0.06899232483287944,0.00042213419163159195,1601,100,16.01,10,34,15.01,9,33,False,35.38480824395083,35.322722065029666,0.011709535960108042,result/trials/trial_0016_info.arrow,result/trials/trial_0016_pop.arrow,result/trials/trial_0016_agent.arrow
17,TrialState.COMPLETE,0.01660636365170932,auc,optseed6,9202,0.7632679753522378,0.7694505018892723,5.942064867541471e-05,0.01660636365170932,0.06902451101757862,0.0003393991912189486,1618,100,16.18,10,32,15.18,9,31,False,35.83019308489747,35.754727710969746,0.017136367969214916,result/trials/trial_0017_info.arrow,result/trials/trial_0017_pop.arrow,result/trials/trial_0017_agent.arrow
18,TrialState.COMPLETE,0.016723678555912464,auc,optseed6,9202,0.7247921852929086,0.8047824301585135,3.466204506065858e-05,0.016723678555912464,0.0689650903689032,0.0003243377073533053,1551,100,15.51,10,32,14.51,9,31,False,34.63059969502501,34.55826569581404,0.01883964892476797,result/trials/trial_0018_info.arrow,result/trials/trial_0018_pop.arrow,result/trials/trial_0018_agent.arrow
19,TrialState.COMPLETE,0.01659304062836163,auc,optseed6,9202,0.79580268763335,0.746205088108489,5.446892795246348e-05,0.01659304062836163,0.06895518692745728,0.0003938681191714121,1615,100,16.15,10,32,15.15,9,31,False,35.770855428185314,35.68663512193598,0.018892779015004635,result/trials/trial_0019_info.arrow,result/trials/trial_0019_pop.arrow,result/trials/trial_0019_agent.arrow
20,TrialState.COMPLETE,0.016837126051108823,auc,optseed6,9202,0.7692089310816568,0.8040744988626445,3.961376578360981e-05,0.016837126051108823,0.06897251794998763,0.0003474457373937443,1526,100,15.26,10,32,14.26,9,31,False,34.51486802403815,34.44468575110659,0.019244713010266423,result/trials/trial_0020_info.arrow,result/trials/trial_0020_pop.arrow,result/trials/trial_0020_agent.arrow
21,TrialState.COMPLETE,0.01694290339100339,auc,optseed6,9202,0.7921497128697439,0.683408289451753,5.6944788313939106e-05,0.01694290339100339,0.06891062144095074,0.00038767846826772307,1589,100,15.89,10,32,14.89,9,31,False,36.24834703002125,36.17379578622058,0.01897693006321788,result/trials/trial_0021_info.arrow,result/trials/trial_0021_pop.arrow,result/trials/trial_0021_agent.arrow
22,TrialState.COMPLETE,0.016465018772178378,auc,optseed6,9202,0.7812589295342652,0.7956370679918876,6.189650903689034e-05,0.016465018772178378,0.0689948006932409,0.000319385986630354,1592,100,15.92,10,32,14.92,9,31,False,34.4404223121237,34.37002549599856,0.019063221057876945,result/trials/trial_0022_info.arrow,result/trials/trial_0022_pop.arrow,result/trials/trial_0022_agent.arrow
23,TrialState.COMPLETE,0.016494141808591194,auc,optseed6,9202,0.8024146580326303,0.8159595885065726,4.704134686803665e-05,0.016494141808591194,0.06889081455805893,0.00042089626145085416,1621,100,16.21,10,30,15.21,9,29,False,36.178182177012786,36.10659703798592,0.019062091130763292,result/trials/trial_0023_info.arrow,result/trials/trial_0023_pop.arrow,result/trials/trial_0023_agent.arrow
24,TrialState.COMPLETE,0.016955580254606962,auc,optseed6,9202,0.7799043553082043,0.7071871989558076,2.4758603614756132e-05,0.016955580254606962,0.0689130973013122,0.00036477675992407357,1573,100,15.73,10,29,14.73,9,28,False,35.81072389916517,35.75031859008595,0.011902758153155446,result/trials/trial_0024_info.arrow,result/trials/trial_0024_pop.arrow,result/trials/trial_0024_agent.arrow
