trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
0,TrialState.COMPLETE,0.02229551735691209,auc,optseed6,9201,0.7681846613188574,0.7559532600798013,5e-05,0.02229551735691209,0.09774000000000001,0.00054,1275,100,12.75,8,26,11.75,7,25,False,5.7201272991951555,5.658790718065575,0.014504767954349518,result/trials/trial_0000_info.arrow,result/trials/trial_0000_pop.arrow,result/trials/trial_0000_agent.arrow
1,TrialState.COMPLETE,0.022718634218765413,auc,optseed6,9201,0.5246027957621933,0.6741885597621797,3e-05,0.022718634218765413,0.09725,0.00054,1269,100,12.69,9,24,11.69,8,23,False,5.757462181849405,5.697859581094235,0.01210607006214559,result/trials/trial_0001_info.arrow,result/trials/trial_0001_pop.arrow,result/trials/trial_0001_agent.arrow
2,TrialState.COMPLETE,0.021328847642445196,auc,optseed6,9201,0.7202761870099852,0.8318809792482014,3e-05,0.021328847642445196,0.09725,0.0003933333333333333,1327,100,13.27,9,23,12.27,8,22,False,6.165545369964093,6.105169020825997,0.011870207032188773,result/trials/trial_0002_info.arrow,result/trials/trial_0002_pop.arrow,result/trials/trial_0002_agent.arrow
3,TrialState.COMPLETE,0.022113072347080164,auc,optseed6,9201,0.7609173671611223,0.6962689782418577,5e-05,0.022113072347080164,0.09726000000000001,0.00047666666666666663,1321,100,13.21,9,25,12.21,8,24,False,5.498005356173962,5.440621120855212,0.012467744061723351,result/trials/trial_0003_info.arrow,result/trials/trial_0003_pop.arrow,result/trials/trial_0003_agent.arrow
4,TrialState.COMPLETE,0.020948616353796967,auc,optseed6,9201,0.6120654037521333,0.9473677009283651,1e-05,0.020948616353796967,0.09598999999999998,0.00036333333333333335,1345,100,13.45,9,23,12.45,8,22,False,5.758344121975824,5.698374586878344,0.01226014201529324,result/trials/trial_0004_info.arrow,result/trials/trial_0004_pop.arrow,result/trials/trial_0004_agent.arrow
5,TrialState.COMPLETE,0.02146643113413934,auc,optseed6,9201,0.5634848357668656,0.8922533173503473,2e-05,0.02146643113413934,0.0973,0.00043999999999999996,1298,100,12.98,9,21,11.98,8,20,False,5.826269758865237,5.76656552683562,0.011906657833606005,result/trials/trial_0005_info.arrow,result/trials/trial_0005_pop.arrow,result/trials/trial_0005_agent.arrow
6,TrialState.COMPLETE,0.021283319621039437,auc,optseed6,9201,0.7947908081963785,0.8290106284256271,1e-05,0.021283319621039437,0.09711000000000002,0.0005333333333333333,1325,100,13.25,9,26,12.25,8,25,False,5.5186217438895255,5.458090503001586,0.011870907852426171,result/trials/trial_0006_info.arrow,result/trials/trial_0006_pop.arrow,result/trials/trial_0006_agent.arrow
7,TrialState.COMPLETE,0.021280049258103437,auc,optseed6,9201,0.8344728187192358,0.9169313071125945,1e-05,0.021280049258103437,0.09746,0.00041666666666666664,1343,100,13.43,9,24,12.43,8,23,False,5.708861029008403,5.6491101670544595,0.01198387797921896,result/trials/trial_0007_info.arrow,result/trials/trial_0007_pop.arrow,result/trials/trial_0007_agent.arrow
8,TrialState.COMPLETE,0.02299311848364054,auc,optseed6,9201,0.5382477705445825,0.5313851822257061,3e-05,0.02299311848364054,0.09853000000000002,0.0005566666666666667,1264,100,12.64,9,21,11.64,8,20,False,5.338182132923976,5.2814140459522605,0.011855217162519693,result/trials/trial_0008_info.arrow,result/trials/trial_0008_pop.arrow,result/trials/trial_0008_agent.arrow
9,TrialState.COMPLETE,0.021312182632894847,auc,optseed6,9201,0.9562755229474608,0.9250487346785263,2e-05,0.021312182632894847,0.09695999999999999,0.00046,1345,100,13.45,9,27,12.45,8,26,False,5.722684137988836,5.655551360920072,0.012043290073052049,result/trials/trial_0009_info.arrow,result/trials/trial_0009_pop.arrow,result/trials/trial_0009_agent.arrow
